"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","average_number_of_fertile_females_during_chase","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome"
"nos",6,0.0307,0,10000,1,132,0.002409061,8.42e-07,0.000245665,3.02e-08,44778.6184,7286429.375,3036,0,10000,0,10000,1,0.784669,0,10000,9955.853418,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,159,0.002276137,7.8e-07,0.000230865,2.17e-08,44751.3574,6412244.745,3009,0,10000,0,10000,1,0.724255,0,10000,10034.8014,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,125,0.002302719,5.32e-07,0.000221348,1.61e-08,45231.16255,6403946.895,3043,0,10000,0,10000,1,0.737505,0,10000,10195.22226,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,149,0.002445156,6.17e-07,0.000247386,2.1e-08,44849.15257,7014027.802,3019,0,10000,0,10000,1,0.762319,0,10000,10200.75736,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,142,0.002375605,6.99e-07,0.000238824,1.51e-08,45030.25314,5222861.241,3026,0,10000,0,10000,1,0.733726,0,10000,10188.78313,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,143,0.002364376,6.08e-07,0.000250904,2.02e-08,44575.32804,7200103.79,3025,0,10000,0,10000,1,0.77722,0,10000,10020.16756,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,138,0.002387358,6.87e-07,0.000222932,1.26e-08,44910.04726,5444087.826,3030,0,10000,0,10000,1,0.767887,0,10000,10087.98763,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,159,0.002293453,6.56e-07,0.000234128,1.89e-08,44567.02396,4804236.389,3009,0,10000,0,10000,1,0.762228,0,10000,9915.603756,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,134,0.002479894,9.04e-07,0.000253723,3.16e-08,44960.10528,8388773.105,3034,0,10000,0,10000,1,0.729331,0,10000,10167.4177,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,148,0.002361926,7.76e-07,0.000243243,2.14e-08,44836.58256,5707511.012,3020,0,10000,0,10000,1,0.77368,0,10000,9987.902455,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,139,0.002440996,7.55e-07,0.000249875,1.78e-08,44166.98975,8386884.748,3029,0,10000,0,10000,1,0.792808,0,10000,9852.690944,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,151,0.002306775,5.13e-07,0.000229283,1.52e-08,45110.00863,5274393.568,3017,0,10000,0,10000,1,0.771238,0,10000,10200.59676,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,144,0.002548216,6.56e-07,0.000279941,2.14e-08,43928.95099,6574832.379,3024,0,10000,0,10000,1,0.753644,0,10000,9671.932338,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,148,0.002289306,6.67e-07,0.000223592,1.78e-08,45042.7069,4578365.667,3020,0,10000,0,10000,1,0.779991,0,10000,10149.35535,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,150,0.002545205,8.25e-07,0.000265917,2.46e-08,44733.14267,6326962.065,3018,0,10000,0,10000,1,0.77457,0,10000,10165.82236,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,151,0.002247687,6.92e-07,0.000223727,1.95e-08,45118.68669,6474710.933,3017,0,10000,0,10000,1,0.770657,0,10000,10238.42735,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,142,0.002284914,8.53e-07,0.000223247,1.95e-08,44963.636,5853305.887,3026,0,10000,0,10000,1,0.760468,0,10000,10130.24025,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,147,0.002334404,4.71e-07,0.000224977,1.44e-08,45099.44017,5086231.165,3021,0,10000,0,10000,1,0.783046,0,10000,10151.60286,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,143,0.002477195,7.61e-07,0.000259195,2.51e-08,44562.53691,7541416.926,3025,0,10000,0,10000,1,0.732358,0,10000,10042.06776,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,144,0.00246485,5.82e-07,0.000243075,1.5e-08,44722,5489947.595,3024,0,10000,0,10000,1,0.726415,0,10000,10006.77216,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,139,0.002340901,6.05e-07,0.000260226,2.55e-08,44569.30017,7539987.545,3029,0,10000,0,10000,1,0.769444,0,10000,10005.36787,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,139,0.002379357,6.51e-07,0.000241562,2.1e-08,44797.66248,5877700.916,3029,0,10000,0,10000,1,0.755792,0,10000,10028.15905,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,141,0.002346502,9.48e-07,0.000231934,2.43e-08,45368.54416,5986484.896,3027,0,10000,0,10000,1,0.76708,0,10000,10306.93172,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,150,0.002462223,7.06e-07,0.00025312,2.08e-08,44781.64532,7133593.218,3018,0,10000,0,10000,1,0.745188,0,10000,10123.9007,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,153,0.002280468,6.59e-07,0.000225539,2.36e-08,45276.62205,6962235.078,3015,0,10000,0,10000,1,0.793812,0,10000,10371.76331,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,174,0.002507428,6.57e-07,0.000246884,1.3e-08,44945.94849,3919589.318,2994,0,10000,0,10000,1,0.760151,0,10000,10096.80243,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,147,0.002284634,4.79e-07,0.000225114,1.56e-08,45071.58866,6180821.976,3021,0,10000,0,10000,1,0.769101,0,10000,10223.51759,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,144,0.002391488,7.85e-07,0.000242307,2.29e-08,44672.92848,7749976.341,3024,0,10000,0,10000,1,0.758036,0,10000,10048.00539,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,151,0.002159884,5.55e-07,0.000214457,1.39e-08,45226.60969,6021131.993,3017,0,10000,0,10000,1,0.725087,0,10000,10313.35275,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,148,0.002442773,7.39e-07,0.000235705,1.93e-08,45251.68667,4594874.807,3020,0,10000,0,10000,1,0.731367,0,10000,10259.74905,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,145,0.002385652,6.08e-07,0.000232674,1.72e-08,45118.75389,5759443.516,3023,0,10000,0,10000,1,0.75541,0,10000,10145.08148,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,151,0.002337425,6.59e-07,0.000238541,2.04e-08,44924.28543,6834821.198,3017,0,10000,0,10000,1,0.768266,0,10000,10083.89685,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,125,0.002254449,5.08e-07,0.000227197,1.38e-08,44958.38927,4929261.869,3043,0,10000,0,10000,1,0.725827,0,10000,10006.77348,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,150,0.002396363,6.42e-07,0.00023856,1.76e-08,45036.49171,5533485.279,3018,0,10000,0,10000,1,0.745452,0,10000,10195.93619,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,136,0.002282694,5.56e-07,0.000236233,1.56e-08,44807.7576,6658869.352,3032,0,10000,0,10000,1,0.739374,0,10000,10040.20488,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,158,0.002336281,7.24e-07,0.000233154,1.9e-08,45134.22422,5389141.382,3010,0,10000,0,10000,1,0.729655,0,10000,10230.56461,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,150,0.002341988,6.8e-07,0.000225011,1.46e-08,44967.31685,4232060.86,3018,0,10000,0,10000,1,0.739666,0,10000,10057.29258,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,157,0.002472432,6.54e-07,0.000254297,1.87e-08,44515.69405,4771676.519,3011,0,10000,0,10000,1,0.739018,0,10000,9896.123288,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,151,0.002266281,6.78e-07,0.000233942,2.66e-08,44725.29074,7837611.487,3017,0,10000,0,10000,1,0.756692,0,10000,10100.58003,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,144,0.002404826,9.16e-07,0.000239893,2.3e-08,44561.9096,8517137.583,3024,0,10000,0,10000,1,0.768596,0,10000,10011.81691,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,145,0.002488656,8.55e-07,0.000251177,2.28e-08,44432.51342,6104634.329,3023,0,10000,0,10000,1,0.785352,0,10000,9863.994595,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,136,0.002654738,9.72e-07,0.000278445,2.7e-08,44447.39234,5199233.176,3032,0,10000,0,10000,1,0.723427,0,10000,9825.580337,1,0,0,"Long term chasing"
