original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance
2,41,0.45,0.912031,0.47,0.836461,0.63,0.116897,0.65,0.0767974,0.45318406775175335,0.6384275154864387,0.18524344773468537
2,42,0.45,0.933376,0.47,0.848722,0.63,0.115725,0.65,0.097191,0.45788527417487657,0.6469688140714362,0.18908353989655968
2,43,0.47,0.900275,0.49,0.812769,0.65,0.115148,0.67,0.07743,0.4700628528329486,0.6580322392491649,0.1879693864162163
2,44,0.47,0.916,0.49,0.835598,0.63,0.155219,0.65,0.0998932,0.47398000049750005,0.6499613923341371,0.17598139183663702
2,45,0.47,0.933847,0.49,0.876027,0.67,0.100754,0.69,0.0704008,0.4817077135939121,0.6704968174689984,0.18878910387508624
2,46,0.47,0.948831,0.49,0.893377,0.67,0.107393,0.69,0.0691193,0.4876113535542972,0.6738632272291417,0.18625187367484453
2,47,0.49,0.912787,0.51,0.84631,0.65,0.140149,0.67,0.0974166,0.49384704484257713,0.6687908940288868,0.17494384918630967
2,48,0.49,0.92627,0.51,0.867937,0.67,0.126082,0.69,0.0808743,0.49900690861090635,0.6815387422939013,0.18253183368299497
2,49,0.51,0.905059,0.53,0.809177,0.69,0.101721,0.71,0.0701299,0.5110552554181181,0.6910895473725194,0.18003429195440124
2,50,0.51,0.908854,0.53,0.840627,0.69,0.12473,0.71,0.0890052,0.5125954534128717,0.703844724113221,0.19124927070034925
2,51,0.51,0.92568,0.53,0.855513,0.69,0.129792,0.71,0.0678149,0.5173196801915431,0.6996138735113453,0.18229419331980223
2,52,0.51,0.933932,0.53,0.877649,0.69,0.131012,0.71,0.0825028,0.5220576372972301,0.7027860282173278,0.18072839092009774
2,53,0.53,0.911533,0.55,0.835399,0.71,0.11488,0.73,0.0761803,0.5330296582341661,0.7176899820928844,0.18466032385871822
2,54,0.53,0.922317,0.55,0.864626,0.71,0.110515,0.73,0.0853333,0.5377367353660016,0.7183513027317456,0.180614567365744
2,55,0.53,0.927491,0.55,0.894057,0.71,0.122758,0.73,0.0978022,0.546444936292397,0.7282386459259971,0.1817937096336001
2,56,0.55,0.907298,0.57,0.824866,0.71,0.132945,0.73,0.0944323,0.551770671583851,0.7271086420842994,0.17533797050044841
2,57,0.55,0.912292,0.57,0.857143,0.73,0.103081,0.75,0.0861878,0.554457741754157,0.7336476215281889,0.1791898797740319
2,58,0.55,0.93121,0.57,0.879747,0.73,0.113356,0.75,0.0952381,0.562129102461963,0.7447434305300283,0.18261432806806532
2,59,0.55,0.946692,0.57,0.888298,0.73,0.140332,0.75,0.0960422,0.5659920539781484,0.7482127713378701,0.18222071735972167
2,60,0.57,0.915888,0.59,0.847826,0.75,0.116946,0.77,0.0812533,0.57466868443478,0.7594954990796438,0.18482681464486372
2,61,0.57,0.92561,0.59,0.870748,0.75,0.108434,0.77,0.0759494,0.5793361525281615,0.7551926143464903,0.1758564618183288
2,62,0.57,0.949412,0.59,0.889389,0.75,0.123899,0.77,0.0984293,0.5864643553304566,0.768766612877262,0.1823022575468054
2,63,0.59,0.924262,0.61,0.840862,0.77,0.10546,0.79,0.0778008,0.5958182254196642,0.7739480534505698,0.1781298280309056
2,64,0.59,0.937376,0.61,0.868623,0.77,0.124291,0.79,0.0951854,0.6008725437435457,0.7866916332252213,0.18581908948167558
2,65,0.59,0.944545,0.61,0.866802,0.79,0.110443,0.81,0.078727,0.6014595526285325,0.7965853197124481,0.1951257670839156
2,66,0.61,0.903096,0.63,0.829135,0.79,0.10231,0.81,0.0806452,0.6108371979827206,0.792132491414645,0.1812952934319244
2,67,0.61,0.919503,0.63,0.872143,0.79,0.118683,0.81,0.0865922,0.6182360641891892,0.8016438356164384,0.18340777142724918
2,68,0.63,0.901155,0.65,0.808256,0.81,0.115635,0.83,0.0736229,0.6302486571437799,0.8174430937753647,0.18719443663158486
2,69,0.63,0.907371,0.65,0.85007,0.81,0.128978,0.83,0.0831965,0.6325727299698085,0.8226592619289451,0.1900865319591366
2,70,0.63,0.926705,0.65,0.865878,0.81,0.117051,0.83,0.0803994,0.6387806401762375,0.8193043687042313,0.1805237285279938
2,71,0.63,0.946115,0.65,0.879808,0.81,0.122893,0.83,0.0900164,0.6439095419789765,0.8239266225826272,0.18001708060365063
2,72,0.65,0.900937,0.67,0.841661,0.83,0.112639,0.85,0.081761,0.6503161481881369,0.8381864110369842,0.18787026284884734
2,73,0.65,0.930919,0.67,0.859407,0.83,0.118764,0.85,0.0763852,0.6586472200469852,0.8388553710817672,0.18020815103478205
2,74,0.65,0.936643,0.67,0.867751,0.83,0.12383,0.85,0.0846395,0.6606378099053591,0.8421611104732014,0.18152330056784227
2,75,0.67,0.902146,0.69,0.830091,0.85,0.108195,0.87,0.0699374,0.6705956560960378,0.8542841160971937,0.1836884600011559
2,76,0.67,0.919344,0.69,0.846535,0.85,0.12343,0.87,0.08661,0.6753136288096252,0.8627267789244976,0.18741315011487236
2,77,0.67,0.933333,0.69,0.849279,0.85,0.10884,0.87,0.0858051,0.6779313298593761,0.8576753100729761,0.17974398021360005
2,78,0.67,0.941065,0.69,0.891503,0.87,0.101038,0.89,0.0658392,0.6865711633913079,0.8705897928338466,0.18401862944253877
2,79,0.69,0.917526,0.71,0.844005,0.87,0.100592,0.89,0.0840164,0.6947676174154322,0.870714302951326,0.17594668553589377
3,1,0.19,0.937984,0.21,0.862811,0.37,0.113082,0.39,0.0783069,0.20010575605603076,0.3775237741947543,0.17741801813872354
3,2,0.19,0.934925,0.21,0.886272,0.37,0.128461,0.39,0.0906563,0.20435677142211167,0.38505685800971834,0.18070008658760667
3,3,0.21,0.905788,0.23,0.857242,0.37,0.144715,0.39,0.092562,0.2123845424957772,0.3871476233390217,0.1747630808432445
3,4,0.21,0.951936,0.23,0.873342,0.39,0.116031,0.41,0.079594,0.22321627605160696,0.3987992974174603,0.17558302136585333
3,5,0.21,0.948701,0.23,0.895429,0.39,0.149128,0.41,0.0931034,0.2282839014867097,0.40753801008842544,0.17925410860171573
3,6,0.23,0.907216,0.25,0.834793,0.41,0.130532,0.43,0.0741133,0.23199273711390028,0.42082336175771506,0.18883062464381478
3,7,0.23,0.936047,0.25,0.864829,0.41,0.121819,0.43,0.0794492,0.24012300261169928,0.4202993169663298,0.1801763143546305
3,8,0.23,0.951899,0.25,0.875494,0.43,0.104524,0.45,0.0757576,0.24358523656828743,0.43314533622559653,0.1895600996573091
3,9,0.25,0.917293,0.27,0.845895,0.41,0.169031,0.43,0.097941,0.25484411328048406,0.4294207342804895,0.17457662100000543
3,10,0.25,0.936477,0.27,0.866885,0.43,0.113725,0.45,0.0783769,0.26048310150592024,0.43776562248041617,0.17728252097449593
3,11,0.25,0.955426,0.27,0.888667,0.43,0.134337,0.45,0.0955208,0.26660480234874695,0.4476920976293403,0.18108729528059336
3,12,0.27,0.918798,0.29,0.840894,0.43,0.147194,0.45,0.0949299,0.2748259396179914,0.4480598154373652,0.17323387581937383
3,13,0.27,0.927611,0.29,0.856354,0.45,0.111236,0.47,0.0974826,0.2777496947668299,0.4663392324806957,0.18858953771386577
3,14,0.27,0.9515,0.29,0.871256,0.45,0.140573,0.47,0.0932615,0.28283585065550076,0.4671514325269755,0.18431558187147473
3,15,0.27,0.935644,0.29,0.886148,0.47,0.113016,0.49,0.0838574,0.28440278002262814,0.4789277262968729,0.19452494627424477
3,16,0.29,0.916937,0.31,0.842767,0.47,0.113239,0.49,0.0906077,0.29456707563705,0.481699725601269,0.18713264996421902
3,17,0.29,0.941176,0.31,0.876083,0.47,0.122261,0.49,0.0915828,0.30265143717450416,0.4845125854841548,0.18186114830965067
3,18,0.31,0.906292,0.33,0.823899,0.49,0.106243,0.51,0.0728993,0.3115273142135861,0.49374463541838487,0.18221732120479878
3,19,0.31,0.921275,0.33,0.872022,0.47,0.142015,0.49,0.0967213,0.3186390676710048,0.4885522489882699,0.16991318131726507
3,20,0.31,0.942038,0.33,0.883001,0.49,0.117647,0.51,0.0813763,0.32424123854531905,0.4997307192858147,0.17548948074049564
3,21,0.33,0.91135,0.35,0.833775,0.51,0.106571,0.53,0.0754422,0.33292620045117627,0.5142218138829637,0.18129561343178746
3,22,0.33,0.929313,0.35,0.856845,0.51,0.124092,0.53,0.0987654,0.3380899155489319,0.5290250566597964,0.19093514111086446
3,23,0.33,0.935197,0.35,0.882728,0.53,0.107726,0.55,0.0763158,0.34341630295984293,0.5349194210797766,0.1915031181199337
3,24,0.33,0.951642,0.35,0.894663,0.53,0.112378,0.55,0.0756488,0.3481266782498815,0.5367401413589188,0.18861346310903726
3,25,0.35,0.914399,0.37,0.840433,0.53,0.123303,0.55,0.0952637,0.3538934104858989,0.546621670298474,0.19272825981257508
3,26,0.35,0.940794,0.37,0.876633,0.53,0.143102,0.55,0.0870951,0.3627161359704493,0.545391674954336,0.18267553898388672
3,27,0.37,0.900645,0.39,0.803336,0.55,0.114657,0.57,0.0781585,0.37013256738842243,0.5580315629409428,0.18789899555252038
3,28,0.37,0.918612,0.39,0.83954,0.55,0.120528,0.57,0.0878076,0.3747076082557669,0.5625475238689014,0.1878399156131345
3,29,0.37,0.938295,0.39,0.88375,0.55,0.133969,0.57,0.0894942,0.3840416170134751,0.5652756167537573,0.18123399974028215
3,30,0.37,0.947748,0.39,0.896574,0.57,0.10503,0.59,0.0869099,0.38866103880877007,0.5755518457403657,0.1868908069315956
3,31,0.39,0.916937,0.41,0.844681,0.57,0.112782,0.59,0.0900621,0.39468805358724535,0.5812518100871922,0.18656375649994683
3,32,0.39,0.938585,0.41,0.888356,0.59,0.105509,0.61,0.0661726,0.40536363455374386,0.5928009680601173,0.18743733350637343
3,33,0.41,0.910359,0.43,0.841384,0.57,0.125213,0.59,0.0943905,0.4130036969916636,0.5863601265309433,0.17335642953927966
3,34,0.41,0.914658,0.43,0.858187,0.59,0.10039,0.61,0.0912974,0.4151913371464999,0.5908578404416778,0.17566650329517786
3,35,0.41,0.934965,0.43,0.851452,0.59,0.140899,0.61,0.0984848,0.4183735466334582,0.6092855223014934,0.19091197566803514
3,36,0.41,0.947531,0.43,0.877852,0.59,0.12382,0.61,0.094086,0.4236428479168759,0.606022062285599,0.18237921436872306
3,37,0.43,0.903247,0.45,0.84509,0.59,0.140982,0.61,0.0981997,0.4311166325635779,0.6091583902688729,0.17804175770529496
3,38,0.43,0.916335,0.45,0.867119,0.61,0.134021,0.63,0.0978373,0.43663808517555264,0.6288045998612635,0.19216651468571083
3,39,0.43,0.951018,0.45,0.881859,0.63,0.111289,0.65,0.0883469,0.4447538281351668,0.6398412961324378,0.195087467997271
3,40,0.45,0.92142,0.47,0.854286,0.63,0.113688,0.65,0.0936819,0.45638126731611406,0.643683826432938,0.18730255911682392
