original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance
1,134,0.53,0.906036,0.55,0.849057,0.69,0.115759,0.71,0.0651319,0.5321186753014269,0.6962255195340045,0.1641068442325776
1,135,0.51,0.922652,0.53,0.895037,0.69,0.103099,0.71,0.0628507,0.526405576679341,0.6915399408173761,0.16513436413803517
1,136,0.53,0.912151,0.55,0.860465,0.69,0.126667,0.71,0.0745234,0.5347018534999807,0.7002282926380227,0.165526439138042
1,137,0.53,0.909864,0.55,0.862191,0.69,0.147111,0.71,0.076661,0.5341381914291108,0.7033743080198722,0.16923611659076143
1,138,0.53,0.908338,0.55,0.868768,0.69,0.153116,0.71,0.0887277,0.5342143037654788,0.7064986495993837,0.17228434583390484
1,139,0.53,0.920384,0.55,0.871176,0.71,0.101601,0.73,0.0483251,0.5382848317346773,0.7106010222258093,0.172316190491132
1,140,0.53,0.917028,0.55,0.871524,0.71,0.108454,0.73,0.0622951,0.5374841772151898,0.7136629989016202,0.1761788216864304
1,141,0.53,0.929405,0.55,0.887441,0.71,0.118124,0.73,0.0549809,0.5440143932894863,0.7157406114048882,0.1717262181154019
1,142,0.53,0.911475,0.55,0.898757,0.71,0.119658,0.73,0.0671141,0.5480452901399592,0.7174825051052548,0.16943721496529562
1,143,0.53,0.940634,0.55,0.895157,0.71,0.142241,0.73,0.0670945,0.5478701321547156,0.7212423066942572,0.17337217453954157
1,144,0.55,0.913377,0.57,0.862195,0.71,0.144254,0.73,0.0708934,0.5552272283224572,0.7220647868201732,0.16683755849771598
1,145,0.55,0.919508,0.57,0.876593,0.71,0.139823,0.73,0.0883352,0.559091459862519,0.7254689071974332,0.16637744733491422
1,146,0.55,0.921687,0.57,0.877183,0.73,0.10111,0.75,0.0543722,0.5597460902390797,0.7304749902648392,0.17072890002575947
1,147,0.55,0.921096,0.57,0.888014,0.71,0.156401,0.73,0.097445,0.5627537633758539,0.7291332519166835,0.16637948854082962
1,148,0.55,0.919704,0.57,0.89683,0.71,0.162228,0.73,0.0956625,0.5672282941330768,0.7286967723520442,0.16146847821896737
1,149,0.55,0.931223,0.57,0.894085,0.73,0.11432,0.75,0.0631808,0.5668145834455275,0.7356004004755647,0.16878581703003726
1,150,0.55,0.930842,0.57,0.896028,0.73,0.127778,0.75,0.0807919,0.5677181593611766,0.7418239223940697,0.17410576303289305
1,151,0.57,0.907947,0.59,0.863272,0.73,0.118922,0.75,0.0762382,0.5735576944599887,0.7388661271957979,0.1653084327358092
1,152,0.57,0.912106,0.59,0.875666,0.73,0.137337,0.75,0.0854093,0.5766443468715696,0.744380378872933,0.16773603200136333
1,153,0.57,0.926275,0.59,0.872455,0.73,0.158978,0.75,0.0860342,0.579764028242289,0.7461708054694162,0.16640677722712716
1,154,0.57,0.923744,0.59,0.889288,0.73,0.13631,0.75,0.0889903,0.583782214998839,0.7453466737954805,0.1615644587966415
1,155,0.57,0.924972,0.59,0.886702,0.73,0.154328,0.75,0.0879497,0.5830504311471125,0.7463692049962111,0.16331877384909854
1,156,0.57,0.921171,0.59,0.888823,0.73,0.156829,0.75,0.0933258,0.5830895264003957,0.7478979956915557,0.16480846929116
1,157,0.57,0.928409,0.59,0.897995,0.73,0.177737,0.75,0.0926773,0.588681528243572,0.7482782210612076,0.15959669281763555
1,158,0.57,0.93266,0.59,0.895069,0.75,0.112708,0.77,0.0676773,0.5873764996940757,0.7556441494358294,0.16826764974175368
1,159,0.59,0.907773,0.61,0.849711,0.75,0.123853,0.77,0.0651558,0.5926774826909166,0.7581274745643745,0.16544999187345788
1,160,0.59,0.901293,0.61,0.85902,0.75,0.128462,0.77,0.0671256,0.5906117379887871,0.7592806229253755,0.16866888493658838
1,161,0.59,0.916479,0.61,0.872925,0.75,0.138323,0.77,0.0811111,0.5975671580107452,0.7633968632399902,0.165829705229245
1,162,0.59,0.914613,0.61,0.876794,0.75,0.145907,0.77,0.0929025,0.5977278616568391,0.7673219254968918,0.1695940638400527
1,163,0.59,0.934054,0.61,0.891292,0.75,0.161525,0.77,0.0786325,0.6059272251064028,0.7648445275507434,0.15891730244434055
1,164,0.59,0.927011,0.61,0.8916,0.75,0.172455,0.77,0.0977621,0.6052557115020756,0.769400773031975,0.16414506152989938
1,165,0.59,0.923289,0.61,0.888639,0.77,0.103099,0.79,0.0575342,0.6034424242424242,0.771360260552005,0.1679178363095808
