Number,DriveEfficiency,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
2,0.55,30,0.494321,31,0.54105,30.12153053,55,0.476492,56,0.510791,55.68538441,25,25.56385389
2,0.55,30,0.470881,31,0.508819,30.76754178,59,0.495003,60,0.558855,59.0782591,29,28.31071732
2,0.55,27,0.484721,28,0.523572,27.39327173,55,0.475058,56,0.511732,55.68010034,28,28.28682861
2,0.55,28,0.481768,29,0.507447,28.7099965,58,0.490919,59,0.522911,58.28385221,30,29.57385572
2,0.55,29,0.445528,30,0.503872,29.93363499,60,0.484716,61,0.535115,60.30325999,31,30.36962499
2,0.55,30,0.481395,31,0.524752,30.42911179,58,0.493684,59,0.554429,58.10397564,28,27.67486384
2,0.55,28,0.499724,29,0.508866,28.03019033,60,0.497247,61,0.535053,60.07281913,32,32.0426288
2,0.55,28,0.463077,29,0.5,29,57,0.496395,58,0.519523,57.15587167,29,28.15587167
2,0.55,30,0.493724,31,0.504915,30.56080779,56,0.472087,57,0.51881,56.59741455,26,26.03660676
2,0.55,28,0.488678,29,0.541734,28.21339717,58,0.495353,59,0.515575,58.22979923,30,30.01640206
2,0.55,30,0.477987,31,0.501241,30.94663284,57,0.484816,58,0.526681,57.3626896,27,26.41605676
3,0.55,28,0.469799,29,0.502132,28.93406118,60,0.470286,61,0.50051,60.98312599,32,32.04906482
3,0.55,30,0.498131,31,0.525326,30.06872587,58,0.488855,59,0.504704,58.70319894,28,28.63447307
3,0.55,27,0.480066,28,0.502632,27.88336435,59,0.498155,60,0.523335,59.07327244,32,31.18990808
3,0.55,29,0.499739,30,0.528536,29.00906344,59,0.480042,60,0.53486,59.36407749,30,30.35501405
3,0.55,29,0.480323,30,0.500747,29.96342538,58,0.455257,59,0.500547,58.98792228,29,29.0244969
3,0.55,30,0.481219,31,0.519509,30.4904936,58,0.484165,59,0.52241,58.41404105,28,27.92354745
3,0.55,30,0.49698,31,0.53069,30.08958766,57,0.481112,58,0.503888,57.82929399,27,27.73970633
3,0.55,27,0.486425,28,0.511497,27.54144065,56,0.467284,57,0.501072,56.96827276,29,29.42683211
3,0.55,29,0.490566,30,0.524789,29.27566257,62,0.487805,63,0.521716,62.35961782,33,33.08395526
3,0.55,28,0.492149,29,0.505203,28.60142485,51,0.478212,52,0.503507,51.861356,23,23.25993115
3,0.55,30,0.482292,31,0.504529,30.79633044,55,0.472737,56,0.5,56,25,25.20366956
3,0.55,27,0.48675,28,0.505594,27.70314158,55,0.466737,56,0.50378,55.89795643,28,28.19481485
3,0.55,28,0.498285,29,0.523544,28.06789659,56,0.461381,57,0.5075,56.83737722,28,28.76948063
3,0.55,26,0.497592,27,0.519261,26.11112649,54,0.498948,55,0.527089,54.03738318,28,27.92625668
3,0.55,29,0.47132,30,0.504514,29.86401157,57,0.497371,58,0.527411,57.08751664,28,27.22350508
3,0.55,31,0.470499,32,0.509521,31.75600943,59,0.491608,60,0.5,60,28,28.24399057
3,0.55,30,0.462963,31,0.505133,30.8782784,64,0.498762,65,0.53616,64.03310337,34,33.15482498
3,0.55,27,0.482646,28,0.52731,27.38854558,53,0.46288,54,0.505753,53.86581298,26,26.4772674
3,0.55,26,0.468155,27,0.502723,26.92122773,56,0.499208,57,0.545746,56.01701835,30,29.09579063
3,0.55,29,0.472922,30,0.521898,29.55288304,56,0.498184,57,0.5065,56.21837422,27,26.66549117
4,0.55,28,0.482651,29,0.503172,28.84542664,57,0.485888,58,0.518913,57.42731264,29,28.58188601
4,0.55,28,0.499185,29,0.531705,28.0250615,57,0.49837,58,0.526069,57.05884689,29,29.03378539
4,0.55,29,0.499155,30,0.5048,29.14968999,59,0.475973,60,0.521944,59.52265559,30,30.3729656
4,0.55,29,0.478393,30,0.516658,29.56466745,57,0.463374,58,0.5091,57.8009885,28,28.23632105
4,0.55,28,0.489028,29,0.512346,28.47053778,54,0.490576,55,0.524725,54.27596709,26,25.8054293
4,0.55,30,0.468783,31,0.509404,30.76849413,60,0.498231,61,0.520305,60.08013953,30,29.3116454
4,0.55,30,0.496469,31,0.519173,30.15552326,61,0.489043,62,0.523711,61.31605515,31,31.1605319
4,0.55,30,0.474373,31,0.515135,30.6286983,55,0.497763,56,0.516754,55.11779264,25,24.48909434
4,0.55,31,0.486305,32,0.511078,31.5528196,53,0.460335,54,0.529661,53.57215186,22,22.01933226
4,0.55,28,0.499486,29,0.528742,28.01756905,57,0.474758,58,0.516181,57.60937161,29,29.59180256
4,0.55,27,0.481046,28,0.510101,27.65234899,55,0.485511,56,0.512651,55.53386146,28,27.88151247
4,0.55,32,0.494692,33,0.507484,32.41494684,61,0.490764,62,0.505421,61.63014259,29,29.21519575
4,0.55,28,0.497175,29,0.524851,28.102074,53,0.459703,54,0.50052,53.98726021,25,25.88518621
4,0.55,32,0.490939,33,0.523017,32.28246773,59,0.487792,60,0.510521,59.53711118,27,27.25464344
4,0.55,29,0.487453,30,0.524877,29.33526614,61,0.495881,62,0.531618,61.1152587,32,31.77999256
4,0.55,27,0.478133,28,0.505955,27.78596075,53,0.469256,54,0.508333,53.78675436,26,26.00079361
4,0.55,28,0.490899,29,0.531073,28.22653955,52,0.497235,53,0.530536,52.08303054,24,23.85649099
4,0.55,28,0.47043,29,0.515591,28.65476849,58,0.496395,59,0.53744,58.08783043,30,29.43306194
4,0.55,27,0.483528,28,0.51049,27.61093391,57,0.497802,58,0.500255,57.89604566,30,30.28511175
4,0.55,29,0.491516,30,0.513567,29.38474446,55,0.490042,56,0.521105,55.32057432,26,25.93582986
5,0.55,31,0.484023,32,0.503797,31.80798018,60,0.453186,61,0.512821,60.7850088,29,28.97702863
5,0.55,30,0.477945,31,0.521627,30.50489904,61,0.481734,62,0.500241,61.9869779,31,31.48207886
5,0.55,27,0.496241,28,0.524041,27.13521583,56,0.489776,57,0.504727,56.68383386,29,29.54861803
5,0.55,28,0.494924,29,0.508879,28.36374059,59,0.495948,60,0.544904,59.0827682,31,30.71902761
5,0.55,28,0.492716,29,0.546983,28.13422522,53,0.49603,54,0.512712,53.23798106,25,25.10375584
5,0.55,29,0.468298,30,0.510744,29.74687839,51,0.467244,52,0.508547,51.79306588,22,22.04618749
5,0.55,30,0.493471,31,0.510685,30.3792843,60,0.496829,61,0.531798,60.09068032,30,29.71139601
5,0.55,29,0.48428,30,0.50933,29.62754491,55,0.482162,56,0.50149,55.92290977,26,26.29536486
5,0.55,31,0.476113,32,0.504668,31.836526,59,0.483667,60,0.509151,59.64091194,28,27.80438594
5,0.55,31,0.477343,32,0.504233,31.84258089,58,0.449853,59,0.501722,58.96680098,27,27.12422009
5,0.55,32,0.487969,33,0.538303,32.23902332,62,0.490374,63,0.522856,62.29634875,30,30.05732542
5,0.55,26,0.481813,27,0.508726,26.67577007,59,0.494477,60,0.529812,59.15630395,33,32.48053387
5,0.55,27,0.475253,28,0.506135,27.80134059,57,0.497349,58,0.5216,57.10931508,30,29.30797449
5,0.55,29,0.4752,30,0.500519,29.97950156,60,0.499726,61,0.535581,60.00764189,31,30.02814033
5,0.55,25,0.454404,26,0.523031,25.66440322,56,0.49137,57,0.534437,56.20038545,31,30.53598222
5,0.55,30,0.496839,31,0.519786,30.13775221,54,0.480249,55,0.515832,54.55506843,24,24.41731622
5,0.55,28,0.493801,29,0.528234,28.18003078,59,0.495974,60,0.528804,59.12263174,31,30.94260095
5,0.55,25,0.486619,26,0.510349,25.56388538,60,0.492383,61,0.534847,60.17937547,35,34.61549009
5,0.55,33,0.490414,34,0.528406,33.25231628,60,0.462222,61,0.503888,60.90668651,27,27.65437023
5,0.55,34,0.480387,35,0.513265,34.59653872,61,0.499724,62,0.54068,61.00673894,27,26.41020022
6,0.55,31,0.495944,32,0.504859,31.45496354,52,0.462982,53,0.509101,52.80266268,21,21.34769913
6,0.55,29,0.485332,30,0.529505,29.33205804,52,0.481971,53,0.507239,52.71351116,23,23.38145312
6,0.55,28,0.464141,29,0.503345,28.91467707,60,0.490226,61,0.503771,60.72159468,32,31.80691761
6,0.55,27,0.483239,28,0.508735,27.65739724,52,0.493348,53,0.521013,52.24044822,25,24.58305098
6,0.55,24,0.45831,25,0.511016,24.79099154,51,0.487599,52,0.527207,51.31309331,27,26.52210178
6,0.55,26,0.475862,27,0.508638,26.7364535,57,0.483534,58,0.535359,57.31772311,31,30.5812696
6,0.55,29,0.493958,30,0.529032,29.17226436,57,0.494442,58,0.535437,57.13557751,28,27.96331315
6,0.55,28,0.493743,29,0.526344,28.19192663,60,0.466066,61,0.503345,60.9102712,32,32.71834457
6,0.55,26,0.4819,27,0.514543,26.55448335,55,0.468832,56,0.516871,55.64880618,29,29.09432283
6,0.55,29,0.493311,30,0.542093,29.13712025,58,0.487884,59,0.527854,58.30312735,29,29.1660071
6,0.55,29,0.495777,30,0.518479,29.18601885,57,0.461245,58,0.524497,57.6127079,28,28.42668905
6,0.55,31,0.492655,32,0.524987,31.22717432,55,0.490699,56,0.508316,55.52795595,24,24.30078164
6,0.55,25,0.486706,26,0.526871,25.33098469,53,0.475132,54,0.517223,53.59081514,28,28.25983045
6,0.55,30,0.465217,31,0.542902,30.44774409,59,0.498991,60,0.539883,59.02467475,29,28.57693066
6,0.55,26,0.485714,27,0.515756,26.47553425,54,0.487884,55,0.52167,54.35861008,28,27.88307582
6,0.55,32,0.480425,33,0.525739,32.4319857,57,0.481675,58,0.514153,57.56422809,25,25.13224239
6,0.55,27,0.486842,28,0.516523,27.4433139,56,0.474385,57,0.508282,56.75567159,29,29.31235769
6,0.55,29,0.492331,30,0.531408,29.19625355,56,0.490881,57,0.513927,56.39568689,27,27.19943334
6,0.55,27,0.486403,28,0.50241,27.84944087,57,0.485574,58,0.521248,57.40438415,30,29.55494328
6,0.55,28,0.471283,29,0.517544,28.62076047,56,0.47206,57,0.509695,56.74239405,28,28.12163358
7,0.55,30,0.482808,31,0.515412,30.52729726,60,0.486486,61,0.524293,60.35744703,30,29.83014977
7,0.55,25,0.453965,26,0.51838,25.71466273,54,0.49897,55,0.514815,54.06500473,29,28.350342
7,0.55,29,0.482495,30,0.515847,29.52485608,57,0.467379,58,0.510626,57.7542951,28,28.22943902
7,0.55,31,0.497856,32,0.522147,31.08826314,57,0.479001,58,0.519123,57.52337869,26,26.43511555
7,0.55,26,0.484915,27,0.528627,26.34509974,54,0.487778,55,0.522317,54.35386085,28,28.00876111
7,0.55,33,0.481368,34,0.505696,33.76586649,62,0.497947,63,0.51942,62.09560844,29,28.32974195
7,0.55,32,0.483871,33,0.503527,32.8205637,63,0.493514,64,0.519515,63.24945194,31,30.42888825
7,0.55,28,0.487621,29,0.504242,28.7447807,56,0.486656,57,0.518443,56.41979426,28,27.67501356
7,0.55,23,0.46678,24,0.509405,23.77935484,55,0.495763,56,0.51,55.29760483,32,31.51824999
7,0.55,28,0.491407,29,0.544715,28.16119532,57,0.488384,58,0.534896,57.249742,29,29.08854668
7,0.55,26,0.482852,27,0.513806,26.55398333,53,0.477107,54,0.519957,53.53425904,27,26.98027571
7,0.55,26,0.469816,27,0.511254,26.72841353,52,0.484021,53,0.527934,52.36387858,26,25.63546504
7,0.55,29,0.490091,30,0.517701,29.35889171,55,0.497534,56,0.50463,55.34751973,26,25.98862802
7,0.55,24,0.483761,25,0.521646,24.4286393,55,0.479504,56,0.508819,55.69916425,31,31.27052495
7,0.55,30,0.486268,31,0.508214,30.62571767,57,0.45385,58,0.508275,57.8479559,27,27.22223823
7,0.55,29,0.491644,30,0.53486,29.19335431,58,0.479645,59,0.51087,58.65188151,29,29.45852719
7,0.55,27,0.465637,28,0.503223,27.91424999,58,0.444793,59,0.504647,58.92236108,31,31.00811109
7,0.55,27,0.480169,28,0.503119,27.86409586,56,0.496622,57,0.51462,56.18768752,29,28.32359166
7,0.55,27,0.487696,28,0.506695,27.64761303,55,0.459146,56,0.501572,55.96294725,28,28.31533422
7,0.55,26,0.448238,27,0.500525,26.98995926,53,0.493606,54,0.521363,53.23035631,27,26.24039704
8,0.55,34,0.494975,35,0.509227,34.35258209,60,0.460224,61,0.504658,60.89517037,26,26.54258827
8,0.55,27,0.472784,28,0.505376,27.83505155,54,0.493834,55,0.54575,54.11876878,27,26.28371723
8,0.55,31,0.476297,32,0.508989,31.72503977,58,0.496654,59,0.517769,58.15846555,27,26.43342578
8,0.55,28,0.486952,29,0.520458,28.38942279,55,0.474026,56,0.502016,55.92797428,27,27.53855149
8,0.55,31,0.47974,32,0.518259,31.52597419,54,0.476406,55,0.52077,54.53182761,23,23.00585341
8,0.55,29,0.481253,30,0.510784,29.63482442,57,0.464458,58,0.501603,57.9568448,28,28.32202038
8,0.55,28,0.489617,29,0.505476,28.65470711,59,0.49194,60,0.513584,59.37238958,31,30.71768247
8,0.55,31,0.483261,32,0.520186,31.45332431,55,0.487207,56,0.508639,55.59691116,24,24.14358685
8,0.55,29,0.491413,30,0.533156,29.20571114,56,0.464322,57,0.506369,56.84852665,27,27.64281551
8,0.55,28,0.497537,29,0.5,29,56,0.472527,57,0.50965,56.74005334,28,27.74005334
8,0.55,26,0.453392,27,0.50395,26.92187191,54,0.498109,55,0.521212,54.08185084,28,27.15997893
8,0.55,27,0.498414,28,0.501567,27.503013,55,0.491949,56,0.535944,55.18299807,28,27.67998506
8,0.55,29,0.49076,30,0.501897,29.82966688,56,0.491853,57,0.511044,56.42452191,27,26.59485504
8,0.55,29,0.485844,30,0.51118,29.55873066,55,0.46727,56,0.507254,55.81857743,26,26.25984677
8,0.55,27,0.492188,28,0.504987,27.61036018,55,0.469619,56,0.507692,55.79796706,28,28.18760688
8,0.55,28,0.488542,29,0.508933,28.56191457,62,0.497076,63,0.517108,62.14596645,34,33.58405188
8,0.55,27,0.498875,28,0.519459,27.0546541,55,0.477628,56,0.506849,55.76561377,28,28.71095967
8,0.55,29,0.499197,30,0.524123,29.03221536,58,0.498003,59,0.516012,58.110889,29,29.07867364
8,0.55,30,0.49719,31,0.503579,30.43981844,59,0.486309,60,0.520259,59.40326951,29,28.96345108
8,0.55,27,0.488594,28,0.533584,27.25352301,54,0.463135,55,0.501035,54.97269129,27,27.71916829
9,0.55,31,0.499461,32,0.514214,31.03653494,55,0.47438,56,0.505008,55.83648949,24,24.79995454
9,0.55,28,0.440768,29,0.508077,28.88000119,60,0.494428,61,0.518911,60.22758649,32,31.3475853
9,0.55,29,0.48832,30,0.529936,29.28066128,59,0.478104,60,0.513414,59.62010762,30,30.33944633
9,0.55,26,0.469318,27,0.50286,26.91473377,56,0.487971,57,0.519677,56.37939191,30,29.46465815
9,0.55,27,0.482812,28,0.515971,27.51835098,53,0.47073,54,0.504056,53.87829322,26,26.35994225
9,0.55,29,0.490486,30,0.518172,29.34363938,59,0.468992,60,0.522941,59.57476506,30,30.23112567
9,0.55,28,0.468584,29,0.501837,28.94475686,57,0.471933,58,0.500794,57.97248883,29,29.02773196
9,0.55,31,0.469099,32,0.503297,31.90359085,56,0.495151,57,0.511653,56.29384317,25,24.39025232
9,0.55,26,0.494579,27,0.521808,26.19908921,55,0.484531,56,0.518365,55.45720281,29,29.25811361
9,0.55,32,0.498897,33,0.541422,32.02593768,59,0.479538,60,0.529412,59.41027389,27,27.38433621
9,0.55,27,0.478142,28,0.522319,27.49478235,54,0.47211,55,0.505931,54.82463558,27,27.32985323
9,0.55,29,0.494987,30,0.526031,29.16148048,57,0.480477,58,0.534413,57.36196603,28,28.20048555
9,0.55,26,0.478652,27,0.500821,26.9629663,56,0.482206,57,0.527056,56.3967447,30,29.4337784
9,0.55,28,0.48587,29,0.523021,28.38033969,57,0.48629,58,0.526887,57.33770968,29,28.95736999
9,0.55,27,0.495726,28,0.538223,27.10057181,56,0.491172,57,0.505365,56.62199676,29,29.52142495
9,0.55,26,0.491429,27,0.524876,26.25625617,57,0.491402,58,0.521376,57.2868486,31,31.03059244
9,0.55,28,0.471452,29,0.5296,28.49095412,58,0.480895,59,0.52181,58.46694366,30,29.97598955
9,0.55,28,0.497814,29,0.510074,28.17830343,57,0.48687,58,0.525743,57.33776657,29,29.15946315
9,0.55,29,0.481859,30,0.503282,29.84680017,55,0.47901,56,0.516658,55.55753294,26,25.71073277
9,0.55,26,0.456416,27,0.502991,26.935781,58,0.491979,59,0.542108,58.16000718,32,31.22422618
0,0.6,28,0.47182,29,0.516957,28.62432151,54,0.484392,55,0.510766,54.59179495,26,25.96747344
0,0.6,27,0.485401,28,0.531492,27.31674297,54,0.473389,55,0.50203,54.92912259,27,27.61237962
0,0.6,26,0.492577,27,0.513067,26.36227428,54,0.49237,55,0.5428,54.15129883,28,27.78902455
0,0.6,25,0.480021,26,0.515801,25.55838457,50,0.452894,51,0.5,51,25,25.44161543
0,0.6,26,0.496712,27,0.518079,26.15388215,54,0.47341,55,0.504321,54.86021158,28,28.70632942
0,0.6,27,0.488372,28,0.519329,27.37561779,54,0.487868,55,0.518079,54.40157559,27,27.02595779
0,0.6,24,0.476542,25,0.511863,24.66413748,55,0.498382,56,0.52361,55.06413509,31,30.39999761
0,0.6,25,0.44898,26,0.511244,25.81941411,51,0.484848,52,0.521481,51.41361614,26,25.59420203
0,0.6,26,0.483342,27,0.541816,26.28487875,53,0.470588,54,0.50101,53.96680034,27,27.68192159
0,0.6,24,0.472393,25,0.504742,24.85341123,57,0.460526,58,0.516602,57.70393751,33,32.85052628
0,0.6,26,0.485164,27,0.527698,26.34880331,54,0.482475,55,0.526201,54.40079129,28,28.05198798
0,0.6,25,0.484319,26,0.509704,25.617727,52,0.490469,53,0.515832,52.37578362,27,26.75805662
0,0.6,25,0.479309,26,0.514345,25.59056399,55,0.46716,56,0.517118,55.65735218,30,30.06678818
0,0.6,25,0.470398,26,0.52064,25.58918833,51,0.477311,52,0.540816,51.35727895,26,25.76809063
0,0.6,25,0.484106,26,0.522545,25.4134863,51,0.477023,52,0.503794,51.85827948,26,26.44479318
0,0.6,26,0.476615,27,0.503257,26.87774942,53,0.486789,54,0.503288,53.80071519,27,26.92296578
0,0.6,26,0.48439,27,0.532057,26.32748023,54,0.463365,55,0.504752,54.88518134,28,28.55770111
0,0.6,23,0.498482,24,0.540031,23.03653518,49,0.48025,50,0.525268,49.4387134,26,26.40217823
0,0.6,28,0.476048,29,0.526921,28.47081949,55,0.499493,56,0.536951,55.01353516,27,26.54271567
0,0.6,28,0.498263,29,0.511929,28.12710376,54,0.482099,55,0.51686,54.51497368,26,26.38786992
1,0.6,25,0.485333,26,0.532051,25.31394751,50,0.496096,51,0.520767,50.15824247,25,24.84429496
1,0.6,24,0.464674,25,0.511509,24.75426497,51,0.473712,52,0.504787,51.84595334,27,27.09168837
1,0.6,23,0.471113,24,0.503213,23.89990654,48,0.468141,49,0.508,48.79929251,25,24.89938596
1,0.6,26,0.458401,27,0.509888,26.80795152,50,0.491071,51,0.526762,50.25017511,24,23.44222359
1,0.6,26,0.493596,27,0.508,26.44459872,57,0.494908,58,0.536597,57.12214253,31,30.67754381
1,0.6,27,0.470199,28,0.514728,27.66924925,53,0.491034,54,0.525556,53.25971844,26,25.59046919
1,0.6,23,0.465445,24,0.52362,23.59398367,51,0.482809,52,0.519231,51.47199495,28,27.87801128
1,0.6,25,0.462726,26,0.528396,25.56759555,54,0.498969,55,0.551368,54.01967595,29,28.45208039
1,0.6,25,0.477714,26,0.506467,25.77508434,52,0.488695,53,0.523884,52.32126517,27,26.54618083
1,0.6,26,0.476946,27,0.508549,26.72948771,53,0.478397,54,0.509154,53.70237669,27,26.97288899
1,0.6,25,0.485549,26,0.509551,25.60207483,50,0.461207,51,0.508807,50.81497899,25,25.21290416
1,0.6,28,0.482528,29,0.519577,28.47159168,53,0.465312,54,0.504457,53.88614127,25,25.41454959
1,0.6,26,0.478192,27,0.517045,26.56129514,50,0.489384,51,0.521112,50.33459405,24,23.77329891
1,0.6,22,0.473684,23,0.514737,22.64102502,51,0.487805,52,0.537056,51.24760919,29,28.60658417
1,0.6,24,0.480865,25,0.519597,24.49403594,52,0.473846,53,0.504752,52.84624345,28,28.35220751
1,0.6,29,0.485318,30,0.513699,29.51731792,53,0.482919,54,0.523274,53.42326849,24,23.90595057
1,0.6,25,0.46118,26,0.504582,25.89442883,53,0.462607,54,0.501277,53.96697698,28,28.07254816
1,0.6,27,0.499742,28,0.530409,27.00841295,50,0.497119,51,0.529812,50.08812284,23,23.07970989
1,0.6,27,0.489818,28,0.541153,27.19834421,57,0.492896,58,0.520874,57.25391379,30,30.05556958
1,0.6,25,0.491653,26,0.530757,25.21345642,58,0.487698,59,0.511435,58.51826263,33,33.3048062
2,0.6,28,0.48058,29,0.544482,28.30390285,52,0.477766,53,0.520398,52.52153312,24,24.21763027
2,0.6,25,0.495161,26,0.528112,25.14685442,54,0.470902,55,0.51117,54.72260852,29,29.5757541
2,0.6,25,0.489201,26,0.510886,25.49799401,51,0.449074,52,0.500768,51.98514334,26,26.48714934
2,0.6,24,0.45677,25,0.518378,24.70169459,51,0.477398,52,0.539211,51.36565124,27,26.66395665
2,0.6,29,0.465699,30,0.51212,29.73891127,57,0.495881,58,0.540439,57.09244131,28,27.35353004
2,0.6,26,0.493123,27,0.537194,26.15604366,51,0.497125,52,0.532143,51.08210063,25,24.92605698
2,0.6,29,0.478791,30,0.519201,29.52484534,55,0.49308,56,0.514256,55.32678504,26,25.8019397
2,0.6,25,0.486229,26,0.526965,25.33805479,52,0.488102,53,0.501033,52.92011445,27,27.58205966
2,0.6,29,0.495726,30,0.513216,29.24436821,58,0.488359,59,0.52621,58.30754802,29,29.06317981
2,0.6,25,0.460879,26,0.501963,25.95221984,55,0.483152,56,0.511678,55.59061908,30,29.63839924
2,0.6,27,0.484624,28,0.524986,27.38095238,52,0.497287,53,0.527879,52.08868332,25,24.70773093
2,0.6,24,0.48139,25,0.528543,24.39467266,50,0.495687,51,0.529204,50.12868097,26,25.73400831
2,0.6,26,0.483152,27,0.527521,26.37972458,57,0.49413,58,0.537994,57.13382272,31,30.75409814
2,0.6,27,0.492388,28,0.554117,27.12331319,51,0.495305,52,0.517883,51.20794579,24,24.0846326
2,0.6,27,0.498918,28,0.523369,27.04425177,54,0.498028,55,0.530179,54.06133557,27,27.0170838
2,0.6,27,0.493704,28,0.532356,27.16288937,54,0.477356,55,0.517522,54.56376039,27,27.40087102
2,0.6,26,0.475628,27,0.527128,26.47324272,52,0.488798,53,0.548252,52.18841457,26,25.71517185
2,0.6,26,0.476574,27,0.516892,26.58103081,53,0.488197,54,0.529267,53.28738739,27,26.70635658
2,0.6,28,0.485801,29,0.521805,28.39437285,54,0.494568,55,0.51323,54.29107277,26,25.89669992
2,0.6,26,0.472656,27,0.510842,26.71607395,51,0.467121,52,0.500771,51.97708767,25,25.26101371
3,0.6,29,0.481167,30,0.515314,29.55152722,55,0.464407,56,0.51323,55.72902116,26,26.17749394
3,0.6,26,0.485374,27,0.520392,26.41767091,56,0.496063,57,0.533168,56.1061043,30,29.68843339
3,0.6,28,0.499162,29,0.51664,28.04794599,56,0.489818,57,0.519057,56.34823352,28,28.30028753
3,0.6,24,0.46729,25,0.519213,24.6299713,51,0.477248,52,0.536098,51.38661003,27,26.75663872
3,0.6,30,0.498397,31,0.527213,30.05562882,54,0.470495,55,0.5132,54.6909027,24,24.63527389
3,0.6,26,0.498396,27,0.523406,26.06413435,54,0.483611,55,0.516242,54.50225246,28,28.43811811
3,0.6,26,0.491588,27,0.516578,26.33661465,54,0.463519,55,0.51303,54.73682616,28,28.40021151
3,0.6,27,0.494183,28,0.507856,27.42543699,51,0.490186,52,0.513442,51.42199862,24,23.99656163
3,0.6,24,0.498191,25,0.540021,24.04324647,53,0.47754,54,0.506688,53.7705503,29,29.72730382
3,0.6,23,0.469149,24,0.504313,23.87734615,50,0.472578,51,0.516871,50.6191046,27,26.74175845
3,0.6,26,0.481681,27,0.525547,26.41761273,54,0.490196,55,0.556799,54.14720058,28,27.72958785
3,0.6,25,0.495625,26,0.533056,25.11688173,50,0.497321,51,0.52044,50.11587871,25,24.99899699
3,0.6,25,0.469736,26,0.509956,25.75246146,52,0.469775,53,0.500795,52.97437137,27,27.22190991
3,0.6,27,0.463849,28,0.503796,27.90497409,54,0.478051,55,0.507345,54.74926606,27,26.84429197
3,0.6,28,0.489142,29,0.522451,28.32597796,60,0.499483,61,0.535396,60.0143959,32,31.68841794
3,0.6,27,0.496391,28,0.5356,27.09204519,56,0.463612,57,0.506941,56.83980706,29,29.74776186
3,0.6,27,0.468676,28,0.510512,27.74873315,54,0.474687,55,0.501262,54.95251176,27,27.20377861
3,0.6,25,0.465665,26,0.526507,25.56433056,52,0.498558,53,0.514,52.09338169,27,26.52905113
3,0.6,26,0.474595,27,0.52381,26.51620441,48,0.460827,49,0.5,49,22,22.48379559
3,0.6,28,0.486794,29,0.532488,28.2890095,54,0.49948,55,0.513052,54.03831418,26,25.74930468
4,0.6,26,0.474987,27,0.520082,26.55467347,54,0.492876,55,0.543077,54.14190952,28,27.58723606
4,0.6,26,0.469427,27,0.504483,26.8721189,55,0.497947,56,0.537346,55.05210792,29,28.17998903
4,0.6,26,0.484741,27,0.507722,26.66398329,51,0.443988,52,0.506634,51.89410337,25,25.23012008
4,0.6,27,0.498399,28,0.562784,27.02486604,53,0.448116,54,0.502593,53.95240193,26,26.92753589
4,0.6,26,0.46735,27,0.508929,26.78525217,53,0.484351,54,0.534688,53.31088464,27,26.52563247
4,0.6,25,0.492746,26,0.508721,25.45408451,51,0.488649,52,0.503181,51.78110377,26,26.32701926
