Wild_Type_Gene_Frequency,Num_Wild_Gene
1,400788
1,404044
1,400516
1,400644
1,398536
1,401680
1,396932
1,399168
1,400388
1,403924
1,401188
1,400988
1,396760
1,396328
1,398636
1,397980
1,400488
1,400064
1,401000
1,401024
1,400384
1,399132
1,401088
1,398428
1,400304
1,398820
1,398448
1,399840
1,400908
1,399692
1,400560
1,399112
1,398996
1,402924
1,401812
1,398884
1,397412
1,402088
1,401024
1,402184
1,402356
1,400984
1,399572
1,398176
1,401812
1,398940
1,397812
1,398888
1,400824
1,399424
1,397904
1,400516
1,398688
1,401024
1,401908
NAN,NAN
0.770746,214289
0.785238,213412
0.799848,222649
0.818709,229435
0.843691,240489
0.87056,256143
0.903168,276456
0.931246,299146
0.954105,323991
0.972715,349193
0.984338,367095
0.991759,377876
0.995846,388169
0.997828,394258
0.998864,399941
0.999363,395368
0.99972,399924
0.999899,396652
0.999965,399486
0.99998,403564
0.999985,397670
0.999985,399066
1,401144
1,399904
1,400288
1,399252
1,400576
1,398892
1,399532
1,398852
1,399212
1,399464
1,399496
1,399760
1,399432
1,401080
1,398684
1,400580
1,398564
1,402408
1,401280
1,400380
1,397748
1,399820
1,400232
1,401720
1,398248
1,399760
1,398768
1,400464
1,399828
1,397180
1,401616
1,402536
1,400132
1,399808
1,402628
1,400460
1,398440
1,398040
1,399108
1,402828
1,397840
1,396596
1,397520
1,399736
1,399892
1,398456
1,398028
1,401096
1,400432
1,400616
1,402744
1,400048
1,400696
1,398048
1,400044
1,399416
1,396692
1,396868
1,403968
1,399140
1,401704
1,399636
1,399476
1,399324
1,398176
1,400744
1,399716
1,398524
1,401040
1,402136
1,398620
1,399976
1,401176
1,397752
1,397660
1,399080
NAN,NAN
0.768631,212717
0.780506,213740
0.794842,218591
0.81441,226862
0.837176,237115
0.862437,250800
0.890528,267315
0.920635,290718
0.946232,315716
0.96603,337589
0.980562,361847
0.989453,373095
0.994198,385371
0.99692,394920
0.998543,397508
0.999361,398681
0.999731,401544
0.99987,401324
0.999925,397774
0.99997,397544
0.999985,399414
0.999985,398358
0.99999,397576
1,397564
1,398760
1,400248
1,401748
1,398884
1,396956
1,400164
1,402272
1,400180
1,402256
1,402328
1,400772
1,401564
1,400776
1,398212
1,397692
1,398580
1,400472
1,400460
1,401384
1,399712
1,400792
1,400876
1,401684
1,401348
1,403616
1,403600
1,401024
1,399560
1,402724
1,399144
1,400224
1,401028
1,399364
1,401136
1,400860
1,401532
1,399568
1,398332
1,400360
1,400220
1,400488
1,401276
1,397976
1,398148
1,398352
1,400328
1,397712
1,398404
1,399036
1,399108
1,402408
1,401996
1,401052
1,401364
1,400164
1,397940
1,400256
1,397768
1,400360
1,400028
1,401032
1,400744
1,400640
1,400816
1,399600
1,400804
1,400088
1,400488
1,401760
1,400664
1,400596
1,397676
1,399576
1,400252
NAN,NAN
0.749721,204395
0.757052,203426
0.766699,209453
0.777023,210362
0.791601,215974
0.811475,227200
0.833317,237202
0.860601,252466
0.88999,271650
0.918666,293488
0.944329,316403
0.965225,341983
0.979695,358490
0.98875,371940
0.99399,386984
0.997028,395916
0.998602,397951
0.999347,397900
0.999628,398168
0.9998,399020
0.999906,403566
0.999975,402102
0.99998,402168
1,400056
1,396032
1,398400
1,402632
1,400544
1,399744
1,398308
1,401532
1,403548
1,401740
1,399760
1,400472
1,402452
1,400828
1,396960
1,399184
1,401400
1,400068
1,399348
1,402140
1,399832
1,400148
1,400292
1,402300
1,399940
1,401764
1,398432
1,401812
1,400536
1,401352
1,397940
1,395660
1,400200
1,399212
1,399792
1,404672
1,403872
1,399976
1,400160
1,401020
1,397416
1,397164
1,397300
1,400724
1,400592
1,399328
1,398628
1,400704
1,402116
1,399304
1,399464
1,396816
1,401240
1,400412
1,399380
1,401236
1,402980
1,400120
1,399200
1,399344
1,399388
1,398196
1,398028
1,396736
1,400584
1,398628
1,400944
1,398292
1,399188
1,399280
1,398060
1,401128
1,400284
1,399548
1,398444
NAN,NAN
0.74704,204151
0.753062,200941
0.761209,204071
0.769286,207378
0.779814,211916
0.7954,216826
0.815704,228482
0.841293,241717
0.869212,256640
0.899631,274247
0.927346,295100
0.952541,318061
0.971581,345230
0.983825,364586
0.990775,380862
0.995359,388413
0.997609,393876
0.998942,394642
0.999523,398270
0.999825,399302
0.99995,399000
0.999985,401566
1,399876
1,400320
1,398896
1,397292
1,400796
1,401300
1,401724
1,399320
1,399156
1,400788
1,397296
1,399976
1,399572
1,399976
1,400728
1,400256
1,400872
1,400692
1,399840
1,403720
1,398424
1,400832
1,398192
1,399852
1,402900
1,399996
1,399432
1,397576
1,402156
1,400752
1,400712
1,399276
1,401756
1,397240
1,401280
1,398712
1,403308
1,398452
1,397868
1,399572
1,399796
1,397896
1,400152
1,402304
1,401856
1,398852
1,397752
1,401948
1,399820
1,399972
1,399052
1,398684
1,397512
1,399624
1,398188
1,401660
1,401656
1,399672
1,401472
1,400100
1,401124
1,402500
1,401508
1,402500
1,395856
1,398392
1,399636
1,402384
1,399980
1,401908
1,400628
1,399932
1,398704
1,400468
1,398272
1,399124
NAN,NAN
0.740737,201048
0.745085,199960
0.750316,201580
0.75605,203565
0.765328,205564
0.772956,210003
0.786384,214167
0.80532,222030
0.82537,233332
0.850034,246282
0.881107,263504
0.90975,284588
0.936652,305285
0.958667,331695
0.97589,351937
0.986522,370956
0.992961,385396
0.996518,389519
0.998073,393720
0.99903,395380
0.999526,401018
0.999789,397724
0.999875,399426
0.999916,402950
0.99996,402480
0.99998,401056
0.999995,399158
1,401328
1,400664
1,401024
1,395248
1,398916
1,400004
1,401508
1,398604
1,398812
1,401600
1,399036
1,400112
1,402636
1,399276
1,399568
1,397420
1,399696
1,400108
1,397960
1,404396
1,400860
1,399600
1,396400
1,398348
1,398072
1,401880
1,404528
1,397320
1,397852
1,397472
1,401184
1,399248
1,398100
1,402040
1,399004
1,400060
1,402084
1,399808
1,402864
1,398712
1,402864
1,401560
1,401576
1,399772
1,399500
1,402412
1,400208
1,400512
1,398292
1,398568
1,398048
1,397552
1,398388
1,402380
1,402072
1,398124
1,399084
1,400004
1,399864
1,403268
1,400316
1,398708
1,399740
1,400408
1,400124
1,400204
1,399116
1,398912
1,400264
1,404204
1,398096
NAN,NAN
0.748751,203292
0.757813,204355
0.768295,207879
0.782186,213712
0.799037,223056
0.819064,230642
0.845444,244330
0.87376,259374
0.90397,277497
0.930947,301478
0.955749,325333
0.972346,345568
0.984569,362912
0.991441,382379
0.995425,390545
0.997592,394380
0.998937,402096
0.99945,400068
0.999805,400306
0.999875,401298
0.99996,401768
0.99998,402984
0.999995,400074
1,398112
1,398832
1,397048
1,396652
1,402352
1,401632
1,397516
1,397064
1,399512
1,395596
1,398024
1,399676
1,403092
1,402728
1,399952
1,401692
1,399700
1,401456
1,396664
1,398900
1,401592
1,397464
1,400184
1,398972
1,400456
1,402652
1,399432
1,397008
1,401452
1,398000
1,399360
1,400048
1,403084
1,402376
1,399800
1,398264
1,398892
1,401148
1,401072
1,401768
1,398556
1,401312
1,400200
1,401952
1,403636
1,398888
1,397424
1,398024
1,398632
1,399380
1,402284
1,400952
1,402760
1,396648
1,402256
1,398484
1,400544
1,399612
1,398180
1,397600
1,398476
1,400824
1,399924
1,403568
1,399228
1,401324
1,400060
1,401516
1,401396
1,400752
1,401888
1,400032
1,400856
1,400736
1,401560
NAN,NAN
0.745101,205618
0.751826,201390
0.759432,207413
0.768886,210361
0.779454,211600
0.793243,215597
0.811726,224228
0.833816,235363
0.8602,247576
0.889299,267053
0.919283,287401
0.946509,314930
0.96648,340541
0.981463,358968
0.98991,376744
0.994883,387674
0.997234,393321
0.998509,397806
0.999192,397986
0.999548,397676
0.999799,397628
0.9999,398612
0.99995,400652
0.999975,396646
1,402080
1,399648
1,398528
1,398548
1,401060
1,399768
1,400020
1,399028
1,399148
1,398132
1,400836
1,401196
1,400168
1,399940
1,399472
1,398104
1,400164
1,400632
1,401824
1,399648
1,403940
1,402160
1,401280
1,403264
1,399420
1,398148
1,399096
1,397004
1,398644
1,398952
1,398928
1,401728
1,402464
1,400528
1,399012
1,399888
1,404960
1,398604
1,402456
1,401624
1,401440
1,398592
1,398004
1,400336
1,398284
1,397508
1,399500
1,400424
1,398940
1,400384
1,402716
1,398672
1,400320
1,400064
1,402852
1,401592
1,403188
1,399204
1,398844
1,400196
1,400132
1,398284
1,397880
1,398284
1,401112
1,400744
1,398284
1,400416
1,400080
1,400108
1,398640
1,399532
1,398904
1,399964
NAN,NAN
0.741427,202620
0.747688,200871
0.75525,200250
0.764665,205233
0.777895,211239
0.789581,214125
0.806594,224817
0.829559,233627
0.855302,247521
0.884007,267016
0.911291,286138
0.938703,306295
0.961485,331124
0.977896,355997
0.987249,372406
0.993279,386584
0.996339,389162
0.998013,395736
0.999007,400446
0.999585,399526
0.99983,400836
0.999896,404106
0.999935,400674
0.999975,399410
0.99999,402460
1,397504
1,399412
1,399280
1,402180
1,399516
1,401528
1,402952
1,400740
1,400472
1,402488
1,399316
1,399796
1,401876
1,400000
1,401672
1,402108
1,400720
1,398276
1,402656
1,400548
1,399712
1,398424
1,400628
1,399208
1,400468
1,401312
1,399384
1,402016
1,399172
1,401508
1,398392
1,397888
1,400256
1,402672
1,399628
1,401180
1,402144
1,401728
1,401308
1,398976
1,398668
1,397912
1,400944
1,403980
1,399476
1,400860
1,400492
1,398544
1,401472
1,403664
1,399944
1,402864
1,400024
1,400288
1,396456
1,401192
1,397204
1,399344
1,399132
1,400524
1,400376
1,398304
1,398452
1,398320
1,403492
1,400364
1,397552
1,398400
1,398940
1,399236
1,401944
1,401328
1,401288
NAN,NAN
0.753084,207309
0.762473,205154
0.773668,210419
0.787937,217165
0.804964,223049
0.826028,233429
0.850949,246445
0.879417,260895
0.911094,284673
0.938323,306659
0.960264,331944
0.976697,353916
0.98727,370246
0.9928,384285
0.99641,390206
0.998026,397366
0.998934,396537
0.999487,397236
0.999806,401470
0.999874,397978
0.99995,400484
0.999975,400686
0.99999,400348
1,400272
1,398636
1,402124
1,397148
1,399216
1,398608
1,401072
1,398964
1,398036
1,395984
1,398344
1,396072
1,401880
1,399272
1,399780
1,399844
1,399248
1,398812
1,400996
1,400124
1,397676
1,401480
1,400980
1,396840
1,401180
1,400816
1,398688
1,399068
1,395808
1,399816
1,399292
1,398724
1,400464
1,402904
1,397612
1,402992
1,402460
1,399488
1,397996
1,402164
1,398844
1,398508
1,400384
1,398252
1,399236
1,398228
1,397336
1,402932
1,401208
1,398932
1,399396
1,399740
1,399248
1,400200
1,399840
1,401684
1,399596
1,397944
1,398592
1,400932
1,403536
1,401108
1,398260
1,397292
1,401772
1,400032
1,401516
1,400224
1,398920
1,401360
1,401692
1,401720
1,401288
1,398276
1,396428
NAN,NAN
0.744845,204317
0.752371,203390
0.756559,202782
0.765248,207015
0.777773,212612
0.79553,220470
0.817014,228898
0.840321,240826
0.866831,253340
0.897401,272311
0.925874,296565
0.950404,321263
0.969498,344160
0.982861,362837
0.990796,379158
0.995477,390223
0.997649,392503
0.998731,396732
0.99939,396766
0.999739,398232
0.99991,400996
0.99996,399248
0.99998,400272
0.999975,401606
0.99998,400956
0.999985,402638
0.999995,400406
0.999995,398390
1,399980
1,397952
1,399572
1,401344
1,402376
1,399820
1,400660
1,399068
1,399540
1,402548
1,399500
1,397208
1,400780
1,400668
1,397364
1,399304
1,397440
1,397564
1,397684
1,400848
1,400180
1,398540
1,400052
1,400024
1,402944
1,398236
1,403688
1,396400
1,401636
1,397592
1,397096
1,397860
1,399388
1,402040
1,401388
1,399008
1,400196
1,398724
1,400188
1,398860
1,400800
1,401140
1,405200
1,400272
1,398696
1,397832
1,401156
1,397272
1,398776
1,403032
1,402568
1,403356
1,399792
1,400108
1,401132
1,400676
1,399444
1,399296
1,398372
1,400176
1,398976
1,402632
1,399628
1,401660
1,399952
1,395656
1,400144
1,397944
1,399348
1,400276
NAN,NAN
0.750358,207318
0.754549,203855
0.762895,205823
0.774754,208821
0.785944,212840
0.801929,222330
0.823687,232606
0.847276,244690
0.876977,259785
0.905755,280150
0.933243,304465
0.956634,327123
0.973897,347424
0.985526,368977
0.992299,384230
0.995766,387572
0.997797,394920
0.998999,399224
0.999495,399766
0.999755,400458
0.99991,398672
0.99997,402272
0.999975,399710
0.99998,401096
1,398540
1,399272
1,402224
1,399196
1,401080
1,399240
1,402148
1,399504
1,401200
1,397796
1,399196
1,398596
1,397712
1,400892
1,402184
1,404412
1,398856
1,402024
1,398356
1,399664
1,400572
1,400844
1,402300
1,397980
1,400752
1,401020
1,400016
1,399268
1,402768
1,399244
1,399188
1,398132
1,399676
1,401568
1,399240
1,398272
1,399748
1,400952
1,400420
1,402596
1,401036
1,399248
1,399636
1,401448
1,396540
1,399440
1,403212
1,400972
1,400724
1,397068
1,399280
1,401216
1,396920
1,401324
1,400640
1,401172
1,396984
1,398960
1,401456
1,399600
1,402232
1,401196
1,402468
1,402368
1,398844
1,400572
1,399552
1,398276
1,401064
1,400780
1,399544
1,396556
1,400280
1,400456
NAN,NAN
0.747338,203243
0.75253,204333
0.757826,205198
0.767987,207722
0.780849,213731
0.79937,219638
0.820959,229977
0.844581,240878
0.873378,256099
0.902872,277691
0.93242,297069
0.956598,326089
0.974249,349389
0.985296,368820
0.992431,379438
0.996268,388393
0.997957,396652
0.998994,400045
0.999461,396794
0.999755,400210
0.999905,399990
0.999919,397204
0.999995,396222
1,398120
1,401700
1,400160
1,398644
1,398768
1,399800
1,398092
1,400560
1,403160
1,401552
1,399216
1,400388
1,400156
1,399896
1,399396
1,399652
1,399084
1,398244
1,401096
1,399012
1,397488
1,398700
1,399616
1,398616
1,399128
1,400188
1,402052
1,398908
1,400044
1,398108
1,398136
1,399440
1,399932
1,399368
1,399208
1,400028
1,400428
1,397948
1,402088
1,400372
1,402356
1,398964
1,401624
1,399108
1,398524
1,401000
1,397160
1,400588
1,399140
1,399600
1,399240
1,397304
1,398256
1,399072
1,400712
1,403536
1,403528
1,400212
1,397472
1,400088
1,401632
1,396648
1,400288
1,399316
1,400564
1,400364
1,399608
1,400380
1,402684
1,402912
1,398560
1,398944
1,399244
1,401888
1,397684
NAN,NAN
0.734398,200332
0.734377,197045
0.736338,197047
0.733875,194245
0.73629,195544
0.736511,198852
0.736798,196790
0.737169,195456
0.738642,195882
0.73957,194001
0.743038,197669
0.748037,200468
0.75204,200930
0.763167,205405
0.776479,207792
0.790081,216163
0.809708,225808
0.831708,235726
0.860555,248449
0.89036,266303
0.918994,290608
0.945746,313235
0.965952,338230
0.98055,358642
0.989304,376913
0.994206,386603
0.996976,393283
0.99862,391383
0.999248,396158
0.999529,398800
0.9998,400440
0.999894,397302
0.999935,399806
0.99995,401204
0.99997,401780
1,400232
1,402828
1,401352
1,403672
1,402984
1,400784
1,399800
1,399456
1,401428
1,405340
1,401504
1,401116
1,401748
1,399196
1,399844
1,399392
1,402332
1,399340
1,400552
1,402712
1,403340
1,399608
1,400300
1,396676
1,400832
1,401780
1,399440
1,397508
1,397436
1,398884
1,398568
1,400500
1,404232
1,399364
1,400520
1,399372
1,399660
1,405488
1,404144
1,400020
1,397980
1,400344
1,401832
1,397084
1,396764
1,403164
1,401180
1,397420
1,402404
1,402012
1,397060
1,398728
1,398056
1,399216
1,398980
1,402016
1,399320
1,401420
1,401692
1,400832
1,402812
1,398632
1,397160
NAN,NAN
0.732685,200196
0.735854,194395
0.737486,197077
0.741074,195934
0.746448,198794
0.750011,201855
0.75616,205110
0.766528,206236
0.777831,210870
0.794043,216040
0.811694,227086
0.833581,235780
0.860698,249575
0.889607,267142
0.920128,288357
0.946153,314630
0.965295,338807
0.980213,356970
0.989627,373711
0.994949,383143
0.997388,392939
0.998744,398359
0.999464,397047
0.999764,399006
0.99989,400188
0.999939,396148
0.999975,397262
0.999995,399930
0.99998,401796
0.99999,401196
0.99997,401824
0.99998,401308
0.999995,401134
1,397280
1,400164
1,399144
1,400124
1,402888
1,401284
1,402508
1,400904
1,402128
1,401492
1,405816
1,399032
1,398688
1,399916
1,400588
1,400488
1,400704
1,398048
1,402628
1,399048
1,398304
1,398432
1,401436
1,400980
1,397584
1,396108
1,403144
1,397180
1,401708
1,402628
1,400736
1,402540
1,397308
1,397076
1,402176
1,399692
1,399536
1,403556
1,399936
1,398200
1,401596
1,400908
1,397952
1,396688
1,398084
1,398956
1,398712
1,400636
1,401076
1,400772
1,400064
1,400364
1,400200
1,399572
1,399728
1,403540
1,399760
1,403152
1,400528
1,401980
1,401828
1,399888
1,399800
1,395928
1,396564
NAN,NAN
0.729489,198564
0.728459,193942
0.7285,191814
0.727116,192424
0.727353,191864
0.724395,190597
0.722241,189178
0.715522,186757
0.711527,186050
0.704072,186703
0.694441,182624
0.677844,178349
0.657586,172356
0.631215,163020
0.59292,152307
0.54124,137789
0.472963,123398
0.394439,108403
0.317579,92131
0.254169,79741
0.205688,69613
0.171312,61235
0.145897,53875
0.127753,48383
0.114016,43716
0.102914,39645
0.0937417,36650
0.0861373,33761
0.0785674,30943
0.0740316,29265
0.0691683,27174
0.0637667,25171
0.0599704,23530
0.0565523,22511
0.0531269,21017
0.0499785,19964
0.0476893,18954
0.0462309,18347
0.0437137,17425
0.0419803,16663
0.0409496,16323
0.0394486,15544
0.0381521,15241
0.0367368,14592
0.0360262,14405
0.034309,13613
0.0330718,13263
0.0323889,12932
0.032003,12782
0.0309977,12365
0.0303283,12072
0.0290317,11584
0.0279377,11182
0.0278204,11100
0.0267765,10738
0.0258639,10332
0.0259388,10284
0.0255549,10154
0.024746,9928
0.0240131,9543
0.0233956,9276
0.0230085,9147
0.0222589,8892
0.0215826,8661
0.0211483,8411
0.020726,8303
0.0198922,7967
0.0195138,7774
0.0191777,7643
0.0190019,7624
0.0191824,7693
0.0186236,7468
0.0182277,7256
0.0175755,7039
0.017432,7008
0.0170176,6837
0.0170531,6858
0.0165174,6619
0.0159844,6357
0.015681,6253
0.0152003,6058
0.0150087,6032
0.0150412,6038
0.0150859,6039
0.0148062,5938
0.0147162,5929
0.0142109,5674
0.0140776,5653
0.0137307,5499
0.0136937,5503
0.0136287,5428
0.0134813,5401
0.013408,5398
0.0132618,5309
0.0132591,5290
0.0131273,5238
0.0129829,5213
0.0129032,5159
NAN,NAN
0.726404,196652
0.725303,192153
0.72374,191134
0.722435,192188
0.717772,190600
0.714989,186658
0.709524,184692
0.701088,185261
0.689365,179359
0.671318,173611
0.64894,168322
0.616997,158593
0.569154,146555
0.508303,132165
0.436458,116166
0.356907,100188
0.284773,86162
0.227947,74896
0.18794,65364
0.159686,58242
0.137911,51335
0.121414,46373
0.108628,41804
0.0985487,38216
0.0899547,34969
0.0836629,32663
0.0771675,30450
0.0714627,28086
0.0665678,26515
0.0623637,24820
0.0588578,23355
0.0559065,22283
0.0528102,20931
0.0500121,19831
0.0476339,18968
0.0459616,18351
0.0438156,17375
0.0420388,16755
0.0395743,15746
0.0382317,15100
0.036982,14669
0.0356703,14250
0.0347791,13792
0.033874,13584
0.0329546,13103
0.0312669,12474
0.029619,11831
0.0288411,11528
0.0278745,11084
0.0270509,10859
0.0267645,10709
0.0268157,10774
0.0263975,10589
