Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
11,2,1,7,0.370192,8,0.500534,7.995903086,23,0.420442,24,0.569168,23.53493001,16,15.53902692
12,2,1,8,0.382888,9,0.517719,8.868583634,22,0.416755,23,0.551418,22.61817277,14,13.74958914
13,2,1,8,0.407035,9,0.526838,8.775982238,23,0.399354,24,0.534029,23.74732504,15,14.9713428
14,2,1,8,0.428251,9,0.550441,8.587192078,22,0.492089,23,0.623975,22.05998362,14,13.47279154
15,2,1,9,0.497558,10,0.632629,9.01807938,23,0.422424,24,0.536864,23.67787487,14,14.65979549
16,2,1,8,0.36146,9,0.516413,8.894077559,23,0.425307,24,0.555734,23.5726805,15,14.67860294
17,2,1,9,0.472769,10,0.635452,9.167386881,23,0.381222,24,0.513699,23.89659337,14,14.72920649
18,2,1,8,0.406829,9,0.548824,8.656156907,22,0.398207,23,0.518182,22.84845176,14,14.19229485
19,2,1,8,0.383314,9,0.504248,8.964873402,22,0.409797,23,0.552288,22.63304349,14,13.66817009
0,2.5,0.5,25,0.486598,26,0.524802,25.35080096,57,0.478125,58,0.543617,57.33401026,32,31.9832093
1,2.5,0.5,25,0.444227,26,0.510618,25.84006868,58,0.466379,59,0.527778,58.54758221,33,32.70751352
2,2.5,0.5,24,0.466252,25,0.524,24.58440119,53,0.464471,54,0.500929,53.97451862,29,29.39011743
3,2.5,0.5,22,0.418285,23,0.511424,22.87734461,55,0.4375,56,0.504082,55.93869214,33,33.06134753
4,2.5,0.5,26,0.47955,27,0.514822,26.57978,56,0.470103,57,0.533917,56.46850221,30,29.88872221
5,2.5,0.5,25,0.468153,26,0.53,25.51493201,57,0.494253,58,0.563559,57.08292211,32,31.5679901
6,2.5,0.5,21,0.495421,22,0.560976,21.06984974,59,0.483707,60,0.521368,59.43262261,38,38.36277286
7,2.5,0.5,25,0.474855,26,0.518519,25.57587486,61,0.48778,62,0.53352,61.26716222,36,35.69128736
8,2.5,0.5,26,0.476815,27,0.528509,26.44850466,61,0.474286,62,0.511202,61.69655434,35,35.24804968
9,2.5,0.5,24,0.496055,25,0.546602,24.07804617,58,0.443702,59,0.50823,58.87245847,34,34.79441229
10,2.5,0.5,25,0.465451,26,0.512146,25.7398865,59,0.478992,60,0.505423,59.79482426,34,34.05493776
11,2.5,0.5,25,0.440239,26,0.522436,25.727046,59,0.492565,60,0.581053,59.08402269,34,33.35697669
12,2.5,0.5,26,0.472846,27,0.55665,26.32401795,57,0.464962,58,0.519011,57.64826361,31,31.32424567
13,2.5,0.5,24,0.472946,25,0.532164,24.45685433,59,0.488844,60,0.54955,59.18377096,35,34.72691663
14,2.5,0.5,25,0.468872,26,0.508264,25.79021121,53,0.462572,54,0.508065,53.82271998,28,28.03250877
15,2.5,0.5,26,0.460334,27,0.514614,26.7307664,56,0.454721,57,0.545019,56.50143968,30,29.77067328
16,2.5,0.5,25,0.476987,26,0.544379,25.3414797,56,0.492308,57,0.542117,56.15442992,31,30.81295022
17,2.5,0.5,26,0.496583,27,0.55774,26.05587259,62,0.483333,63,0.561776,62.21247275,36,36.15660016
18,2.5,0.5,23,0.446886,24,0.51569,23.77196093,57,0.444444,58,0.525316,57.68696211,34,33.91500118
19,2.5,0.5,25,0.475775,26,0.581197,25.22979075,62,0.442274,63,0.512,62.82789777,37,37.59810703
0,2.5,0.55,19,0.477671,20,0.537879,19.37086434,46,0.492606,47,0.568507,46.09741637,27,26.72655203
1,2.5,0.55,18,0.410985,19,0.541284,18.6831595,46,0.480493,47,0.582405,46.19141024,28,27.50825073
