Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
19,2,0.8,17,0.497101,18,0.537975,17.07092528,31,0.458248,32,0.531401,31.57074898,14,14.4998237
0,2,0.85,12,0.479167,13,0.547836,12.30338289,29,0.498339,30,0.586207,29.01890336,17,16.71552046
1,2,0.85,13,0.483264,14,0.515464,13.51975155,30,0.379401,31,0.501957,30.98403179,17,17.46428024
2,2,0.85,13,0.433868,14,0.535632,13.64985653,29,0.481685,30,0.554933,29.25004096,16,15.60018443
3,2,0.85,12,0.447038,13,0.512871,12.80449015,28,0.434286,29,0.511084,28.85567332,16,16.05118318
4,2,0.85,13,0.450677,14,0.509009,13.84555647,29,0.444556,30,0.504444,29.92579482,16,16.08023835
5,2,0.85,15,0.435644,16,0.502404,15.96399041,29,0.419279,30,0.534387,29.70126316,14,13.73727275
6,2,0.85,13,0.467681,14,0.548611,13.39934511,30,0.449198,31,0.54064,30.55556528,17,17.15622016
7,2,0.85,13,0.45509,14,0.557398,13.4389686,29,0.461603,30,0.553862,29.41618704,16,15.97721843
8,2,0.85,11,0.442735,12,0.523946,11.70513847,30,0.465179,31,0.542802,30.44859127,19,18.7434528
9,2,0.85,12,0.445672,13,0.52045,12.72652384,30,0.430435,31,0.535354,30.66303529,18,17.93651145
10,2,0.85,13,0.46875,14,0.60124,13.23586686,33,0.492944,34,0.592683,33.07074464,20,19.83487779
11,2,0.85,11,0.458891,12,0.530591,11.57334728,27,0.438202,28,0.534381,27.64253111,16,16.06918383
12,2,0.85,12,0.47983,13,0.51182,12.63050953,29,0.477314,30,0.573248,29.23647508,17,16.60596554
13,2,0.85,12,0.406498,13,0.508457,12.91705489,29,0.469725,30,0.547672,29.38840494,17,16.47135005
14,2,0.85,11,0.469171,12,0.55157,11.37414289,30,0.494036,31,0.61271,30.05025532,19,18.67611243
15,2,0.85,12,0.429084,13,0.517375,12.80320757,29,0.48474,30,0.600432,29.13190195,17,16.32869437
16,2,0.85,13,0.470588,14,0.59375,13.23880742,29,0.486957,30,0.570388,29.15633278,16,15.91752535
17,2,0.85,12,0.431005,13,0.501894,12.97328217,30,0.470817,31,0.561053,30.32340751,18,17.35012534
18,2,0.85,13,0.48994,14,0.576108,13.11674868,28,0.485685,29,0.568694,28.17245118,15,15.0557025
19,2,0.85,13,0.485217,14,0.586813,13.1455077,29,0.478302,30,0.543524,29.33267916,16,16.18717146
0,2,0.9,11,0.44145,12,0.515414,11.79160132,27,0.436047,28,0.552632,27.54855256,16,15.75695124
1,2,0.9,11,0.460854,12,0.59899,11.28338739,26,0.455117,27,0.522201,26.66905671,15,15.38566932
2,2,0.9,11,0.414013,12,0.500839,11.990337,30,0.466539,31,0.525641,30.56615681,19,18.57581982
3,2,0.9,12,0.477153,13,0.506623,12.77526298,28,0.432739,29,0.530512,28.68793021,16,15.91266723
4,2,0.9,12,0.49604,13,0.630648,12.02941876,29,0.463845,30,0.569915,29.34085981,17,17.31144105
5,2,0.9,11,0.408736,12,0.501818,11.98046883,27,0.421944,28,0.505051,27.93922293,16,15.9587541
6,2,0.9,11,0.421368,12,0.535497,11.68897476,27,0.456699,28,0.545936,27.48523594,16,15.79626119
7,2,0.9,12,0.423276,13,0.507092,12.91538608,27,0.495117,28,0.570896,27.06443738,15,14.14905129
8,2,0.9,12,0.492049,13,0.561086,12.11517013,28,0.499123,29,0.592971,28.0093449,16,15.89417477
9,2,0.9,11,0.436893,12,0.502494,11.96198229,26,0.438596,27,0.560861,26.50222059,15,14.5402383
10,2,0.9,12,0.469501,13,0.561758,12.33058738,29,0.432675,30,0.521142,29.76101823,17,17.43043085
11,2,0.9,12,0.48915,13,0.553531,12.16852798,27,0.473851,28,0.560297,27.30248942,15,15.13396143
12,2,0.9,12,0.428187,13,0.50108,12.98518376,30,0.443182,31,0.55315,30.51667758,18,17.53149382
13,2,0.9,14,0.484956,15,0.591549,14.14113497,27,0.484875,28,0.531116,27.32709068,13,13.18595571
14,2,0.9,12,0.446117,13,0.563771,12.45797848,27,0.448445,28,0.575697,27.40514098,15,14.9471625
15,2,0.9,11,0.43975,12,0.575506,11.44381095,27,0.43169,28,0.560531,27.53018837,16,16.08637742
16,2,0.9,14,0.445783,15,0.516588,14.76572276,29,0.492163,30,0.558532,29.11808224,15,14.35235948
17,2,0.9,13,0.470425,14,0.564103,13.31570913,28,0.434646,29,0.506958,28.90377807,15,15.58806894
