Number,GROWTH,MUTLIPLIER,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
15,11,0.55,14,0.482287,15,0.566614,14.21005135,33,0.47027,34,0.527514,33.51935574,19,19.30930439
16,11,0.55,15,0.482979,16,0.530875,15.35537414,36,0.423182,37,0.505682,36.93112727,21,21.57575313
17,11,0.55,14,0.485577,15,0.57994,14.15284592,34,0.455801,35,0.579937,34.35605304,20,20.20320711
18,11,0.55,14,0.469521,15,0.534127,14.47176733,34,0.486635,35,0.552426,34.20314329,20,19.73137596
19,11,0.55,13,0.490345,14,0.622417,13.07310406,33,0.453081,34,0.502318,33.95292158,20,20.87981752
0,11,0.6,14,0.430921,15,0.503221,14.95544952,36,0.494992,37,0.567878,36.06871004,22,21.11326052
1,11,0.6,13,0.442308,14,0.575714,13.43245431,30,0.424051,31,0.52695,30.73809269,17,17.30563838
2,11,0.6,13,0.459171,14,0.53824,13.51637178,31,0.431748,32,0.521116,31.76371856,18,18.24734678
3,11,0.6,14,0.483847,15,0.588576,14.15423617,33,0.445443,34,0.527331,33.66623925,19,19.51200308
4,11,0.6,14,0.448087,15,0.515885,14.76570105,32,0.456636,33,0.513678,32.76021177,18,17.99451072
5,11,0.6,14,0.496894,15,0.582849,14.03613519,30,0.473924,31,0.570188,30.27088008,16,16.23474489
6,11,0.6,13,0.4446,14,0.509753,13.8503062,36,0.481928,37,0.5375,36.32519974,23,22.47489354
7,11,0.6,13,0.451009,14,0.517857,13.73287159,33,0.492711,34,0.599225,33.06843232,20,19.33556073
8,11,0.6,13,0.455906,14,0.549419,13.47152802,32,0.469198,33,0.560741,32.33647575,19,18.86494773
9,11,0.6,15,0.490924,16,0.558081,15.135146,31,0.450785,32,0.546928,31.51189374,16,16.37674774
10,11,0.6,13,0.469048,14,0.576985,13.28675987,33,0.470938,34,0.524834,33.53922369,20,20.25246382
11,11,0.6,14,0.476226,15,0.525162,14.48581821,33,0.482998,34,0.585227,33.16631289,19,18.68049467
12,11,0.6,15,0.478049,16,0.577741,15.22018818,33,0.439667,34,0.5057,33.91367952,18,18.69349134
13,11,0.6,13,0.46746,14,0.572581,13.30954804,31,0.451172,32,0.529046,31.62701287,18,18.31746482
14,11,0.6,14,0.464185,15,0.502508,14.93455627,35,0.443694,36,0.511628,35.82883387,21,20.8942776
15,11,0.6,15,0.492647,16,0.56993,15.09514382,34,0.47398,35,0.538211,34.40510034,19,19.30995652
16,11,0.6,13,0.47609,14,0.533279,13.41808739,34,0.494201,35,0.555732,34.09424518,21,20.67615778
17,11,0.6,14,0.479911,15,0.57132,14.21977048,34,0.471523,35,0.575085,34.27497538,20,20.05520489
18,11,0.6,14,0.481455,15,0.537037,14.33365118,32,0.439677,33,0.541729,32.59110062,18,18.25744943
19,11,0.6,13,0.411171,14,0.51045,13.89474108,32,0.432503,33,0.52819,32.70539363,19,18.81065254
0,11,0.65,13,0.452045,14,0.562691,13.43340925,30,0.426404,31,0.510542,30.87470584,17,17.44129659
1,11,0.65,12,0.464034,13,0.546105,12.43823031,29,0.433562,30,0.54755,29.58285083,17,17.14462051
2,11,0.65,12,0.463194,13,0.5072,12.83638595,34,0.483696,35,0.550553,34.24386377,22,21.40747782
3,11,0.65,13,0.443329,14,0.541315,13.57835813,30,0.472914,31,0.553571,30.3358171,17,16.75745897
4,11,0.65,12,0.440994,13,0.528271,12.67607732,33,0.480092,34,0.569832,33.22184087,21,20.54576356
5,11,0.65,13,0.414617,14,0.526135,13.76564321,31,0.432432,32,0.508253,31.89115153,18,18.12550831
6,11,0.65,15,0.445402,16,0.555468,15.49604783,35,0.488235,36,0.556684,35.17187979,20,19.67583197
7,11,0.65,13,0.479528,14,0.560484,13.25287811,33,0.494169,34,0.562303,33.08558135,20,19.83270325
8,11,0.65,13,0.470748,14,0.534236,13.46074849,31,0.499228,32,0.555645,31.01368382,18,17.55293533
9,11,0.65,13,0.472667,14,0.523697,13.5356261,31,0.455285,32,0.568779,31.39398559,18,17.85835948
10,11,0.65,13,0.497167,14,0.563676,13.04259574,30,0.440544,31,0.542265,30.58450074,17,17.541905
11,11,0.65,13,0.451111,14,0.507429,13.86808836,31,0.470117,32,0.534151,31.46667395,18,17.5985856
12,11,0.65,12,0.427835,13,0.531442,12.6965263,30,0.495448,31,0.578283,30.05495262,18,17.35842632
13,11,0.65,11,0.417355,12,0.540717,11.66993888,31,0.447025,32,0.514377,31.78653938,20,20.1166005
14,11,0.65,13,0.486745,14,0.563467,13.17276661,31,0.477071,32,0.568345,31.25121064,18,18.07844403
15,11,0.65,13,0.496561,14,0.56315,13.05164517,33,0.48786,34,0.560065,33.1681324,20,20.11648723
16,11,0.65,13,0.497122,14,0.578003,13.03558314,32,0.472401,33,0.577211,32.26332411,19,19.22774097
17,11,0.65,12,0.377372,13,0.502928,12.97667973,31,0.455944,32,0.537946,31.53725519,19,18.56057546
18,11,0.65,13,0.449919,14,0.509091,13.84636314,34,0.490166,35,0.543134,34.18565927,21,20.33929612
19,11,0.65,13,0.437588,14,0.513947,13.81734962,33,0.487685,34,0.507911,33.60886977,20,19.79152015
0,11,0.7,12,0.435547,13,0.507321,12.89799928,30,0.494673,31,0.604167,30.04865107,18,17.15065179
1,11,0.7,13,0.497449,14,0.580247,13.03080992,29,0.490318,30,0.609347,29.08134152,16,16.0505316
2,11,0.7,12,0.443515,13,0.526573,12.68006694,31,0.475962,32,0.564732,31.27078968,19,18.59072274
3,11,0.7,12,0.459834,13,0.562834,12.38996117,34,0.449045,35,0.549062,34.50946339,22,22.11950223
4,11,0.7,12,0.474638,13,0.504983,12.83578843,30,0.449468,31,0.543582,30.53692331,18,17.70113487
5,11,0.7,14,0.487179,15,0.589319,14.12552379,32,0.482253,33,0.555556,32.24210469,18,18.1165809
6,11,0.7,12,0.487389,13,0.588424,12.12481813,27,0.440594,28,0.536765,27.6177122,15,15.49289407
7,11,0.7,12,0.428862,13,0.543541,12.62032281,28,0.448611,29,0.531832,28.61750039,16,15.99717758
8,11,0.7,13,0.488281,14,0.548062,13.19603218,31,0.494074,32,0.527304,31.17833283,18,17.98230065
9,11,0.7,12,0.408271,13,0.514184,12.86607876,30,0.467456,31,0.517378,30.65189696,18,17.7858182
10,11,0.7,12,0.475217,13,0.51312,12.65385326,29,0.442182,30,0.51371,29.80832681,17,17.15447355
11,11,0.7,12,0.429209,13,0.515363,12.82167978,31,0.478125,32,0.518946,31.53587614,19,18.71419636
12,11,0.7,12,0.471698,13,0.543131,12.39620344,31,0.476688,32,0.592888,31.20061962,19,18.80441619
13,11,0.7,12,0.458839,13,0.522364,12.64794963,31,0.469201,32,0.548913,31.38637846,19,18.73842884
14,11,0.7,12,0.397019,13,0.502193,12.97914884,29,0.397419,30,0.523913,29.81095546,17,16.83180662
15,11,0.7,13,0.482759,14,0.555453,13.23717226,32,0.478916,33,0.551618,32.29000578,19,19.05283352
16,11,0.7,11,0.474588,12,0.556426,11.3105159,30,0.45686,31,0.506042,30.87715018,19,19.56663428
17,11,0.7,11,0.419916,12,0.542796,11.65172526,30,0.4866,31,0.575535,30.15067184,19,18.49894658
18,11,0.7,12,0.470544,13,0.534396,12.4613168,30,0.444293,31,0.536335,30.60523457,18,18.14391777
19,11,0.7,11,0.471935,12,0.503666,11.88446629,31,0.497268,32,0.603834,31.02563669,20,19.1411704
0,11,0.75,12,0.478177,13,0.569631,12.2386227,28,0.456044,29,0.545322,28.49234974,16,16.25372704
1,11,0.75,12,0.412946,13,0.530129,12.74288933,28,0.432227,29,0.512132,28.8481697,16,16.10528037
2,11,0.75,11,0.401869,12,0.504431,11.95679686,28,0.424528,29,0.50314,28.96005699,17,17.00326012
3,11,0.75,13,0.466917,14,0.530059,13.52394603,30,0.396837,31,0.51216,30.89455703,17,17.370611
4,11,0.75,12,0.478142,13,0.579812,12.21498967,29,0.480392,30,0.55255,29.27173702,17,17.05674735
5,11,0.75,12,0.46477,13,0.543103,12.44974659,30,0.426974,31,0.532446,30.69237333,18,18.24262674
6,11,0.75,12,0.431533,13,0.531882,12.68228881,31,0.471713,32,0.5496,31.36317999,19,18.68089118
7,11,0.75,12,0.466216,13,0.557789,12.36892971,31,0.411972,32,0.521262,31.80545338,19,19.43652367
8,11,0.75,11,0.420054,12,0.522446,11.78078365,30,0.45935,31,0.537313,30.52140118,19,18.74061752
9,11,0.75,13,0.45216,14,0.527778,13.6326536,29,0.48416,30,0.519008,29.45454545,16,15.82189185
10,11,0.75,11,0.439883,12,0.511538,11.83897844,27,0.485549,28,0.568908,27.17335861,16,15.33438017
11,11,0.75,12,0.455409,13,0.531656,12.58482301,27,0.440083,28,0.537555,27.61470987,15,15.02988686
12,11,0.75,12,0.46519,13,0.50165,12.95474493,26,0.460836,27,0.537966,26.50776611,14,13.55302118
13,11,0.75,13,0.462992,14,0.567164,13.35525861,30,0.461382,31,0.550528,30.43319947,17,17.07794086
14,11,0.75,12,0.440265,13,0.515966,12.78909129,30,0.476056,31,0.593909,30.20316835,18,17.41407706
15,11,0.75,12,0.4943,13,0.577381,12.06860774,28,0.412671,29,0.52288,28.79239445,16,16.72378671
16,11,0.75,13,0.457447,14,0.521053,13.66900921,29,0.470467,30,0.535982,29.45078226,16,15.78177305
17,11,0.75,12,0.499245,13,0.589009,12.00841094,28,0.432484,29,0.527869,28.70782618,16,16.69941523
18,11,0.75,12,0.416555,13,0.521292,12.79670985,29,0.45529,30,0.565282,29.40648411,17,16.60977425
19,11,0.75,10,0.363196,11,0.502095,10.9849171,27,0.475655,28,0.540476,27.37557273,17,16.39065563
0,11,0.8,11,0.412899,12,0.519452,11.81744296,26,0.410039,27,0.540346,26.69037734,15,14.87293438
1,11,0.8,13,0.476415,14,0.548862,13.32554833,28,0.492321,29,0.548128,28.13759923,15,14.81205089
2,11,0.8,12,0.494,13,0.589109,12.06308551,28,0.423418,29,0.500803,28.98962331,16,16.9265378
3,11,0.8,12,0.497845,13,0.510791,12.16646068,27,0.458647,28,0.51633,27.71690099,15,15.55044031
4,11,0.8,11,0.430801,12,0.518545,11.78864652,29,0.446058,30,0.533951,29.6137235,18,17.82507699
5,11,0.8,11,0.41859,12,0.518838,11.81208603,26,0.430943,27,0.527891,26.71230969,15,14.90022367
6,11,0.8,12,0.421379,13,0.512599,12.86188336,30,0.470282,31,0.587732,30.25302682,18,17.39114346
7,11,0.8,12,0.430714,13,0.53125,12.68916607,29,0.489928,30,0.597953,29.09323768,17,16.40407161
8,11,0.8,12,0.499272,13,0.581376,12.0088668,29,0.431479,30,0.535032,29.66169981,17,17.652833
9,11,0.8,10,0.416438,11,0.508929,10.90346088,28,0.448849,29,0.51216,28.80793227,18,17.90447139
10,11,0.8,12,0.497914,13,0.571644,12.02829242,29,0.497954,30,0.621368,29.01657835,17,16.98828593
11,11,0.8,11,0.457353,12,0.554784,11.4377149,31,0.45317,32,0.562599,31.42794872,20,19.99023382
12,11,0.8,11,0.416157,12,0.532934,11.71797529,31,0.481337,32,0.546053,31.28838309,20,19.5704078
13,11,0.8,12,0.493559,13,0.605144,12.05772281,29,0.423537,30,0.515579,29.83074031,17,17.7730175
14,11,0.8,12,0.481197,13,0.511824,12.61393542,29,0.441054,30,0.517398,29.77211045,17,17.15817503
15,11,0.8,12,0.498561,13,0.537546,12.03691163,27,0.458009,28,0.5625,27.40186236,15,15.36495073
16,11,0.8,11,0.428472,12,0.524031,11.74852186,27,0.444444,28,0.522399,27.71266756,16,15.96414571
17,11,0.8,12,0.485827,13,0.5424,12.25052587,31,0.493681,32,0.569021,31.08387311,19,18.83334724
18,11,0.8,12,0.49247,13,0.533113,12.18527176,28,0.487755,29,0.550269,28.19587612,16,16.01060437
19,11,0.8,12,0.446379,13,0.553514,12.50049937,30,0.435149,31,0.534345,30.65376628,18,18.15326691
0,11,0.85,11,0.471391,12,0.616976,11.19651063,28,0.456113,29,0.548046,28.47738027,17,17.28086964
1,11,0.85,11,0.493161,12,0.592174,11.06907174,26,0.445013,27,0.563253,26.46504567,15,15.39597393
2,11,0.85,12,0.470672,13,0.565476,12.30935404,26,0.43992,27,0.544704,26.57336998,14,14.26401594
3,11,0.85,12,0.485444,13,0.565185,12.18254098,28,0.495751,29,0.586667,28.04673545,16,15.86419447
4,11,0.85,10,0.3875,11,0.514,10.88932806,26,0.396871,27,0.505305,26.95107623,16,16.06174817
5,11,0.85,12,0.43498,13,0.520889,12.75684736,29,0.398125,30,0.541557,29.71026689,17,16.95341952
6,11,0.85,13,0.470963,14,0.541798,13.40992447,27,0.460719,28,0.551118,27.43452914,14,14.02460467
7,11,0.85,11,0.434153,12,0.539143,11.62717402,29,0.402406,30,0.502095,29.97898464,18,18.35181063
8,11,0.85,11,0.48727,12,0.581431,11.13519398,27,0.475735,28,0.573151,27.24908639,16,16.11389242
9,11,0.85,10,0.423237,11,0.518182,10.80849966,25,0.412202,26,0.555714,25.61178159,15,14.80328194
10,11,0.85,11,0.457143,12,0.51203,11.78082242,28,0.460203,29,0.541304,28.49070912,17,16.7098867
11,11,0.85,10,0.411656,11,0.50146,10.98374237,28,0.492537,29,0.589005,28.07736244,18,17.09362007
12,11,0.85,12,0.483704,13,0.53752,12.30280957,29,0.490956,30,0.628389,29.06580661,17,16.76299704
13,11,0.85,12,0.495283,13,0.58237,12.05416423,27,0.474684,28,0.540728,27.38332021,15,15.32915598
14,11,0.85,11,0.490937,12,0.551555,11.14951005,28,0.435714,29,0.516618,28.79459606,17,17.64508602
15,11,0.85,10,0.39653,11,0.512129,10.89507695,27,0.460651,28,0.532164,27.55023562,17,16.65515867
16,11,0.85,11,0.481354,12,0.586449,11.17742043,29,0.472222,30,0.537722,29.4240916,18,18.24667117
17,11,0.85,10,0.415694,11,0.558824,10.58901698,28,0.457831,29,0.551926,28.44815346,18,17.85913648
18,11,0.85,11,0.477003,12,0.500843,11.96463926,28,0.491826,29,0.583752,28.08891935,17,16.12428009
19,11,0.85,11,0.429558,12,0.535613,11.66420254,28,0.450066,29,0.571532,28.41109446,17,16.74689193
0,11,0.9,10,0.419619,11,0.514438,10.84773094,27,0.49858,28,0.581301,27.01716614,17,16.1694352
1,11,0.9,11,0.456012,12,0.521815,11.66848016,25,0.41906,26,0.548092,25.62728625,14,13.95880609
2,11,0.9,11,0.469914,12,0.546472,11.3929831,24,0.474306,25,0.598068,24.20760815,13,12.81462505
3,11,0.9,13,0.48209,14,0.562295,13.22330279,27,0.443906,28,0.535556,27.61204583,14,14.38874304
4,11,0.9,11,0.441606,12,0.533137,11.63796965,27,0.410714,28,0.517196,27.83850792,16,16.20053827
5,11,0.9,11,0.486877,12,0.570312,11.15728411,27,0.419166,28,0.501517,27.98157885,16,16.82429474
6,11,0.9,10,0.487645,11,0.559677,10.17152099,28,0.488906,29,0.548701,28.18553391,18,18.01401292
7,11,0.9,11,0.448579,12,0.531564,11.6196421,28,0.44387,29,0.601969,28.35503071,17,16.7353886
8,11,0.9,11,0.460882,12,0.606918,11.26786546,26,0.403287,27,0.507289,26.92991481,15,15.66204935
9,11,0.9,11,0.438889,12,0.511773,11.83846935,25,0.497365,26,0.607313,25.02396587,14,13.18549653
10,11,0.9,10,0.442177,11,0.556027,10.50788757,27,0.470724,28,0.562806,27.31793402,17,16.81004644
11,11,0.9,10,0.433987,11,0.511127,10.85575577,28,0.449142,29,0.584058,28.37696048,18,17.52120471
12,11,0.9,12,0.483062,13,0.54848,12.25891956,27,0.444363,28,0.542446,27.56724407,15,15.30832451
13,11,0.9,11,0.499237,12,0.583846,11.00901795,27,0.463881,28,0.572388,27.33287253,16,16.32385458
14,11,0.9,11,0.471698,12,0.5189,11.59959324,26,0.434896,27,0.520325,26.76208313,15,15.1624899
15,11,0.9,9,0.392723,10,0.514503,9.880908195,25,0.410035,26,0.5,26,16,16.1190918
16,11,0.9,11,0.428666,12,0.515052,11.8257588,26,0.423695,27,0.565079,26.53970039,15,14.71394159
17,11,0.9,11,0.487603,12,0.55938,11.17271549,26,0.451389,27,0.518284,26.72667613,15,15.55396064
18,11,0.9,11,0.417889,12,0.539971,11.67258892,27,0.453457,28,0.507031,27.86876097,16,16.19617205
19,11,0.9,10,0.444892,11,0.528592,10.65839904,25,0.439303,26,0.516854,25.78267205,15,15.124273
0,11,0.95,10,0.445504,11,0.517477,10.75717283,26,0.473282,27,0.53962,26.40275559,16,15.64558276
1,11,0.95,10,0.391873,11,0.516006,10.87105766,26,0.453911,27,0.584648,26.35253218,16,15.48147453
2,11,0.95,10,0.482597,11,0.560606,10.22308964,26,0.472874,27,0.585496,26.2408588,16,16.01776916
3,11,0.95,11,0.498047,12,0.612606,11.01704798,27,0.470109,28,0.582609,27.26569778,16,16.24864979
4,11,0.95,11,0.440506,12,0.542122,11.58547866,24,0.455333,25,0.543988,24.50382945,13,12.91835079
5,11,0.95,10,0.44863,11,0.545732,10.52903133,25,0.471125,26,0.598829,25.22610881,15,14.69707749
6,11,0.95,10,0.432133,11,0.519071,10.78063678,26,0.480911,27,0.564844,26.2274314,16,15.44679463
7,11,0.95,11,0.465409,12,0.562315,11.35695416,27,0.479577,28,0.568404,27.22991883,16,15.87296467
8,11,0.95,10,0.416005,11,0.530651,10.73264658,24,0.367296,25,0.505256,24.961902,14,14.22925542
9,11,0.95,11,0.491742,12,0.574018,11.10036949,24,0.396159,25,0.526706,24.79543,13,13.69506051
10,11,0.95,11,0.493525,12,0.560976,11.09599561,26,0.401194,27,0.513825,26.87725404,15,15.78125843
11,11,0.95,10,0.409589,11,0.512397,10.879416,25,0.496403,26,0.604651,25.03322925,15,14.15381325
12,11,0.95,11,0.489851,12,0.578814,11.11408113,27,0.489969,28,0.590456,27.09982386,16,15.98574272
13,11,0.95,11,0.477206,12,0.562774,11.26638463,26,0.453125,27,0.582547,26.36218726,15,15.09580263
14,11,0.95,11,0.462963,12,0.586066,11.30086188,28,0.426003,29,0.504525,28.94237284,17,17.64151096
15,11,0.95,10,0.472405,11,0.550562,10.35307138,24,0.460057,25,0.560863,24.39623634,14,14.04316495
16,11,0.95,10,0.487573,11,0.55721,10.17845398,26,0.447844,27,0.513413,26.79543687,16,16.61698289
17,11,0.95,11,0.475928,12,0.533095,11.42108209,25,0.427873,26,0.525659,25.73760047,14,14.31651838
18,11,0.95,10,0.422051,11,0.515504,10.83409842,27,0.487288,28,0.537479,27.2532725,17,16.41917408
19,11,0.95,10,0.442783,11,0.532915,10.63481338,27,0.49486,28,0.594776,27.05144321,17,16.41662983
0,11,1,11,0.458159,12,0.546729,11.47240601,26,0.407314,27,0.526099,26.78028371,15,15.3078777
1,11,1,10,0.377226,11,0.524045,10.83622692,25,0.450928,26,0.574018,25.39866764,15,14.56244072
2,11,1,10,0.442568,11,0.516103,10.78101584,25,0.453471,26,0.537552,25.55338305,15,14.7723672
3,11,1,10,0.436869,11,0.530581,10.67367039,24,0.481903,25,0.577103,24.19009454,14,13.51642414
4,11,1,10,0.456175,11,0.554954,10.44366718,25,0.476552,26,0.550822,25.31571294,15,14.87204576
5,11,1,9,0.427657,10,0.589337,9.447445571,25,0.480631,26,0.566716,25.22499855,16,15.77755298
6,11,1,10,0.492743,11,0.545387,10.13785047,26,0.46875,27,0.536127,26.46380812,16,16.32595766
7,11,1,10,0.428755,11,0.533428,10.68064353,24,0.439751,25,0.504138,24.93573237,14,14.25508884
8,11,1,9,0.440476,10,0.5791,9.429391736,23,0.441656,24,0.579609,23.42292665,14,13.99353491
9,11,1,10,0.480645,11,0.50899,10.68283648,27,0.49464,28,0.585915,27.05872364,17,16.37588716
10,11,1,10,0.438953,11,0.544741,10.57706923,26,0.486824,27,0.575457,26.14865795,16,15.57158872
11,11,1,10,0.460342,11,0.506891,10.85196245,24,0.482353,25,0.639583,24.11223685,14,13.2602744
12,11,1,10,0.452482,11,0.554207,10.46712214,25,0.497965,26,0.59736,25.02047387,15,14.55335172
13,11,1,9,0.410419,10,0.536036,9.713128,25,0.43273,26,0.522794,25.74691331,16,16.03378531
14,11,1,11,0.448819,12,0.590546,11.36112385,26,0.493767,27,0.602632,26.0572544,15,14.69613055
15,11,1,11,0.44751,12,0.570188,11.42786808,25,0.474398,26,0.57772,25.24778847,14,13.81992039
16,11,1,10,0.471196,11,0.552632,10.35370107,25,0.423126,26,0.521324,25.7828469,15,15.42914584
17,11,1,10,0.435657,11,0.50161,10.97558868,24,0.454784,25,0.566443,24.40494721,14,13.42935853
18,11,1,10,0.498679,11,0.587219,10.01491981,24,0.422293,25,0.527699,24.7372161,14,14.72229629
19,11,1,10,0.416667,11,0.519499,10.81038004,25,0.389513,26,0.512121,25.90114022,15,15.09076018
0,11.5,0.5,14,0.481328,15,0.545597,14.29052887,37,0.445876,38,0.51341,37.80143335,23,23.51090448
1,11.5,0.5,14,0.487734,15,0.533163,14.27000374,33,0.457463,34,0.564841,33.3961426,19,19.12613886
2,11.5,0.5,14,0.420555,15,0.552227,14.60335531,34,0.386767,35,0.502044,34.9822688,20,20.37891349
3,11.5,0.5,13,0.458396,14,0.520258,13.67252918,34,0.445469,35,0.502329,34.95903975,21,21.28651057
4,11.5,0.5,15,0.489844,16,0.518683,15.352162,35,0.474162,36,0.5275,35.48442011,20,20.13225811
5,11.5,0.5,15,0.461538,16,0.544093,15.46589546,35,0.440407,36,0.52187,35.73153456,20,20.2656391
6,11.5,0.5,15,0.49925,16,0.569948,15.0106085,35,0.487421,36,0.604093,35.10781507,20,20.09720657
7,11.5,0.5,15,0.435681,16,0.506579,15.90720472,37,0.44174,38,0.509231,37.86322621,22,21.95602149
8,11.5,0.5,14,0.478435,15,0.551852,14.29373306,36,0.492562,37,0.561914,36.10724997,22,21.81351691
9,11.5,0.5,14,0.47029,15,0.544843,14.39850844,35,0.428064,36,0.509217,35.88642441,21,21.48791596
10,11.5,0.5,16,0.484824,17,0.547541,16.24197586,37,0.451857,38,0.527132,37.63956161,21,21.39758575
11,11.5,0.5,15,0.480563,16,0.557018,15.25422798,34,0.495441,35,0.530717,34.12923801,19,18.87501003
12,11.5,0.5,14,0.400963,15,0.504348,14.95794361,36,0.489985,37,0.595522,36.09489563,22,21.13695202
13,11.5,0.5,15,0.455396,16,0.524106,15.64916315,36,0.45409,37,0.539075,36.54021298,21,20.89104983
14,11.5,0.5,15,0.477649,16,0.529049,15.43484436,35,0.433855,36,0.520619,35.76235535,20,20.327511
15,11.5,0.5,14,0.458202,15,0.523116,14.64389808,35,0.432065,36,0.542296,35.61629669,21,20.97239861
16,11.5,0.5,13,0.40409,14,0.511527,13.89270922,34,0.434383,35,0.505564,34.92183307,21,21.02912386
17,11.5,0.5,16,0.483933,17,0.546751,16.25577064,34,0.426923,35,0.500654,34.99112992,18,18.73535928
18,11.5,0.5,15,0.463934,16,0.552152,15.40882813,39,0.476762,40,0.58067,39.22364014,24,23.81481201
19,11.5,0.5,14,0.473988,15,0.526596,14.49444951,36,0.441218,37,0.50077,36.98707012,22,22.49262061
0,11.5,0.55,15,0.468148,16,0.520505,15.60836182,34,0.491959,35,0.585432,34.08602484,19,18.47766302
1,11.5,0.55,14,0.467438,15,0.536222,14.47339498,35,0.439597,36,0.511852,35.83596983,21,21.36257485
2,11.5,0.55,15,0.497604,16,0.583174,15.02800047,31,0.44852,32,0.547826,31.51839768,16,16.49039721
3,11.5,0.55,14,0.438547,15,0.508283,14.88122347,34,0.475561,35,0.542332,34.36601219,20,19.48478872
4,11.5,0.55,13,0.462737,14,0.5425,13.4671715,33,0.490975,34,0.551864,33.14822053,20,19.68104904
5,11.5,0.55,15,0.492232,16,0.570447,15.09931599,35,0.484028,36,0.553191,35.23093272,20,20.13161674
6,11.5,0.55,14,0.467579,15,0.543103,14.42928076,34,0.474784,35,0.582226,34.23469407,20,19.80541331
7,11.5,0.55,13,0.445166,14,0.501499,13.97339038,34,0.470085,35,0.562298,34.32441196,21,20.35102158
8,11.5,0.55,13,0.457944,14,0.503876,13.91561439,33,0.414493,34,0.506452,33.9298383,20,20.01422391
9,11.5,0.55,13,0.419486,14,0.505486,13.9362093,32,0.447552,33,0.524712,32.67973043,19,18.74352113
10,11.5,0.55,15,0.465805,16,0.576923,15.30773592,34,0.423963,35,0.529412,34.72107844,19,19.41334252
11,11.5,0.55,12,0.432519,13,0.517241,12.79649914,34,0.472429,35,0.579721,34.25697163,22,21.46047249
12,11.5,0.55,14,0.441985,15,0.530612,14.65459736,34,0.426509,35,0.508861,34.89240091,20,20.23780356
13,11.5,0.55,14,0.48626,15,0.590214,14.13217385,35,0.461345,36,0.569231,35.35829487,21,21.22612102
14,11.5,0.55,12,0.456671,13,0.535498,12.54967207,35,0.406456,36,0.51735,35.84354429,23,23.29387222
15,11.5,0.55,14,0.48366,15,0.566667,14.19685087,32,0.418651,33,0.513323,32.85927201,18,18.66242114
16,11.5,0.55,13,0.474777,14,0.555896,13.31093825,35,0.481361,36,0.565705,35.22098786,22,21.91004961
17,11.5,0.55,12,0.422401,13,0.516031,12.82878351,31,0.439791,32,0.512066,31.83305431,19,19.0042708
18,11.5,0.55,13,0.433333,14,0.542536,13.61048689,37,0.462025,38,0.569541,37.35320324,24,23.74271635
