Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
15,0.5,0.3,7,0.820785,8,0.773404,7.438677951,26,0.820488,27,0.79635,26.84878615,19,19.4101082
16,0.5,0.3,6,0.832008,7,0.790837,6.777440431,32,0.823587,33,0.785638,32.6215447,26,25.84410427
17,0.5,0.3,7,0.813853,8,0.796506,7.798581887,29,0.804204,30,0.773081,29.13507695,22,21.33649507
18,0.5,0.3,8,0.820879,9,0.794521,8.792131421,31,0.819415,32,0.791314,31.69090068,23,22.89876926
19,0.5,0.3,6,0.860393,7,0.79209,6.884192495,28,0.824923,29,0.798345,28.93773045,22,22.05353796
0,0.5,0.35,7,0.834197,8,0.780279,7.634240884,38,0.827843,39,0.797195,38.9084769,31,31.27423601
1,0.5,0.35,9,0.812301,10,0.796844,9.795820664,29,0.815355,30,0.77931,29.42599528,20,19.63017462
2,0.5,0.35,9,0.823347,10,0.786902,9.640609137,35,0.818648,36,0.798523,35.9266087,26,26.28599956
3,0.5,0.35,11,0.826353,12,0.794819,11.83570115,36,0.816514,37,0.794737,36.758323,25,24.92262185
4,0.5,0.35,8,0.81203,9,0.796646,8.781981279,29,0.840595,30,0.793067,29.85412809,21,21.07214681
5,0.5,0.35,7,0.846069,8,0.785933,7.766080218,32,0.818182,33,0.791574,32.68332832,25,24.9172481
6,0.5,0.35,11,0.807193,12,0.780963,11.27422798,40,0.812038,41,0.771819,40.29931127,29,29.02508329
7,0.5,0.35,8,0.820214,9,0.793139,8.746592798,31,0.829744,32,0.792247,31.79323679,23,23.04664399
8,0.5,0.35,6,0.838574,7,0.783894,6.70544989,30,0.81943,31,0.775828,30.44562176,24,23.74017187
9,0.5,0.35,6,0.847321,7,0.793296,6.875909301,33,0.81158,34,0.780658,33.37449065,27,26.49858135
10,0.5,0.35,11,0.802787,12,0.773604,11.09550081,36,0.80064,37,0.754212,36.01378479,25,24.91828398
11,0.5,0.35,8,0.835,9,0.796336,8.905234844,34,0.810166,35,0.764254,34.22142359,26,25.31618875
12,0.5,0.35,8,0.801752,9,0.791527,8.171344743,37,0.802402,38,0.772066,37.07917985,29,28.90783511
13,0.5,0.35,6,0.857286,7,0.798486,6.974251701,30,0.813665,31,0.76145,30.26170641,24,23.28745471
14,0.5,0.35,8,0.827515,9,0.791411,8.762103922,36,0.805102,37,0.794926,36.50137579,28,27.73927186
15,0.5,0.35,10,0.803141,11,0.777056,10.12041403,31,0.804904,32,0.777778,31.18078596,21,21.06037193
16,0.5,0.35,10,0.810384,11,0.785323,10.41434899,32,0.818475,33,0.791873,32.69449665,22,22.28014767
17,0.5,0.35,10,0.804541,11,0.781485,10.19695524,29,0.802301,30,0.786611,29.14665392,19,18.94969868
18,0.5,0.35,7,0.816484,8,0.770544,7.358815847,35,0.811321,36,0.78125,35.37647567,28,28.01765983
19,0.5,0.35,8,0.823285,9,0.783644,8.587396887,37,0.810345,38,0.772021,37.26993529,29,28.6825384
0,0.5,0.4,8,0.826178,9,0.790856,8.741124512,49,0.815368,50,0.772861,49.36154045,41,40.62041594
1,0.5,0.4,11,0.80042,12,0.798742,11.25029797,41,0.801036,42,0.767967,41.03132843,30,29.78103046
2,0.5,0.4,8,0.808081,9,0.79782,8.787545074,41,0.831483,42,0.788145,41.72645254,33,32.93890746
3,0.5,0.4,10,0.806557,11,0.759318,10.1388048,36,0.830835,37,0.787846,36.71727651,26,26.57847171
4,0.5,0.4,13,0.832482,14,0.796976,13.9148313,40,0.803648,41,0.780665,40.15872601,27,26.24389472
5,0.5,0.4,8,0.847059,9,0.79901,8.979396033,36,0.800626,37,0.772074,36.02192491,28,27.04252888
6,0.5,0.4,10,0.800448,11,0.776224,10.01849406,41,0.810226,42,0.781219,41.35253559,31,31.33404154
7,0.5,0.4,8,0.816993,9,0.796859,8.843995232,37,0.805697,38,0.794984,37.53178381,29,28.68778858
8,0.5,0.4,10,0.814059,11,0.785161,10.48650426,36,0.816979,37,0.798531,36.92037077,26,26.43386652
9,0.5,0.4,11,0.807577,12,0.788565,11.39853777,36,0.810062,37,0.774298,36.28134437,25,24.8828066
10,0.5,0.4,8,0.810451,9,0.786243,8.431716788,29,0.824841,30,0.777174,29.52113622,21,21.08941943
11,0.5,0.4,9,0.811777,10,0.767699,9.267185444,44,0.800405,45,0.773463,44.01503229,35,34.74784685
12,0.5,0.4,10,0.837067,11,0.791833,10.81944997,29,0.839583,30,0.791975,29.83143589,19,19.01198592
13,0.5,0.4,11,0.811175,12,0.785169,11.42970853,40,0.800204,41,0.779695,40.00994685,29,28.58023832
14,0.5,0.4,10,0.812877,11,0.773185,10.32442306,48,0.802174,49,0.799797,48.91459823,38,38.59017518
15,0.5,0.4,7,0.840909,8,0.796748,7.926360363,28,0.830619,29,0.79377,28.83093164,21,20.90457128
16,0.5,0.4,10,0.81457,11,0.791798,10.63982083,42,0.808081,43,0.783107,42.32357652,32,31.68375569
