Number,EMBRYO,GERMLINE,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
10,0.85,0.85,15,0.46816,16,0.542313,15.42938249,44,0.460317,45,0.537784,44.51225683,29,29.08287434
11,0.85,0.85,15,0.460351,16,0.52933,15.57479813,45,0.44694,46,0.516175,45.76637539,30,30.19157726
12,0.85,0.85,14,0.438844,15,0.51357,14.81840323,43,0.491709,44,0.555163,43.13066158,29,28.31225835
13,0.85,0.85,16,0.47935,17,0.554118,16.27618767,44,0.467589,45,0.539483,44.45081648,28,28.17462881
14,0.85,0.85,13,0.443709,14,0.513032,13.81201044,43,0.479345,44,0.571644,43.22378357,30,29.41177313
15,0.85,0.85,15,0.444524,16,0.516199,15.77399372,44,0.452632,45,0.529614,44.61531267,29,28.84131895
16,0.85,0.85,15,0.447137,16,0.518979,15.73582306,45,0.493371,46,0.562275,45.09620632,30,29.36038326
17,0.85,0.85,14,0.483462,15,0.552576,14.23928582,43,0.475958,44,0.557203,43.29591975,29,29.05663393
18,0.85,0.85,14,0.456755,15,0.526706,14.61821847,43,0.494881,44,0.552632,43.08863916,29,28.47042069
19,0.85,0.85,15,0.439417,16,0.506589,15.90190853,45,0.476551,46,0.51746,45.57319905,30,29.67129052
0,0.85,0.9,14,0.428679,15,0.50068,14.99055569,43,0.437413,44,0.537946,43.6225518,29,28.63199611
1,0.85,0.9,15,0.458815,16,0.509804,15.80772323,43,0.424198,44,0.5235,43.76334817,28,27.95562494
2,0.85,0.9,15,0.48732,16,0.549174,15.20499887,46,0.490345,47,0.524245,46.28480826,31,31.07980939
3,0.85,0.9,15,0.458117,16,0.51035,15.80184941,44,0.420896,45,0.503386,44.9589526,29,29.15710319
4,0.85,0.9,15,0.477454,16,0.55411,15.29411918,43,0.412121,44,0.506273,43.93337369,28,28.63925451
5,0.85,0.9,14,0.488138,15,0.538754,14.23435277,43,0.4671,44,0.571429,43.31534856,29,29.08099579
6,0.85,0.9,15,0.480028,16,0.53609,15.35624844,47,0.471031,48,0.539671,47.42204254,32,32.0657941
7,0.85,0.9,14,0.452206,15,0.509697,14.83133012,42,0.461184,43,0.535232,42.52420052,28,27.6928704
8,0.85,0.9,14,0.457521,15,0.518705,14.69428282,43,0.478914,44,0.553398,43.28309436,29,28.58881154
9,0.85,0.9,13,0.443583,14,0.51273,13.81589946,43,0.41532,44,0.52785,43.75251044,30,29.93661098
10,0.85,0.9,14,0.420217,15,0.501818,14.97772086,44,0.423642,45,0.518603,44.80409852,30,29.82637766
11,0.85,0.9,15,0.478577,16,0.576384,15.2190334,43,0.407354,44,0.501893,43.97997652,28,28.76094312
12,0.85,0.9,14,0.42813,15,0.50864,14.89268414,43,0.418491,44,0.506554,43.92557601,29,29.03289187
13,0.85,0.9,16,0.497126,17,0.58978,16.03101863,42,0.422633,43,0.503396,42.95795104,26,26.92693241
14,0.85,0.9,14,0.450035,15,0.521771,14.69651221,44,0.477548,45,0.55037,44.30831342,30,29.61180121
15,0.85,0.9,15,0.492436,16,0.577289,15.0891424,43,0.492052,44,0.567747,43.10500033,28,28.01585793
16,0.85,0.9,14,0.463203,15,0.544978,14.4499786,43,0.483481,44,0.553559,43.23572305,29,28.78574445
17,0.85,0.9,14,0.488602,15,0.560939,14.15756805,41,0.477668,42,0.529138,41.43388382,27,27.27631577
18,0.85,0.9,15,0.456086,16,0.509184,15.8270368,44,0.450145,45,0.527964,44.64065331,29,28.81361651
19,0.85,0.9,15,0.446775,16,0.519651,15.73035018,43,0.417511,44,0.515732,43.83983059,28,28.1094804
0,0.85,0.95,14,0.436217,15,0.504053,14.94025296,44,0.415217,45,0.501062,44.98762887,30,30.0473759
1,0.85,0.95,14,0.454545,15,0.526146,14.6348375,43,0.469862,44,0.522777,43.56955495,29,28.93471744
2,0.85,0.95,15,0.453323,16,0.500768,15.98381284,44,0.45929,45,0.538901,44.5113615,29,28.52754866
3,0.85,0.95,15,0.46087,16,0.523414,15.62563955,45,0.471406,46,0.554264,45.34509643,30,29.71945688
4,0.85,0.95,16,0.480942,17,0.555403,16.25594607,45,0.493863,46,0.578792,45.07226036,29,28.81631429
5,0.85,0.95,13,0.429107,14,0.536971,13.65724431,41,0.466861,42,0.551647,41.39085462,28,27.73361031
6,0.85,0.95,14,0.480626,15,0.561983,14.23813562,44,0.461426,45,0.523471,44.62171005,30,30.38357442
7,0.85,0.95,15,0.477172,16,0.539256,15.36769538,45,0.473208,46,0.569832,45.27728101,30,29.90958563
8,0.85,0.95,15,0.478001,16,0.586783,15.20223015,45,0.485872,46,0.577763,45.15374737,30,29.95151723
9,0.85,0.95,15,0.492372,16,0.59116,15.07721586,42,0.49581,43,0.583511,42.04777597,27,26.97056011
10,0.85,0.95,14,0.48639,15,0.535741,14.27577962,46,0.475862,47,0.547428,46.33728307,32,32.06150345
11,0.85,0.95,14,0.431034,15,0.51076,14.86503775,42,0.428571,43,0.519217,42.78799947,28,27.92296172
12,0.85,0.95,15,0.419886,16,0.538522,15.67529249,43,0.46,44,0.547656,43.45632929,28,27.7810368
13,0.85,0.95,14,0.456731,15,0.52967,14.59322173,43,0.464396,44,0.542468,43.45604058,29,28.86281884
14,0.85,0.95,14,0.432432,15,0.532757,14.67349115,43,0.464208,44,0.516798,43.68058566,29,29.00709451
15,0.85,0.95,15,0.473338,16,0.552443,15.3370457,45,0.468774,46,0.568953,45.31170205,30,29.97465635
16,0.85,0.95,15,0.460709,16,0.554164,15.42042694,47,0.485141,48,0.558069,47.2037489,32,31.78332196
17,0.85,0.95,14,0.470217,15,0.550978,14.36877949,45,0.479084,46,0.559406,45.26040188,31,30.8916224
18,0.85,0.95,15,0.483796,16,0.58766,15.15601171,43,0.434783,44,0.512892,43.8349486,28,28.67893689
19,0.85,0.95,14,0.434172,15,0.50731,14.90005196,43,0.431686,44,0.513657,43.8333923,29,28.93334034
0,0.85,1,14,0.461538,15,0.554676,14.41295712,43,0.460888,44,0.563867,43.37980559,29,28.96684847
1,0.85,1,14,0.437139,15,0.519216,14.76587838,44,0.472618,45,0.545245,44.37702232,30,29.61114394
2,0.85,1,15,0.461147,16,0.56085,15.38968737,45,0.450843,46,0.548411,45.50382297,30,30.1141356
3,0.85,1,16,0.496838,17,0.576248,16.03981866,44,0.474693,45,0.584377,44.23072645,28,28.19090779
4,0.85,1,14,0.478332,15,0.571053,14.23369032,42,0.45059,43,0.535903,42.57916144,28,28.34547112
5,0.85,1,14,0.442511,15,0.530819,14.65100557,43,0.471491,44,0.596928,43.22727744,29,28.57627187
6,0.85,1,15,0.472109,16,0.583571,15.25022878,44,0.499289,45,0.567919,44.0103599,29,28.76013112
7,0.85,1,14,0.482998,15,0.565053,14.20720249,42,0.437311,43,0.507496,42.89319655,28,28.68599407
8,0.85,1,14,0.422525,15,0.512555,14.86054648,44,0.49328,45,0.589633,44.06974355,30,29.20919706
9,0.85,1,16,0.458481,17,0.543811,16.48656979,45,0.443472,46,0.54039,45.58325595,29,29.09668616
10,0.85,1,15,0.476957,16,0.550745,15.31228655,43,0.468165,44,0.535586,43.47218226,28,28.15989571
11,0.85,1,14,0.472305,15,0.54298,14.39186417,45,0.435329,46,0.501085,45.9834996,31,31.59163544
12,0.85,1,14,0.454614,15,0.522008,14.67344274,42,0.457719,43,0.537581,42.52942576,28,27.85598302
13,0.85,1,13,0.429619,14,0.501884,13.97392929,43,0.430518,44,0.511541,43.85755896,30,29.88362968
14,0.85,1,14,0.407148,15,0.509463,14.90751112,42,0.42268,43,0.516204,42.82673966,28,27.91922854
15,0.85,1,15,0.496,16,0.578588,15.04843319,43,0.451067,44,0.50565,43.89648792,28,28.84805473
16,0.85,1,15,0.459574,16,0.53812,15.5146793,44,0.487355,45,0.576789,44.14138918,29,28.62670988
17,0.85,1,16,0.470716,17,0.530699,16.48820499,46,0.425691,47,0.5164,46.81920206,30,30.33099707
18,0.85,1,14,0.465471,15,0.549086,14.41295222,41,0.431402,42,0.514612,41.82439611,27,27.41144388
19,0.85,1,16,0.437688,17,0.521246,16.7457335,45,0.476967,46,0.554324,45.2977494,29,28.55201589
0,0.9,0.5,14,0.477987,15,0.539086,14.36028413,43,0.432735,44,0.522992,43.74526076,29,29.38497663
1,0.9,0.5,15,0.482783,16,0.53973,15.30233375,45,0.479549,46,0.567466,45.23261713,30,29.93028338
2,0.9,0.5,15,0.465909,16,0.552021,15.3958914,46,0.497784,47,0.565401,46.03277282,31,30.63688143
3,0.9,0.5,15,0.4203,16,0.506476,15.92485147,46,0.456903,47,0.536275,46.54297485,31,30.61812339
4,0.9,0.5,15,0.464313,16,0.539334,15.47569347,43,0.443986,44,0.508133,43.87321309,28,28.39751962
5,0.9,0.5,14,0.439137,15,0.545319,14.57319508,42,0.446497,43,0.517884,42.7494782,28,28.17628312
6,0.9,0.5,14,0.464521,15,0.53696,14.48977761,43,0.483346,44,0.567947,43.19685347,29,28.70707586
7,0.9,0.5,15,0.474405,16,0.531758,15.44627134,44,0.443247,45,0.525169,44.69276873,29,29.24649739
8,0.9,0.5,14,0.449264,15,0.519134,14.72614856,41,0.468592,42,0.545973,41.40588775,27,26.67973919
9,0.9,0.5,13,0.43207,14,0.5196,13.77607677,43,0.447957,44,0.530884,43.62757606,30,29.85149929
10,0.9,0.5,14,0.416006,15,0.508209,14.91096819,45,0.478566,46,0.571121,45.23158122,31,30.32061303
11,0.9,0.5,15,0.483088,16,0.550929,15.24928878,45,0.495965,46,0.569161,45.05512596,30,29.80583718
12,0.9,0.5,14,0.433824,15,0.500761,14.9886311,43,0.483734,44,0.554054,43.23131399,29,28.24268289
13,0.9,0.5,14,0.459957,15,0.51776,14.69274951,45,0.483044,46,0.566092,45.20417108,31,30.51142157
14,0.9,0.5,14,0.43037,15,0.539051,14.64068236,44,0.449222,45,0.540172,44.55830676,30,29.9176244
15,0.9,0.5,14,0.45567,15,0.548316,14.47848801,42,0.443972,43,0.563193,42.46995076,28,27.99146276
16,0.9,0.5,15,0.449555,16,0.528099,15.64225148,44,0.484598,45,0.555053,44.21860762,29,28.57635615
17,0.9,0.5,14,0.474946,15,0.557203,14.30458198,43,0.470282,44,0.542285,43.4127328,29,29.10815082
18,0.9,0.5,14,0.417422,15,0.506829,14.92361896,45,0.45122,46,0.536604,45.57130141,31,30.64768246
19,0.9,0.5,14,0.471488,15,0.564586,14.30625792,43,0.472435,44,0.563227,43.30360604,29,28.99734812
0,0.9,0.55,14,0.468185,15,0.53695,14.46266269,44,0.471533,45,0.526746,44.5155851,30,30.05292241
1,0.9,0.55,14,0.455319,15,0.538997,14.53396353,44,0.460432,45,0.52726,44.59208715,30,30.05812362
2,0.9,0.55,16,0.434169,17,0.535519,16.64954119,46,0.473002,47,0.546547,46.36709498,30,29.71755378
3,0.9,0.55,15,0.463415,16,0.565319,15.35901437,43,0.48565,44,0.569081,43.17199842,28,27.81298405
4,0.9,0.55,14,0.486776,15,0.555556,14.19226519,43,0.467176,44,0.570661,43.31718607,29,29.12492087
5,0.9,0.55,16,0.496815,17,0.615014,16.02694608,44,0.405383,45,0.516715,44.84986347,28,28.82291739
6,0.9,0.55,15,0.493406,16,0.564336,15.09296489,43,0.476398,44,0.531899,43.4252536,28,28.3322887
7,0.9,0.55,14,0.499251,15,0.535433,14.0207009,43,0.465593,44,0.579856,43.3011211,29,29.2804202
8,0.9,0.55,15,0.495399,16,0.579251,15.05487049,44,0.45854,45,0.542299,44.49499158,29,29.4401211
9,0.9,0.55,13,0.490226,14,0.565702,13.12949812,40,0.431978,41,0.541638,40.62029911,27,27.49080099
10,0.9,0.55,14,0.429658,15,0.519073,14.78669127,45,0.473455,46,0.551994,45.33798495,31,30.55129368
11,0.9,0.55,15,0.474963,16,0.547126,15.34695065,44,0.471388,45,0.537023,44.43592595,29,29.0889753
12,0.9,0.55,14,0.410067,15,0.520338,14.81556348,42,0.418026,43,0.508588,42.90516994,28,28.08960646
13,0.9,0.55,15,0.438345,16,0.532959,15.65164775,46,0.452258,47,0.537764,46.55834678,31,30.90669903
14,0.9,0.55,15,0.478972,16,0.579468,15.20924216,43,0.481453,44,0.533431,43.35682404,28,28.14758188
15,0.9,0.55,16,0.470278,17,0.550035,16.37265695,46,0.4805,47,0.56871,46.22106337,30,29.84840643
16,0.9,0.55,15,0.48607,16,0.579247,15.14950041,45,0.493661,46,0.602113,45.05844982,30,29.90894941
17,0.9,0.55,14,0.451043,15,0.515346,14.76134862,45,0.496614,46,0.570639,45.0457413,31,30.28439269
18,0.9,0.55,13,0.418856,14,0.510699,13.88350773,43,0.431734,44,0.535101,43.66042354,30,29.77691581
19,0.9,0.55,13,0.452729,14,0.543666,13.51982141,43,0.428266,44,0.5,44,30,30.48017859
0,0.9,0.6,14,0.428276,15,0.508071,14.89885331,41,0.455669,42,0.519841,41.69081531,27,26.791962
1,0.9,0.6,15,0.456346,16,0.531111,15.58388283,45,0.443471,46,0.51361,45.80595674,30,30.22207391
2,0.9,0.6,14,0.461424,15,0.548551,14.44275598,44,0.473041,45,0.552916,44.33751487,30,29.89475889
3,0.9,0.6,16,0.45493,17,0.527138,16.62416907,47,0.466811,48,0.547926,47.40915983,31,30.78499077
4,0.9,0.6,14,0.434295,15,0.510993,14.85667162,43,0.487288,44,0.580904,43.13578875,29,28.27911713
5,0.9,0.6,15,0.458429,16,0.534691,15.54510766,43,0.403421,44,0.503518,43.96485409,28,28.41974644
6,0.9,0.6,16,0.461707,17,0.540673,16.48493022,45,0.450994,46,0.526632,45.64790185,29,29.16297163
7,0.9,0.6,14,0.475519,15,0.541313,14.3720856,42,0.478699,43,0.544744,42.32252252,28,27.95043692
8,0.9,0.6,16,0.43956,17,0.539419,16.60525341,46,0.435137,47,0.525301,46.71938911,30,30.11413571
9,0.9,0.6,14,0.487952,15,0.575643,14.13739152,44,0.491752,45,0.55563,44.12912114,30,29.99172961
10,0.9,0.6,14,0.491499,15,0.564064,14.11715014,41,0.457895,42,0.524143,41.63556636,27,27.51841622
11,0.9,0.6,14,0.491124,15,0.544675,14.16574854,43,0.452187,44,0.541478,43.5354739,29,29.36972536
12,0.9,0.6,15,0.441755,16,0.532046,15.64508091,44,0.473498,45,0.568234,44.27974582,29,28.63466491
13,0.9,0.6,14,0.452055,15,0.539615,14.54756738,43,0.487023,44,0.570588,43.15529229,29,28.60772491
14,0.9,0.6,17,0.481052,18,0.583652,17.18467836,45,0.483894,46,0.576591,45.17374888,28,27.98907052
15,0.9,0.6,15,0.45649,16,0.529753,15.59388777,46,0.480183,47,0.571322,46.2174371,31,30.62354933
16,0.9,0.6,15,0.456395,16,0.500332,15.99244373,44,0.442197,45,0.530176,44.65700906,29,28.66456533
17,0.9,0.6,14,0.426323,15,0.533181,14.68948511,45,0.47216,46,0.555165,45.33540148,31,30.64591637
18,0.9,0.6,14,0.432894,15,0.531034,14.68377828,43,0.475627,44,0.555241,43.30613962,29,28.62236135
19,0.9,0.6,15,0.486706,16,0.596693,15.12086883,44,0.465763,45,0.557101,44.37483851,29,29.25396968
0,0.9,0.65,15,0.483749,16,0.570845,15.18658721,45,0.488337,46,0.57265,45.13832979,30,29.95174258
1,0.9,0.65,15,0.479463,16,0.546667,15.30559193,43,0.459623,44,0.536,43.52865391,28,28.22306199
2,0.9,0.65,14,0.472325,15,0.55102,14.35167419,42,0.436154,43,0.507846,42.89055962,28,28.53888543
3,0.9,0.65,14,0.421713,15,0.516152,14.82896896,46,0.4862,47,0.570673,46.16336581,32,31.33439685
4,0.9,0.65,15,0.469642,16,0.529065,15.51087963,43,0.496195,44,0.601208,43.03623361,28,27.52535398
5,0.9,0.65,14,0.420635,15,0.527646,14.74165273,43,0.455743,44,0.533036,43.57258743,29,28.8309347
6,0.9,0.65,14,0.425899,15,0.536033,14.67282583,43,0.440957,44,0.539039,43.6019759,29,28.92915007
7,0.9,0.65,14,0.445809,15,0.54786,14.5310188,43,0.431644,44,0.521585,43.76000934,29,29.22899054
8,0.9,0.65,16,0.475749,17,0.542178,16.36506646,45,0.457229,46,0.508601,45.83257416,29,29.4675077
9,0.9,0.65,14,0.427286,15,0.505117,14.93425499,45,0.498551,46,0.569028,45.0205599,31,30.08630491
10,0.9,0.65,14,0.457123,15,0.578322,14.35377355,44,0.456073,45,0.543718,44.50119231,30,30.14741876
11,0.9,0.65,14,0.445766,15,0.550279,14.51892109,42,0.453055,43,0.550426,42.48212507,28,27.96320398
12,0.9,0.65,15,0.481884,16,0.564955,15.21807851,43,0.460306,44,0.559211,43.40133461,28,28.1832561
13,0.9,0.65,16,0.455,17,0.562252,16.4195726,46,0.456366,47,0.572864,46.3745472,30,29.95497461
14,0.9,0.65,14,0.426619,15,0.511872,14.8607439,42,0.4179,43,0.502531,42.9700937,28,28.1093498
15,0.9,0.65,15,0.459334,16,0.521912,15.64984499,43,0.471868,44,0.54232,43.39930733,28,27.74946234
16,0.9,0.65,14,0.47979,15,0.544858,14.31059814,42,0.448836,43,0.541575,42.55169885,28,28.24110071
17,0.9,0.65,14,0.491039,15,0.56968,14.11394819,45,0.498831,46,0.591623,45.01259807,31,30.89864987
18,0.9,0.65,13,0.443268,14,0.527407,13.6742652,41,0.427658,42,0.501881,41.97465745,28,28.30039225
19,0.9,0.65,15,0.489051,16,0.556709,15.16182861,45,0.475397,46,0.543559,45.36094892,30,30.19912031
0,0.9,0.7,15,0.482171,16,0.583215,15.17644788,43,0.497778,44,0.583791,43.0258333,28,27.84938542
1,0.9,0.7,15,0.492593,16,0.550113,15.1287726,44,0.45255,45,0.528426,44.62536243,29,29.49658983
2,0.9,0.7,14,0.463415,15,0.57589,14.32527228,42,0.492099,43,0.549199,42.13837128,28,27.813099
3,0.9,0.7,14,0.467719,15,0.53178,14.50391034,42,0.44375,43,0.5131,42.8111031,28,28.30719276
4,0.9,0.7,14,0.448951,15,0.517241,14.74753258,43,0.478105,44,0.56,43.26735454,29,28.51982196
5,0.9,0.7,13,0.459041,14,0.526122,13.61059018,42,0.463855,43,0.541729,42.46414721,29,28.85355703
6,0.9,0.7,15,0.458027,16,0.520227,15.67480707,43,0.460784,44,0.558222,43.40247132,28,27.72766424
7,0.9,0.7,15,0.444757,16,0.526677,15.67435303,44,0.435254,45,0.525542,44.71710526,29,29.04275224
8,0.9,0.7,15,0.462923,16,0.526471,15.58344873,45,0.446856,46,0.558207,45.47726558,30,29.89381685
9,0.9,0.7,14,0.452616,15,0.535055,14.5747765,45,0.482275,46,0.576419,45.18827541,31,30.61349891
10,0.9,0.7,14,0.498854,15,0.555477,14.02023913,44,0.424466,45,0.506098,44.9252989,30,30.90505978
11,0.9,0.7,14,0.494522,15,0.57037,14.07222339,41,0.406396,42,0.504505,41.95408168,27,27.88185829
12,0.9,0.7,15,0.446293,16,0.55225,15.50687543,41,0.481757,42,0.563971,41.22189651,26,25.71502108
13,0.9,0.7,13,0.469373,14,0.54366,13.4122794,42,0.461483,43,0.523708,42.61899558,29,29.20671618
14,0.9,0.7,14,0.411429,15,0.508872,14.9089519,45,0.434944,46,0.541979,45.60780119,31,30.69884929
15,0.9,0.7,14,0.455437,15,0.5196,14.694528,42,0.499286,43,0.558679,42.01202162,28,27.31749362
16,0.9,0.7,14,0.473016,15,0.554954,14.32932217,44,0.427562,45,0.518149,44.79965116,30,30.47032899
17,0.9,0.7,14,0.462291,15,0.534091,14.52519499,43,0.436508,44,0.512422,43.83636747,29,29.31117248
18,0.9,0.7,14,0.446792,15,0.507302,14.87932573,43,0.457082,44,0.522762,43.65344093,29,28.77411519
19,0.9,0.7,14,0.456556,15,0.593991,14.3161058,45,0.489938,46,0.554164,45.15666552,31,30.84055973
0,0.9,0.75,15,0.442498,16,0.517091,15.77087662,42,0.481453,43,0.589481,42.17168697,27,26.40081035
1,0.9,0.75,15,0.465083,16,0.54501,15.43686114,43,0.490166,44,0.563013,43.13499526,28,27.69813413
2,0.9,0.75,14,0.443683,15,0.5,15,44,0.453305,45,0.524236,44.65831583,30,29.65831583
3,0.9,0.75,15,0.411631,16,0.501901,15.97894095,43,0.456487,44,0.518854,43.69769269,28,27.71875174
4,0.9,0.75,15,0.461658,16,0.552184,15.42354683,44,0.472006,45,0.561664,44.31223092,29,28.8886841
5,0.9,0.75,16,0.437283,17,0.537147,16.62802411,44,0.423667,45,0.502798,44.96464091,28,28.3366168
6,0.9,0.75,15,0.49536,16,0.600151,15.04427861,42,0.467791,43,0.503881,42.89246329,27,27.84818467
7,0.9,0.75,14,0.437216,15,0.50905,14.87401509,42,0.494883,43,0.550257,42.09240799,28,27.2183929
8,0.9,0.75,15,0.48866,16,0.570513,15.13854104,44,0.42575,45,0.512694,44.85399798,29,29.71545693
9,0.9,0.75,14,0.483032,15,0.557327,14.22838684,43,0.482703,44,0.575363,43.1866717,29,28.95828487
10,0.9,0.75,14,0.428115,15,0.512283,14.85406568,46,0.488613,47,0.530206,46.27377203,32,31.41970635
11,0.9,0.75,15,0.492275,16,0.571212,15.09786285,43,0.423817,44,0.50902,43.89413518,28,28.79627233
12,0.9,0.75,14,0.466238,15,0.533333,14.50319696,44,0.47281,45,0.524035,44.53079551,30,30.02759855
13,0.9,0.75,15,0.425287,16,0.507795,15.90552431,46,0.437281,47,0.54539,46.58014596,31,30.67462165
14,0.9,0.75,14,0.473416,15,0.554693,14.327079,44,0.477941,45,0.529935,44.42426049,30,30.09718149
15,0.9,0.75,14,0.44838,15,0.53267,14.61240954,43,0.459734,44,0.523967,43.62687404,29,29.0144645
16,0.9,0.75,16,0.48313,17,0.574234,16.18517299,44,0.445051,45,0.542014,44.5667007,28,28.38152771
17,0.9,0.75,14,0.424084,15,0.508973,14.89429726,44,0.452599,45,0.513699,44.77579378,30,29.88149652
18,0.9,0.75,15,0.455371,16,0.524265,15.64779226,45,0.406271,46,0.517267,45.84443584,30,30.19664357
19,0.9,0.75,15,0.447465,16,0.532987,15.61428638,43,0.447661,44,0.52,43.72352396,28,28.10923758
0,0.9,0.8,15,0.495327,16,0.589324,15.04971435,43,0.437406,44,0.511612,43.8435167,28,28.79380234
1,0.9,0.8,15,0.468839,16,0.540876,15.43256937,43,0.409255,44,0.508601,43.91342379,28,28.48085442
2,0.9,0.8,15,0.44403,16,0.524636,15.69436518,45,0.480339,46,0.563481,45.23647495,30,29.54210976
3,0.9,0.8,15,0.483264,16,0.534483,15.32675374,45,0.488138,46,0.557801,45.1702769,30,29.84352316
4,0.9,0.8,14,0.435644,15,0.521344,14.75094516,45,0.434201,46,0.532857,45.66695386,31,30.9160087
5,0.9,0.8,16,0.47974,17,0.566054,16.23472438,46,0.475519,47,0.534257,46.416783,30,30.18205862
6,0.9,0.8,15,0.449081,16,0.566149,15.43495234,43,0.469793,44,0.574921,43.28733544,28,27.8523831
7,0.9,0.8,16,0.450491,17,0.51844,16.72861999,47,0.491904,48,0.592567,47.08042677,31,30.35180678
8,0.9,0.8,14,0.498863,15,0.591152,14.01231999,41,0.439624,42,0.516153,41.78892969,27,27.77660969
9,0.9,0.8,15,0.470368,16,0.593047,15.24154093,44,0.495072,45,0.59224,44.05071629,29,28.80917535
10,0.9,0.8,14,0.408115,15,0.5,15,42,0.451334,43,0.534847,42.58273562,28,27.58273562
11,0.9,0.8,15,0.462225,16,0.512482,15.75163659,43,0.463415,44,0.535535,43.50727953,28,27.75564295
12,0.9,0.8,14,0.462585,15,0.538244,14.49452147,42,0.415297,43,0.501527,42.98229155,28,28.48777007
13,0.9,0.8,14,0.4674,15,0.507463,14.81371839,43,0.457604,44,0.563699,43.39960413,29,28.58588573
14,0.9,0.8,16,0.437096,17,0.505926,16.91390382,44,0.494639,45,0.60733,44.04757257,28,27.13366874
15,0.9,0.8,13,0.429722,14,0.54116,13.63064664,41,0.434266,42,0.526989,41.70892874,28,28.07828211
16,0.9,0.8,16,0.488561,17,0.573234,16.13509619,45,0.465011,46,0.518374,45.65567903,29,29.52058283
17,0.9,0.8,14,0.448329,15,0.517964,14.74202628,45,0.475721,46,0.567356,45.26495335,31,30.52292707
18,0.9,0.8,14,0.482372,15,0.583919,14.17359449,43,0.499301,44,0.556522,43.01221579,29,28.8386213
19,0.9,0.8,14,0.462185,15,0.545593,14.45337378,43,0.487518,44,0.570254,43.1508654,29,28.69749163
0,0.9,0.85,15,0.494729,16,0.585987,15.05775932,42,0.493556,43,0.596645,42.06250909,27,27.00474977
1,0.9,0.85,16,0.496157,17,0.551943,16.06888825,45,0.415292,46,0.511355,45.88179632,29,29.81290807
2,0.9,0.85,14,0.437236,15,0.528963,14.68424782,43,0.416422,44,0.508287,43.90979154,29,29.22554372
3,0.9,0.85,15,0.43663,16,0.545194,15.58371099,43,0.475038,44,0.541081,43.37796587,28,27.79425488
4,0.9,0.85,13,0.448855,14,0.518222,13.73731025,42,0.393917,43,0.506083,42.94576788,29,29.20845763
5,0.9,0.85,14,0.443466,15,0.500342,14.99398692,43,0.466332,44,0.551671,43.39452068,29,28.40053376
6,0.9,0.85,15,0.457275,16,0.525039,15.63049702,45,0.442847,46,0.506618,45.89622242,30,30.2657254
7,0.9,0.85,15,0.443425,16,0.502366,15.95985816,43,0.484663,44,0.534148,43.3099323,28,27.35007414
8,0.9,0.85,14,0.458333,15,0.54068,14.50599293,44,0.461216,45,0.546104,44.45688437,30,29.95089143
9,0.9,0.85,15,0.465479,16,0.556028,15.3812411,44,0.436914,45,0.516679,44.79089826,29,29.40965717
10,0.9,0.85,15,0.468055,16,0.51997,15.61533276,43,0.470378,44,0.539352,43.42946618,28,27.81413342
11,0.9,0.85,14,0.452186,15,0.537025,14.56358514,42,0.433381,43,0.520029,42.76884637,28,28.20526122
12,0.9,0.85,15,0.458613,16,0.545655,15.4754831,42,0.411578,43,0.500712,42.99201203,27,27.51652893
13,0.9,0.85,15,0.453081,16,0.536472,15.56263865,46,0.491421,47,0.618605,46.06745345,31,30.5048148
