Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
19,0.5,0.15,44,0.492565,45,0.503411,44.68550618,176,0.492898,177,0.501703,176.8065872,132,132.121081
0,0.5,0.2,36,0.469536,37,0.502232,36.93173477,158,0.469849,159,0.512363,158.7092017,122,121.7774669
1,0.5,0.2,37,0.484605,38,0.540595,37.27495981,183,0.49938,184,0.512418,183.0475533,146,145.7725935
2,0.5,0.2,37,0.481771,38,0.523087,37.44120922,171,0.488874,172,0.544542,171.1998635,134,133.7586543
3,0.5,0.2,41,0.465322,42,0.502639,41.92928156,171,0.472222,172,0.524407,171.5322986,130,129.603017
4,0.5,0.2,40,0.484568,41,0.536716,40.29592698,169,0.467598,170,0.518138,169.6411159,129,129.345189
5,0.5,0.2,41,0.485104,42,0.5117,41.56008422,172,0.484516,173,0.550656,172.2341095,131,130.6740252
6,0.5,0.2,37,0.467587,38,0.5,38,180,0.486747,181,0.507966,180.6245817,143,142.6245817
7,0.5,0.2,38,0.496819,39,0.526882,38.10581113,176,0.453003,177,0.50534,176.8979689,138,138.7921578
8,0.5,0.2,38,0.487342,39,0.529976,38.29689919,171,0.472848,172,0.50065,171.9766204,133,133.6797212
9,0.5,0.2,34,0.47676,35,0.506165,34.79034178,168,0.49016,169,0.519084,168.3402019,134,133.5498601
10,0.5,0.2,34,0.491925,35,0.544586,34.15333928,152,0.48771,153,0.519595,152.3854477,118,118.2321084
11,0.5,0.2,35,0.490874,36,0.544118,35.17139959,166,0.491347,167,0.528977,166.2299495,131,131.0585499
12,0.5,0.2,45,0.496301,46,0.516812,45.18034226,184,0.479839,185,0.50657,184.7542179,139,139.5738757
13,0.5,0.2,35,0.463198,36,0.51013,35.7841558,173,0.489276,174,0.538462,173.2180295,138,137.4338737
14,0.5,0.2,37,0.470178,38,0.529925,37.49913803,161,0.485419,162,0.51308,161.5271321,124,124.027994
15,0.5,0.2,35,0.483154,36,0.550063,35.2517748,146,0.490385,147,0.506065,146.6132015,111,111.3614267
16,0.5,0.2,40,0.49404,41,0.523933,40.19937778,167,0.484005,168,0.50346,167.8221537,127,127.6227759
17,0.5,0.2,35,0.455049,36,0.512803,35.77831838,162,0.484564,163,0.52549,162.3771685,127,126.5988502
18,0.5,0.2,38,0.477408,39,0.516915,38.57184803,171,0.489583,172,0.505195,171.6672431,133,133.0953951
19,0.5,0.2,36,0.49936,37,0.507109,36.0825913,166,0.492318,167,0.534956,166.1801679,130,130.0975766
0,0.5,0.25,40,0.474409,41,0.50566,40.8188858,171,0.494179,172,0.516311,171.2630128,131,130.444127
1,0.5,0.25,46,0.449351,47,0.502445,46.9539496,178,0.498798,179,0.53151,178.0367449,132,131.0827953
2,0.5,0.25,38,0.478488,39,0.522013,38.49424469,164,0.483957,165,0.503831,164.8072356,126,126.3129909
3,0.5,0.25,44,0.498786,45,0.512034,44.09163647,174,0.476882,175,0.532609,174.4148438,130,130.3232073
4,0.5,0.25,40,0.491379,41,0.53861,40.18252842,162,0.498695,163,0.53078,162.0406732,122,121.8581448
5,0.5,0.25,38,0.495775,39,0.504082,38.5086072,171,0.495902,172,0.520434,171.1670471,133,132.6584399
6,0.5,0.25,35,0.442737,36,0.506983,35.89130841,175,0.498106,176,0.537725,175.0478053,140,139.1564969
7,0.5,0.25,33,0.469504,34,0.524142,33.55814635,170,0.496667,171,0.505242,170.388688,137,136.8305417
8,0.5,0.25,40,0.477004,41,0.509126,40.71589565,171,0.485498,172,0.518258,171.442674,131,130.7267783
9,0.5,0.25,34,0.482346,35,0.511533,34.60485833,160,0.496124,161,0.534091,160.1020887,126,125.4972303
10,0.5,0.25,37,0.480103,38,0.512322,37.61755486,160,0.498691,161,0.521888,160.0564297,123,122.4388749
11,0.5,0.25,36,0.465726,37,0.5,37,159,0.486178,160,0.50953,159.5918979,123,122.5918979
12,0.5,0.25,37,0.477564,38,0.507442,37.75092041,163,0.485237,164,0.526,163.3621667,126,125.6112463
13,0.5,0.25,38,0.490865,39,0.512083,38.43053068,168,0.49941,169,0.516426,168.0346732,130,129.6041426
14,0.5,0.25,42,0.470064,43,0.50187,42.94120606,178,0.457536,179,0.50125,178.971405,136,136.030199
15,0.5,0.25,44,0.487694,45,0.533019,44.27150579,185,0.49935,186,0.546044,185.0139204,141,140.7424146
16,0.5,0.25,36,0.492318,37,0.546003,36.14309397,157,0.495338,158,0.525284,157.1556802,121,121.0125863
17,0.5,0.25,40,0.494325,41,0.52474,40.18658557,176,0.483095,177,0.522603,176.427888,136,136.2413025
18,0.5,0.25,38,0.488079,39,0.534461,38.25701781,172,0.492353,173,0.555841,172.120448,134,133.8634302
19,0.5,0.25,39,0.481842,40,0.518856,39.49057114,170,0.483487,171,0.537805,170.304006,131,130.8134349
0,0.5,0.3,39,0.495283,40,0.543282,39.09827288,165,0.472294,166,0.510883,165.7179766,126,126.6197037
1,0.5,0.3,44,0.470049,45,0.526316,44.53230135,175,0.459849,176,0.526738,175.6002631,131,131.0679618
2,0.5,0.3,38,0.474903,39,0.502608,38.90586537,173,0.493341,174,0.510842,173.3804925,135,134.4746272
3,0.5,0.3,48,0.473277,49,0.523634,48.53067101,172,0.498736,173,0.520625,172.0577459,124,123.5270749
4,0.5,0.3,38,0.496429,39,0.513021,38.2152242,168,0.457766,169,0.5,169,130,130.7847758
5,0.5,0.3,35,0.465879,36,0.514873,35.69643222,168,0.48735,169,0.515287,168.4528045,133,132.7563723
6,0.5,0.3,41,0.47014,42,0.533042,41.47470669,164,0.458621,165,0.521676,164.6562366,123,123.1815299
7,0.5,0.3,34,0.486824,35,0.520449,34.3918513,152,0.499289,153,0.516846,152.0404967,118,117.6486454
8,0.5,0.3,43,0.467184,44,0.5,44,169,0.471069,170,0.541562,169.4104095,126,125.4104095
9,0.5,0.3,35,0.488095,36,0.5,36,186,0.491503,187,0.529412,186.224142,151,150.224142
10,0.5,0.3,41,0.491261,42,0.517588,41.33194059,165,0.46894,166,0.501911,165.94204,124,124.6100994
11,0.5,0.3,34,0.491379,35,0.516129,34.34832323,151,0.489103,152,0.500624,151.945838,117,117.5975148
12,0.5,0.3,37,0.478291,38,0.524733,37.46744326,161,0.464335,162,0.521505,161.6238412,124,124.1563979
13,0.5,0.3,35,0.47987,36,0.511571,35.63499574,162,0.480055,163,0.543791,162.3129315,127,126.6779357
14,0.5,0.3,37,0.461491,38,0.525896,37.59791942,169,0.487688,170,0.518293,169.4022872,132,131.8043678
15,0.5,0.3,31,0.473534,32,0.506311,31.80745645,170,0.460997,171,0.509211,170.8089559,139,139.0014995
16,0.5,0.3,36,0.451053,37,0.505398,36.90067163,168,0.498737,169,0.513529,168.085384,132,131.1847124
17,0.5,0.3,33,0.473377,34,0.529988,33.47027963,157,0.491709,158,0.503851,157.6828364,124,124.2125568
18,0.5,0.3,40,0.497409,41,0.506766,40.27690499,163,0.45212,164,0.515894,163.7507762,123,123.4738712
19,0.5,0.3,35,0.473248,36,0.503979,35.87052162,170,0.496305,171,0.524841,170.1294856,135,134.2589639
0,0.5,0.35,37,0.486667,38,0.50969,37.57911654,169,0.497893,170,0.535409,169.0561627,132,131.4770462
1,0.5,0.35,36,0.483112,37,0.520053,36.45716142,162,0.498079,163,0.51671,162.1031077,126,125.6459463
2,0.5,0.35,39,0.471662,40,0.512295,39.69741343,164,0.487717,165,0.507097,164.6337977,125,124.9363843
3,0.5,0.35,36,0.493188,37,0.530343,36.18334006,170,0.484667,171,0.507528,170.6707056,134,134.4873655
4,0.5,0.35,35,0.462351,36,0.502525,35.9371484,170,0.483724,171,0.523142,170.4129078,135,134.4757594
5,0.5,0.35,46,0.462008,47,0.508409,46.81877546,178,0.480851,179,0.52375,178.446374,132,131.6275986
6,0.5,0.35,37,0.471841,38,0.513566,37.67487118,174,0.466066,175,0.522368,174.6027139,137,136.9278428
7,0.5,0.35,37,0.495868,38,0.5,38,176,0.488571,177,0.528986,176.282791,139,138.282791
8,0.5,0.35,45,0.463384,46,0.513067,45.73699253,174,0.449866,175,0.503388,174.9366989,129,129.1997064
9,0.5,0.35,31,0.498689,32,0.536416,31.03474965,155,0.469871,156,0.529677,155.5037789,124,124.4690292
10,0.5,0.35,37,0.48237,38,0.52882,37.3795479,169,0.482166,170,0.524904,169.4172867,132,132.0377388
11,0.5,0.35,44,0.48,45,0.521828,44.47814861,182,0.473856,183,0.524899,182.5121956,138,138.034047
12,0.5,0.35,42,0.482864,43,0.503251,42.84053564,169,0.475741,170,0.518318,169.5697677,127,126.7292321
13,0.5,0.35,35,0.480204,36,0.506114,35.76402933,161,0.488621,162,0.519129,161.3729841,126,125.6089548
14,0.5,0.35,34,0.483651,35,0.502155,34.88353869,166,0.48892,167,0.50969,166.5334617,132,131.649923
15,0.5,0.35,34,0.493412,35,0.509003,34.42255147,168,0.486226,169,0.523661,168.3679444,134,133.945393
16,0.5,0.35,35,0.490826,36,0.5,36,170,0.447143,171,0.524485,170.6834191,135,134.6834191
17,0.5,0.35,42,0.453066,43,0.507895,42.85600686,170,0.470698,171,0.502618,170.9179825,128,128.0619756
18,0.5,0.35,41,0.492848,42,0.527958,41.20370265,166,0.488145,167,0.528743,166.2920095,125,125.0883068
19,0.5,0.35,34,0.482833,35,0.51992,34.46288457,168,0.485616,169,0.550599,168.2213502,134,133.7584656
0,0.5,0.4,38,0.483871,39,0.519112,38.45767714,172,0.492415,173,0.537086,172.169797,134,133.7121198
1,0.5,0.4,41,0.47424,42,0.501333,41.9507991,193,0.478552,194,0.514175,193.6020829,152,151.6512838
2,0.5,0.4,42,0.442049,43,0.505626,42.91150888,178,0.464235,179,0.507412,178.8283345,136,135.9168257
3,0.5,0.4,35,0.457815,36,0.503497,35.92344906,165,0.492692,166,0.501245,165.854437,130,129.930988
4,0.5,0.4,38,0.468329,39,0.518378,38.63279986,167,0.480051,168,0.512566,167.6135322,129,128.9807324
5,0.5,0.4,34,0.494558,35,0.538228,34.12461644,169,0.499361,170,0.535121,169.0178691,135,134.8932527
6,0.5,0.4,37,0.490921,38,0.516319,37.35746909,161,0.488,162,0.527285,161.3054601,124,123.947991
7,0.5,0.4,44,0.464681,45,0.514208,44.71312617,175,0.472222,176,0.5,176,131,131.2868738
8,0.5,0.4,41,0.489515,42,0.523418,41.30926467,177,0.489669,178,0.506475,177.6147209,136,136.3054563
9,0.5,0.4,33,0.49932,34,0.524718,33.02677376,166,0.493498,167,0.518325,166.2618923,133,133.2351185
10,0.5,0.4,38,0.481747,39,0.531768,38.36490674,166,0.462833,167,0.507324,166.8353824,128,128.4704757
11,0.5,0.4,36,0.479502,37,0.510989,36.65099882,179,0.46505,180,0.50947,179.7868077,143,143.1358089
12,0.5,0.4,34,0.491425,35,0.516791,34.33805093,159,0.488235,160,0.510546,159.5273184,125,125.1892674
13,0.5,0.4,41,0.467324,42,0.502003,41.9422417,200,0.47426,201,0.503593,200.87751,159,158.9352683
14,0.5,0.4,35,0.473718,36,0.521357,35.55169084,170,0.482906,171,0.519004,170.4735442,135,134.9218534
15,0.5,0.4,40,0.470976,41,0.504337,40.8699979,160,0.465972,161,0.505976,160.8506149,120,119.980617
16,0.5,0.4,35,0.481172,36,0.505797,35.76458883,168,0.475862,169,0.503793,168.8642011,133,133.0996122
17,0.5,0.4,35,0.465,36,0.505263,35.86928445,164,0.469849,165,0.523843,164.5584139,129,128.6891294
18,0.5,0.4,34,0.483696,35,0.524823,34.39643057,165,0.491098,166,0.521368,165.2940866,131,130.897656
19,0.5,0.4,49,0.493216,50,0.52829,49.19341963,177,0.482249,178,0.567839,177.2073957,128,128.0139761
0,0.5,0.45,38,0.484925,39,0.515188,38.49813303,165,0.473992,166,0.503788,165.8728688,127,127.3747358
1,0.5,0.45,34,0.46539,35,0.509566,34.78345708,175,0.487717,176,0.512978,175.4862436,141,140.7027865
2,0.5,0.45,34,0.478349,35,0.51368,34.61280462,163,0.440031,164,0.507736,163.8857396,129,129.272935
3,0.5,0.45,38,0.496879,39,0.506329,38.33026455,167,0.467568,168,0.501269,167.9623453,129,129.6320808
4,0.5,0.45,43,0.467375,44,0.514531,43.69185257,179,0.475456,180,0.507143,179.7745763,136,136.0827238
5,0.5,0.45,36,0.46144,37,0.504294,36.89979932,161,0.475104,162,0.511644,161.6813355,125,124.7815362
6,0.5,0.45,38,0.469856,39,0.502985,38.90989767,166,0.478528,167,0.5,167,128,128.0901023
7,0.5,0.45,37,0.472833,38,0.500671,37.97589626,175,0.452285,176,0.504679,175.9106959,138,137.9347996
8,0.5,0.45,40,0.47141,41,0.534413,40.45378791,169,0.49734,170,0.502058,169.5637982,129,129.1100103
9,0.5,0.45,37,0.483571,38,0.529703,37.35613023,172,0.459873,173,0.522069,172.6451701,135,135.2890399
10,0.5,0.45,31,0.459085,32,0.506916,31.85540758,167,0.471871,168,0.520667,167.5764612,136,135.7210536
11,0.5,0.45,43,0.482468,44,0.530559,43.36455886,170,0.469309,171,0.503922,170.88669,127,127.5221311
12,0.5,0.45,46,0.495553,47,0.512467,46.26291829,163,0.454128,164,0.5,164,117,117.7370817
13,0.5,0.45,35,0.465181,36,0.501314,35.96363435,172,0.481781,173,0.544595,172.2900468,137,136.3264125
14,0.5,0.45,35,0.463446,36,0.518598,35.66278648,175,0.466353,176,0.523352,175.5903086,140,139.9275221
15,0.5,0.45,41,0.452,42,0.513475,41.78080521,168,0.479659,169,0.524453,168.454101,127,126.6732958
16,0.5,0.45,27,0.492792,28,0.542383,27.14534895,144,0.466346,145,0.524423,144.5794721,117,117.4341231
17,0.5,0.45,32,0.485772,33,0.507161,32.66520174,184,0.452957,185,0.505867,184.8891136,152,152.2239118
18,0.5,0.45,35,0.465475,36,0.520298,35.62975394,170,0.471812,171,0.510458,170.7293898,135,135.0996359
19,0.5,0.45,35,0.487299,36,0.504082,35.75677769,161,0.49085,162,0.5271,161.2524138,126,125.4956361
0,0.5,0.5,37,0.47972,38,0.511364,37.64087979,187,0.479046,188,0.514095,187.5978487,150,149.9569689
1,0.5,0.5,30,0.468625,31,0.507801,30.80087298,164,0.476366,165,0.516667,164.5864371,134,133.7855641
2,0.5,0.5,33,0.49789,34,0.501422,33.59739524,168,0.485488,169,0.506859,168.6790511,135,135.0816558
3,0.5,0.5,39,0.471927,40,0.505102,39.8462095,180,0.484311,181,0.533079,180.3217069,141,140.4754974
4,0.5,0.5,37,0.486131,38,0.515395,37.47392701,158,0.449561,159,0.503827,158.929477,121,121.45555
5,0.5,0.5,38,0.486996,39,0.519122,38.40478117,177,0.467105,178,0.543928,177.4281921,139,139.0234109
6,0.5,0.5,36,0.497187,37,0.513106,36.17670708,174,0.434459,175,0.505822,174.9184171,138,138.74171
7,0.5,0.5,39,0.492109,40,0.509396,39.45647018,162,0.476552,163,0.51144,162.6720936,123,123.2156234
8,0.5,0.5,34,0.450065,35,0.508242,34.85832889,174,0.498684,175,0.517143,174.0712931,140,139.2129642
9,0.5,0.5,31,0.466757,32,0.511096,31.74974627,166,0.498623,167,0.535668,166.037171,135,134.2874247
10,0.5,0.5,42,0.483806,43,0.511936,42.57568432,169,0.493029,170,0.556136,169.1104632,127,126.5347789
11,0.5,0.5,34,0.492847,35,0.553597,34.11774486,158,0.49187,159,0.518545,158.3047798,124,124.1870349
12,0.5,0.5,39,0.48645,40,0.53168,39.29957992,157,0.488263,158,0.528289,157.2932344,118,117.9936545
13,0.5,0.5,37,0.491935,38,0.5,38,169,0.428571,170,0.505333,169.9305255,132,131.9305255
14,0.5,0.5,35,0.481429,36,0.551049,35.26674806,175,0.498645,176,0.511688,175.1038871,140,139.8371391
15,0.5,0.5,42,0.498624,43,0.546348,42.02883245,164,0.486486,165,0.512735,164.5148387,122,122.4860062
16,0.5,0.5,38,0.472103,39,0.522099,38.55798464,177,0.478562,178,0.533476,177.3903922,139,138.8324076
17,0.5,0.5,38,0.45871,39,0.508376,38.83135344,176,0.499302,177,0.526215,176.0259354,138,137.194582
18,0.5,0.5,36,0.481844,37,0.529797,36.37862073,170,0.421199,171,0.500685,170.9913821,134,134.6127614
19,0.5,0.5,33,0.467419,34,0.521898,33.59804695,169,0.449861,170,0.506757,169.8812395,136,136.2831925
0,0.5,0.55,30,0.456764,31,0.510376,30.80646124,169,0.488874,170,0.511984,169.4814366,139,138.6749754
1,0.5,0.55,38,0.479066,39,0.521769,38.49022317,172,0.485219,173,0.525424,172.3676408,134,133.8774177
2,0.5,0.55,43,0.461538,44,0.511004,43.77754417,171,0.488235,172,0.51676,171.4124452,128,127.6349011
3,0.5,0.55,37,0.459052,38,0.509579,37.81041819,169,0.48338,170,0.511502,169.5909964,132,131.7805782
4,0.5,0.55,44,0.491192,45,0.52751,44.24252437,186,0.457698,187,0.518742,186.6929756,142,142.4504512
5,0.5,0.55,37,0.469716,38,0.505333,37.85026813,189,0.488045,190,0.528816,189.2932231,152,151.442955
6,0.5,0.55,32,0.446629,33,0.501353,32.97527593,167,0.467266,168,0.504916,167.869429,135,134.894153
7,0.5,0.55,36,0.476287,37,0.506419,36.78697066,168,0.466197,169,0.501305,168.962829,132,132.1758583
8,0.5,0.55,33,0.470548,34,0.500647,33.97850427,154,0.47609,155,0.504698,154.8357802,121,120.8572759
9,0.5,0.55,36,0.489704,37,0.517787,36.3666275,160,0.45795,161,0.512074,160.7769197,124,124.4102922
10,0.5,0.55,37,0.489067,38,0.513103,37.45485938,177,0.448539,178,0.513514,177.7920123,140,140.3371529
11,0.5,0.55,39,0.489233,40,0.539544,39.21400886,182,0.482759,183,0.507671,182.6920761,143,143.4780672
12,0.5,0.55,30,0.479315,31,0.504161,30.83252837,149,0.482044,150,0.502086,149.8959186,119,119.0633902
13,0.5,0.55,34,0.480609,35,0.519149,34.5031396,173,0.487231,174,0.52391,173.3481284,139,138.8449888
14,0.5,0.55,37,0.47365,38,0.502649,37.90865202,172,0.495364,173,0.512879,172.2646874,135,134.3560354
15,0.5,0.55,34,0.482005,35,0.518621,34.49145182,169,0.480365,170,0.503106,169.8634185,135,135.3719667
