Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
13,0.5,0.2,21,0.464828,22,0.506452,21.84499327,41,0.480916,42,0.53088,41.38195501,20,19.53696173
14,0.5,0.2,21,0.488823,22,0.5,22,40,0.499257,41,0.508208,40.08300749,19,18.08300749
15,0.5,0.2,23,0.495595,24,0.515556,23.22068033,42,0.488076,43,0.531397,42.27524757,19,19.05456724
16,0.5,0.2,21,0.496518,22,0.526466,21.1162682,42,0.488981,43,0.501425,42.88548698,21,21.76921878
17,0.5,0.2,20,0.449934,21,0.507092,20.87592288,42,0.492938,43,0.549858,42.12406887,22,21.24814599
18,0.5,0.2,19,0.45638,20,0.506418,19.87173748,45,0.468586,46,0.526163,45.54559981,26,25.67386233
19,0.5,0.2,18,0.466618,19,0.5,19,41,0.498473,42,0.530016,41.04841011,23,22.04841011
0,0.5,0.25,19,0.463492,20,0.509259,19.79769266,42,0.497222,43,0.506767,42.29104243,23,22.49334977
1,0.5,0.25,22,0.469655,23,0.513963,22.68486504,40,0.448718,41,0.519515,40.72435273,18,18.03948769
2,0.5,0.25,21,0.452479,22,0.51138,21.80679445,41,0.463731,42,0.517806,41.6707166,20,19.86392215
3,0.5,0.25,19,0.476935,20,0.506737,19.77394135,39,0.465701,40,0.529903,39.53423569,20,19.76029435
4,0.5,0.25,18,0.489731,19,0.523513,18.30397845,42,0.487654,43,0.503284,42.78989123,24,24.48591278
5,0.5,0.25,18,0.449802,19,0.506757,18.88136248,39,0.456366,40,0.506148,39.87650155,21,20.99513907
6,0.5,0.25,19,0.495873,20,0.532717,19.11201281,39,0.46875,40,0.505344,39.85396513,20,20.74195232
7,0.5,0.25,20,0.483787,21,0.554363,20.22972399,40,0.442728,41,0.504593,40.9257577,20,20.69603371
8,0.5,0.25,20,0.49701,21,0.521563,20.12177738,38,0.486523,39,0.507153,38.65327193,18,18.53149455
9,0.5,0.25,18,0.459746,19,0.504775,18.89395723,43,0.483095,44,0.50744,43.6943931,25,24.80043587
