Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
11,0.5,0.4,11,0.476625,12,0.574215,11.23952249,29,0.483589,30,0.582803,29.16541012,18,17.92588763
12,0.5,0.4,11,0.488082,12,0.566146,11.1526696,27,0.456546,28,0.517357,27.71457467,16,16.56190506
13,0.5,0.4,11,0.465711,12,0.570099,11.32847645,28,0.495464,29,0.589731,28.04811864,17,16.71964219
14,0.5,0.4,10,0.430925,11,0.521762,10.76042802,26,0.419391,27,0.508791,26.90166667,16,16.14123865
15,0.5,0.4,11,0.443284,12,0.526258,11.68353942,27,0.472588,28,0.561574,27.30804846,16,15.62450904
16,0.5,0.4,10,0.413298,11,0.529057,10.74898712,27,0.475138,28,0.574446,27.25035244,17,16.50136532
17,0.5,0.4,10,0.437755,11,0.535022,10.63993955,27,0.4505,28,0.546122,27.5176633,17,16.87772375
18,0.5,0.4,11,0.414315,12,0.51728,11.83217598,28,0.440516,29,0.540618,28.59423388,17,16.7620579
19,0.5,0.4,10,0.436898,11,0.521382,10.74691066,27,0.402632,28,0.5,28,17,17.25308934
0,0.5,0.45,11,0.481343,12,0.572826,11.20393953,27,0.44152,28,0.517131,27.77343244,16,16.56949291
1,0.5,0.45,11,0.470975,12,0.538293,11.43116254,28,0.466851,29,0.553191,28.3839356,17,16.95277306
2,0.5,0.45,11,0.474852,12,0.557175,11.30547964,27,0.429638,28,0.522751,27.75566247,16,16.45018284
3,0.5,0.45,11,0.476538,12,0.568865,11.25411851,27,0.419528,28,0.520591,27.7962558,16,16.54213729
4,0.5,0.45,10,0.445415,11,0.54908,10.52655187,26,0.438985,27,0.503608,26.94416848,16,16.41761661
5,0.5,0.45,10,0.460663,11,0.53253,10.54735831,26,0.449299,27,0.530858,26.62164813,16,16.07428982
6,0.5,0.45,10,0.453305,11,0.548683,10.48957831,27,0.45114,28,0.51367,27.78138494,17,17.29180663
7,0.5,0.45,11,0.416759,12,0.51027,11.89017335,28,0.412621,29,0.517526,28.83293456,17,16.94276121
8,0.5,0.45,11,0.457143,12,0.540127,11.51644895,28,0.461538,29,0.541808,28.47915784,17,16.96270889
9,0.5,0.45,11,0.489701,12,0.576681,11.11840653,28,0.461454,29,0.558855,28.39574542,17,17.27733889
10,0.5,0.45,10,0.464803,11,0.539116,10.4736318,28,0.446698,29,0.528032,28.65534709,18,18.18171529
11,0.5,0.45,10,0.428034,11,0.527361,10.72453613,27,0.439294,28,0.538335,27.61293808,17,16.88840195
12,0.5,0.45,11,0.488558,12,0.594451,11.10805247,27,0.410186,28,0.512527,27.87759549,16,16.76954302
13,0.5,0.45,10,0.407865,11,0.521265,10.81247795,27,0.470282,28,0.568333,27.30308717,17,16.49060921
14,0.5,0.45,10,0.483105,11,0.566258,10.20317968,29,0.454596,30,0.525982,29.63603508,19,19.4328554
15,0.5,0.45,11,0.451285,12,0.528464,11.63119501,30,0.496785,31,0.562364,30.04902484,19,18.41782983
16,0.5,0.45,11,0.464688,12,0.555556,11.38860765,29,0.473998,30,0.549444,29.34464385,18,17.9560362
17,0.5,0.45,11,0.478524,12,0.559777,11.26431024,28,0.444566,29,0.541451,28.57216287,17,17.30785263
18,0.5,0.45,10,0.41483,11,0.5,11,28,0.476872,29,0.560722,28.27582588,18,17.27582588
19,0.5,0.45,11,0.482353,12,0.567937,11.20619508,29,0.497197,30,0.538751,29.0674544,18,17.86125931
0,0.5,0.5,11,0.475754,12,0.582806,11.22648806,28,0.378319,29,0.508686,28.93337271,17,17.70688465
1,0.5,0.5,10,0.442575,11,0.527313,10.67767708,27,0.451968,28,0.528222,27.62989483,17,16.95221775
2,0.5,0.5,11,0.43406,12,0.508971,11.88024456,29,0.449283,30,0.566736,29.43180677,18,17.55156221
3,0.5,0.5,11,0.408523,12,0.508667,11.91345463,29,0.490693,30,0.608624,29.07891903,18,17.1654644
4,0.5,0.5,11,0.495028,12,0.556468,11.08092448,27,0.46797,28,0.571512,27.30934307,16,16.22841859
5,0.5,0.5,11,0.479277,12,0.575163,11.21612123,28,0.440068,29,0.535792,28.62609168,17,17.40997045
6,0.5,0.5,12,0.483402,13,0.574491,12.18221739,28,0.484341,29,0.58827,28.15067017,16,15.96845278
7,0.5,0.5,11,0.434604,12,0.514092,11.82271538,28,0.432359,29,0.50221,28.96836123,17,17.14564585
8,0.5,0.5,11,0.482697,12,0.549888,11.25751961,28,0.454545,29,0.511667,28.79575295,17,17.53823334
9,0.5,0.5,11,0.448276,12,0.510274,11.83428498,29,0.428009,30,0.516,29.81816322,18,17.98387824
10,0.5,0.5,10,0.397106,11,0.507119,10.93528947,28,0.441008,29,0.513304,28.81597875,18,17.88068929
11,0.5,0.5,10,0.434834,11,0.544521,10.59410869,28,0.459236,29,0.529284,28.58194381,18,17.98783512
12,0.5,0.5,11,0.458333,12,0.529576,11.58485746,27,0.436436,28,0.544858,27.58626478,16,16.00140732
13,0.5,0.5,10,0.444865,11,0.522702,10.70833922,28,0.444321,29,0.538419,28.5917129,18,17.88337367
14,0.5,0.5,11,0.47732,12,0.528604,11.44224319,29,0.493492,30,0.565819,29.08998023,18,17.64773703
15,0.5,0.5,11,0.486294,12,0.593819,11.12746803,29,0.475393,30,0.545317,29.35191065,18,18.22444262
16,0.5,0.5,11,0.46439,12,0.563011,11.36107928,27,0.421537,28,0.526747,27.74577512,16,16.38469583
17,0.5,0.5,10,0.400521,11,0.51222,10.89059884,28,0.488277,29,0.567536,28.14790749,18,17.25730865
18,0.5,0.5,11,0.429194,12,0.50365,11.95097776,29,0.462882,30,0.530287,29.55067132,18,17.59969356
19,0.5,0.5,10,0.402331,11,0.502887,10.97128963,28,0.470859,29,0.576008,28.27714006,18,17.30585043
0,0.5,0.55,11,0.419955,12,0.503772,11.9549972,28,0.435872,29,0.529476,28.68509893,17,16.73010173
1,0.5,0.55,11,0.431551,12,0.54594,11.59838796,28,0.428251,29,0.541709,28.63238379,17,17.03399583
2,0.5,0.55,11,0.421251,12,0.524184,11.76505105,27,0.475173,28,0.537353,27.39927629,16,15.63422524
3,0.5,0.55,10,0.490217,11,0.584239,10.10405012,28,0.478495,29,0.562914,28.25474123,18,18.15069112
4,0.5,0.55,10,0.467449,11,0.529512,10.52448319,28,0.492813,29,0.564963,28.09961192,18,17.57512873
5,0.5,0.55,11,0.480978,12,0.580609,11.19092451,27,0.445699,28,0.532992,27.62205446,16,16.43112995
6,0.5,0.55,11,0.459445,12,0.545406,11.47178372,27,0.457637,28,0.554115,27.43909492,16,15.96731121
7,0.5,0.55,11,0.466736,12,0.565635,11.33634314,27,0.444505,28,0.570455,27.44061135,16,16.10426822
8,0.5,0.55,11,0.491776,12,0.576327,11.09726674,28,0.461991,29,0.557546,28.39777092,17,17.30050418
9,0.5,0.55,10,0.432418,11,0.523243,10.74409028,29,0.489806,30,0.585837,29.10615322,19,18.36206294
10,0.5,0.55,11,0.433768,12,0.510759,11.86025639,28,0.450116,29,0.538122,28.56682499,17,16.7065686
11,0.5,0.55,11,0.485879,12,0.58557,11.14164769,28,0.453602,29,0.526064,28.64030802,17,17.49866033
12,0.5,0.55,11,0.475788,12,0.542175,11.36470996,28,0.486885,29,0.572115,28.15387774,17,16.78916778
13,0.5,0.55,10,0.433798,11,0.513951,10.82594538,29,0.492841,30,0.595548,29.06970314,19,18.24375776
