Number,MIGRATION,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
0,0.01,17,0.846939,18,0.789256,17.81374062,94,0.837054,95,0.79034,94.79320974,77,76.97946913
1,0.01,22,0.801081,23,0.787565,22.07997928,91,0.822335,92,0.784158,91.58503811,69,69.50505883
2,0.01,19,0.850636,20,0.770642,19.63299747,78,0.835404,79,0.763797,78.49442094,59,58.86142346
3,0.01,18,0.810021,19,0.761033,18.2045603,93,0.83871,94,0.793313,93.85269952,75,75.64813922
4,0.01,21,0.821871,22,0.774942,21.46604445,93,0.823397,94,0.768737,93.4280461,72,71.96200165
5,0.01,21,0.801015,22,0.766219,21.02917002,90,0.812095,91,0.791028,90.57412066,69,69.54495064
6,0.01,21,0.801015,22,0.719858,21.01250662,0,0,0,0,100,100,100
7,0.01,18,0.825939,19,0.754982,18.36555942,94,0.82824,95,0.767232,94.46289011,76,76.09733069
8,0.01,24,0.819939,25,0.765178,24.36410949,99,0.845436,100,0.772414,99.62222344,75,75.25811395
8,0.01,0,0,0,0,100,0,0,0,0,100,100,100
9,0.01,21,0.82912,22,0.737687,21.31848457,88,0.833157,89,0.771,88.53343952,67,67.21495494
10,0.01,20,0.8,21,0.748889,20,84,0.830898,85,0.772287,84.52717067,64,64.52717067
11,0.01,18,0.816568,19,0.74197,18.22209711,91,0.836887,92,0.775488,91.60077526,73,73.37867815
12,0.01,20,0.801743,21,0.768539,20.05249368,94,0.807074,95,0.773184,94.20873414,74,74.15624046
13,0.01,21,0.809101,22,0.780516,21.31838377,91,0.804646,92,0.755016,91.09361273,70,69.77522897
14,0.01,20,0.818182,21,0.787356,20.58982677,99,0.80884,100,0.764833,99.20087713,79,78.61105036
14,0.01,0,0,0,0,100,0,0,0,0,100,100,100
15,0.01,18,0.839583,19,0.796628,18.92149924,83,0.847803,84,0.758919,83.53781333,65,64.61631409
16,0.01,19,0.852008,20,0.781548,19.73812092,91,0.836538,92,0.779279,91.63811803,72,71.89999711
17,0.01,24,0.808808,25,0.7981,24.82256257,0,0,0,0,100,100,100
18,0.01,19,0.8,20,0.775943,19,77,0.855446,78,0.779154,77.72676034,58,58.72676034
19,0.01,20,0.845371,21,0.797631,20.95037704,87,0.817452,88,0.782292,87.4963595,67,66.54598246
20,0.01,15,0.841302,16,0.799015,15.97670679,91,0.81336,92,0.793103,91.6595251,76,75.68281831
21,0.01,26,0.814696,27,0.757696,26.25782456,90,0.810211,91,0.754854,90.18445725,64,63.92663269
22,0.01,19,0.819184,20,0.738155,19.23675474,98,0.8107,99,0.778884,98.33630878,79,79.09955403
23,0.01,20,0.811594,21,0.795334,20.71303813,0,0,0,0,100,100,100
24,0.01,22,0.820647,23,0.730444,22.22889483,91,0.816742,92,0.764706,91.3217388,69,69.09284397
25,0.01,22,0.803181,23,0.763359,22.07988047,96,0.886341,97,0.797838,96.97557145,74,74.89569098
26,0.01,25,0.821577,26,0.718143,25.20860645,0,0,0,0,100,100,100
27,0.01,17,0.83871,18,0.763127,17.5121522,96,0.804961,97,0.792848,96.40955998,79,78.89740777
28,0.01,18,0.831074,19,0.764237,18.46492212,74,0.813291,75,0.797133,74.82256467,56,56.35764255
29,0.01,20,0.850694,21,0.763557,20.58177353,0,0,0,0,100,100,100
30,0.01,16,0.837014,17,0.780942,16.66011557,83,0.802174,84,0.763301,83.05592571,67,66.39581014
31,0.01,21,0.817125,22,0.785714,21.54519118,0,0,0,0,100,100,100
32,0.01,20,0.821251,21,0.778157,20.49313129,0,0,0,0,100,100,100
33,0.01,25,0.827253,26,0.788565,25.70443031,84,0.837161,85,0.787305,84.74536666,59,59.04093634
34,0.01,18,0.847193,19,0.777186,18.6741183,81,0.833669,82,0.772469,81.55014706,63,62.87602876
35,0.01,21,0.859738,22,0.794085,21.90990511,96,0.808664,97,0.764843,96.19771343,75,74.28780832
36,0.01,16,0.817503,17,0.784562,16.53134392,96,0.81069,97,0.737119,96.14530182,80,79.6139579
37,0.01,20,0.836102,21,0.763953,20.50038116,92,0.817308,93,0.751685,92.26374899,72,71.76336783
38,0.01,18,0.8125,19,0.760125,18.23866348,87,0.808263,88,0.789108,87.43137562,69,69.19271214
39,0.01,24,0.806342,25,0.751202,24.11501632,96,0.837374,97,0.762987,96.5024265,72,72.38741018
40,0.01,24,0.828775,25,0.778698,24.57461509,99,0.846523,100,0.781971,99.72070579,75,75.14609069
40,0.01,0,0,0,0,100,0,0,0,0,100,100,100
41,0.01,18,0.816585,19,0.767261,18.33624605,90,0.822882,91,0.756816,90.34635062,72,72.01010457
42,0.01,18,0.82333,19,0.789354,18.68666117,90,0.807242,91,0.766851,90.17929737,72,71.4926362
43,0.01,15,0.86478,16,0.799567,15.99336022,85,0.804,86,0.736663,85.05940271,70,69.06604249
44,0.01,20,0.82147,21,0.796137,20.84751115,96,0.836957,97,0.798216,96.95395059,76,76.10643944
45,0.01,20,0.836406,21,0.777251,20.61543403,0,0,0,0,100,100,100
46,0.01,22,0.825806,23,0.771222,22.47277591,97,0.873684,98,0.793855,97.92302296,75,75.45024706
47,0.01,22,0.808279,23,0.758065,22.16487434,82,0.842582,83,0.780303,82.68372967,60,60.51885533
48,0.01,25,0.808874,26,0.768018,25.21720188,98,0.829925,99,0.799582,98.98622417,73,73.76902229
49,0.01,24,0.816616,25,0.73633,24.20696012,93,0.840522,94,0.797525,93.94243784,69,69.73547773
50,0.01,21,0.810044,22,0.717842,21.10893473,94,0.802646,95,0.75615,94.05690812,73,72.94797339
51,0.01,19,0.823009,20,0.781053,19.54840786,75,0.816631,76,0.75737,75.28063988,56,55.73223203
52,0.01,19,0.846614,20,0.794536,19.89508046,94,0.819738,95,0.722783,94.20357898,75,74.30849852
53,0.01,27,0.817495,28,0.762004,27.31527635,0,0,0,0,100,100,100
54,0.01,13,0.8375,14,0.774099,13.59147332,95,0.815098,96,0.793991,95.71530772,82,82.1238344
55,0.01,21,0.831377,22,0.789116,21.74245759,93,0.833856,94,0.795499,93.88265506,72,72.14019747
56,0.01,19,0.823069,20,0.778132,19.51336315,90,0.836032,91,0.79594,90.89873291,71,71.38536976
57,0.01,20,0.811668,21,0.797386,20.81697241,95,0.834931,96,0.779978,95.63565228,75,74.81867987
58,0.01,24,0.824458,25,0.77451,24.48966926,0,0,0,0,100,100,100
59,0.01,21,0.855102,22,0.792774,21.88406495,93,0.840243,94,0.796532,93.9206607,72,72.03659576
60,0.01,24,0.823242,25,0.783944,24.59142959,87,0.837209,88,0.780142,87.65202306,63,63.06059347
61,0.01,21,0.811099,22,0.784897,21.42359362,0,0,0,0,100,100,100
62,0.01,14,0.869115,15,0.763326,14.6533288,98,0.804984,99,0.752212,98.09444402,84,83.44111523
63,0.01,24,0.824053,25,0.796721,24.88003073,91,0.829939,92,0.787255,91.70141036,67,66.82137963
64,0.01,22,0.813904,23,0.788876,22.5555378,90,0.828604,91,0.774194,90.52571219,68,67.97017439
65,0.01,18,0.841994,19,0.723913,18.35563723,0,0,0,0,100,100,100
66,0.01,29,0.844953,30,0.768828,29.5905156,97,0.806218,98,0.74177,97.09648088,68,67.50596528
67,0.01,21,0.830052,22,0.764706,21.45989043,0,0,0,0,100,100,100
68,0.01,21,0.810759,22,0.791527,21.5594322,78,0.830403,79,0.780568,78.61007324,57,57.05064105
69,0.01,21,0.828782,22,0.741709,21.33055023,96,0.817994,97,0.782366,96.50505221,75,75.17450198
70,0.01,24,0.802846,25,0.78563,24.16531134,0,0,0,0,100,100,100
71,0.01,21,0.854906,22,0.796591,21.94154163,86,0.826321,87,0.798919,86.96055032,65,65.0190087
72,0.01,22,0.82294,23,0.786504,22.6295971,90,0.823276,91,0.795759,90.84587709,68,68.21627999
73,0.01,20,0.809273,21,0.745604,20.14564388,89,0.853119,90,0.787162,89.80535804,69,69.65971416
74,0.01,23,0.829324,24,0.771205,23.50455101,89,0.817149,90,0.784335,89.5226123,66,66.01806129
75,0.01,21,0.85441,22,0.773013,21.66845215,99,0.836343,100,0.782748,99.6781043,78,78.00965215
75,0.01,0,0,0,0,100,0,0,0,0,100,100,100
76,0.01,20,0.837983,21,0.782609,20.68593564,0,0,0,0,100,100,100
77,0.01,20,0.828306,21,0.789474,20.7289349,94,0.80891,95,0.76533,94.20445158,74,73.47551668
78,0.01,18,0.824507,19,0.767167,18.42739798,75,0.823529,76,0.749713,75.31875203,57,56.89135406
79,0.01,19,0.840745,20,0.785486,19.73734595,96,0.814855,97,0.743176,96.2072434,77,76.46989745
80,0.01,24,0.819149,25,0.779108,24.47823481,89,0.8,90,0.755454,89,65,64.52176519
81,0.01,16,0.854298,17,0.777542,16.7074105,87,0.842163,88,0.791489,87.83204405,71,71.12463355
82,0.01,23,0.801111,24,0.763617,23.02963141,0,0,0,0,100,100,100
83,0.01,20,0.839506,21,0.753273,20.45813088,0,0,0,0,100,100,100
84,0.01,17,0.813904,18,0.77451,17.35294715,82,0.815047,83,0.729412,82.17571087,65,64.82276372
85,0.01,18,0.817419,19,0.776385,18.42450163,90,0.850055,91,0.780702,90.72174239,72,72.29724076
86,0.01,16,0.846756,17,0.784753,16.75409254,84,0.816348,85,0.793991,84.73122512,68,67.97713258
87,0.01,16,0.841489,17,0.720178,16.34200526,0,0,0,0,100,100,100
88,0.01,23,0.805281,24,0.789474,23.33409249,0,0,0,0,100,100,100
89,0.01,19,0.809419,20,0.767519,19.22479714,93,0.823402,94,0.749108,93.31499179,74,74.09019465
90,0.01,21,0.807568,22,0.778652,21.26172361,0,0,0,0,100,100,100
91,0.01,24,0.815385,25,0.787746,24.55664098,0,0,0,0,100,100,100
92,0.01,20,0.819459,21,0.769561,20.38997555,91,0.800852,92,0.713849,91.00979277,71,70.61981722
93,0.01,15,0.82881,16,0.746509,15.3500565,79,0.811203,80,0.783972,79.41140612,64,64.06134962
94,0.01,19,0.834382,20,0.784394,19.68780507,85,0.84345,86,0.793489,85.86967835,66,66.18187328
95,0.01,19,0.826216,20,0.780997,19.5797563,97,0.849003,98,0.787942,97.80252534,78,78.22276905
96,0.01,20,0.859756,21,0.798283,20.97206904,91,0.800189,92,0.794411,91.03271028,71,70.06064124
97,0.01,20,0.803365,21,0.73954,20.05272229,93,0.820459,94,0.794562,93.79001429,73,73.737292
98,0.01,22,0.824683,23,0.77546,22.50145257,0,0,0,0,100,100,100
99,0.01,21,0.814525,22,0.766739,21.30395932,0,0,0,0,100,100,100
100,0.01,22,0.808307,23,0.740107,22.12180352,98,0.814815,99,0.760684,98.27368791,76,76.15188439
101,0.01,22,0.843661,23,0.783811,22.7295071,95,0.815193,96,0.759179,95.27123576,73,72.54172866
102,0.01,25,0.808989,26,0.7618,25.19048931,97,0.844421,98,0.786868,97.77182771,72,72.5813384
103,0.01,19,0.827482,20,0.769061,19.47041304,91,0.87739,92,0.768672,91.71184165,72,72.24142861
104,0.01,20,0.832988,21,0.776733,20.58640121,88,0.815098,89,0.788991,88.57831233,68,67.99191112
105,0.01,17,0.84814,18,0.788762,17.81073798,91,0.825911,92,0.790323,91.7280825,74,73.91734452
106,0.01,23,0.818386,24,0.796074,23.82404087,0,0,0,0,100,100,100
107,0.01,18,0.805616,19,0.750977,18.10278373,92,0.806593,93,0.767077,92.16684381,74,74.06406008
108,0.01,24,0.815789,25,0.79696,24.83854692,98,0.824164,99,0.790948,98.72748073,74,73.88893381
109,0.01,23,0.820602,24,0.723307,23.21174778,0,0,0,0,100,100,100
110,0.01,17,0.830228,18,0.770241,17.50390918,91,0.813112,92,0.717573,91.13724238,74,73.6333332
111,0.01,20,0.807309,21,0.755814,20.14193611,96,0.818994,97,0.770855,96.39456574,76,76.25262963
112,0.01,18,0.837262,19,0.760087,18.48282475,79,0.815185,80,0.765808,79.30753185,61,60.8247071
113,0.01,21,0.828054,22,0.780294,21.58739531,98,0.809579,99,0.793779,98.60626582,77,77.01887051
114,0.01,20,0.842975,21,0.748958,20.45709818,85,0.828543,86,0.764398,85.44497623,65,64.98787804
115,0.01,22,0.842672,23,0.751147,22.46623327,0,0,0,0,100,100,100
116,0.01,21,0.806962,22,0.74186,21.10693988,96,0.806739,97,0.722284,96.07979397,75,74.97285409
117,0.01,20,0.833898,21,0.742981,20.37284556,92,0.872923,93,0.798301,92.97723192,72,72.60438635
118,0.01,15,0.825717,16,0.794845,15.83302021,96,0.848485,97,0.787813,96.79913304,81,80.96611283
119,0.01,15,0.836283,16,0.796336,15.90827847,98,0.815625,99,0.748,98.2310536,83,82.32277514
120,0.01,20,0.822093,21,0.771493,20.43662055,87,0.84761,88,0.778316,87.68707247,67,67.25045192
121,0.01,17,0.846235,18,0.774834,17.64753995,99,0.83027,100,0.781873,99.62545199,82,81.97791204
121,0.01,0,0,0,0,100,0,0,0,0,100,100,100
122,0.01,19,0.832094,20,0.77451,19.55734232,92,0.81982,93,0.756173,92.31140509,73,72.75406278
123,0.01,19,0.844028,20,0.795789,19.91270549,92,0.834791,93,0.790863,92.79200055,73,72.87929506
124,0.01,17,0.832609,18,0.792102,17.80502135,93,0.817495,94,0.76153,93.31260609,76,75.50758474
125,0.01,23,0.840745,24,0.765607,23.54226889,0,0,0,0,100,100,100
126,0.01,17,0.832604,18,0.794087,17.84648337,85,0.837838,86,0.788981,85.77446425,68,67.92798088
127,0.01,18,0.823656,19,0.756176,18.35056313,88,0.808351,89,0.782845,88.32741316,70,69.97685003
128,0.01,21,0.820166,22,0.773922,21.43607819,92,0.844305,93,0.795292,92.90394385,71,71.46786566
129,0.01,24,0.826129,25,0.774775,24.50880165,93,0.838883,94,0.79476,93.88124108,69,69.37243942
130,0.01,19,0.801282,20,0.742197,19.02169755,83,0.80199,84,0.796518,83.36366959,64,64.34197204
131,0.01,19,0.814028,20,0.764576,19.28366901,90,0.844519,91,0.797392,90.94466017,71,71.66099116
132,0.01,21,0.881607,22,0.799789,21.99742111,97,0.854682,98,0.775053,97.68670962,76,75.68928851
133,0.01,21,0.833508,22,0.793349,21.83438333,0,0,0,0,100,100,100
134,0.01,26,0.808704,27,0.785078,26.36840769,94,0.825215,95,0.79857,94.94633139,68,68.57792371
135,0.01,27,0.829809,28,0.793068,27.81132794,95,0.89183,96,0.783447,95.8472731,68,68.03594515
136,0.01,28,0.808219,29,0.76247,28.1796542,0,0,0,0,100,100,100
137,0.01,22,0.817746,23,0.755237,22.28389512,94,0.817888,95,0.765273,94.33997909,72,72.05608397
138,0.01,19,0.854692,20,0.793598,19.89521066,83,0.850262,84,0.794118,83.89523368,64,64.00002303
139,0.01,21,0.803209,22,0.761239,21.07645938,96,0.825,97,0.784758,96.62124149,75,75.54478211
140,0.01,19,0.819149,20,0.733639,19.22393872,88,0.806452,89,0.77014,88.17768231,69,68.95374359
141,0.01,20,0.815574,21,0.788876,20.58333958,94,0.83151,95,0.796199,94.89235649,74,74.30901691
142,0.01,21,0.81075,22,0.705463,21.10210187,86,0.850225,87,0.75615,86.53388254,65,65.43178067
143,0.01,22,0.803738,23,0.765843,22.09864098,0,0,0,0,100,100,100
144,0.01,24,0.8,25,0.77076,24,0,0,0,0,100,100,100
145,0.01,22,0.812038,23,0.762168,22.24138761,89,0.822079,90,0.796107,89.85010781,67,67.6087202
146,0.01,19,0.82866,20,0.784464,19.64847498,84,0.837662,85,0.777528,84.62630126,65,64.97782629
147,0.01,21,0.816327,22,0.729935,21.18898741,0,0,0,0,100,100,100
148,0.01,15,0.847072,16,0.754028,15.50591118,93,0.817967,94,0.75634,93.29154429,78,77.78563311
149,0.01,20,0.828402,21,0.795852,20.87256528,96,0.831034,97,0.762921,96.45562521,76,75.58305993
150,0.01,25,0.802691,26,0.752747,25.05388035,0,0,0,0,100,100,100
151,0.01,18,0.804688,19,0.780595,18.19457934,85,0.823592,86,0.781152,85.55589067,67,67.36131133
152,0.01,15,0.844196,16,0.776805,15.65581457,83,0.807018,84,0.754808,83.13441869,68,67.47860412
153,0.01,22,0.833161,23,0.783632,22.66952694,91,0.822199,92,0.783644,91.57577487,69,68.90624792
154,0.01,19,0.830022,20,0.771242,19.51075196,81,0.808219,82,0.772629,81.23093566,62,61.7201837
155,0.01,23,0.820652,24,0.74359,23.26799201,94,0.845652,95,0.779097,94.68592893,71,71.41793692
156,0.01,25,0.803797,26,0.757479,25.08197677,0,0,0,0,100,100,100
157,0.01,18,0.809685,19,0.765343,18.21841595,93,0.813053,94,0.75508,93.22515654,75,75.00674059
158,0.01,21,0.80625,22,0.736547,21.08966615,0,0,0,0,100,100,100
159,0.01,17,0.839956,18,0.787657,17.76399166,0,0,0,0,100,100,100
160,0.01,22,0.800208,23,0.7806,22.01060792,89,0.828718,90,0.789137,89.72555014,67,67.71494222
161,0.01,22,0.834586,23,0.769488,22.53129128,0,0,0,0,100,100,100
162,0.01,24,0.812148,25,0.762946,24.24690053,0,0,0,0,100,100,100
163,0.01,25,0.808296,26,0.761962,25.17904778,0,0,0,0,100,100,100
164,0.01,25,0.802383,26,0.754738,25.05001574,0,0,0,0,100,100,100
165,0.01,15,0.803644,16,0.756381,15.07710048,89,0.812641,90,0.785177,89.46027527,74,74.38317479
166,0.01,20,0.803279,21,0.761855,20.07915701,96,0.863939,97,0.795724,96.93731584,76,76.85815883
167,0.01,22,0.81982,23,0.764967,22.36132937,88,0.842282,89,0.768529,88.57329193,66,66.21196256
168,0.01,20,0.815817,21,0.758048,20.27379737,87,0.872277,88,0.79236,87.90440082,67,67.63060345
169,0.01,22,0.803571,23,0.787912,22.22804777,0,0,0,0,100,100,100
170,0.01,15,0.841073,16,0.785796,15.7430396,86,0.85793,87,0.781084,86.75384535,71,71.01080575
171,0.01,20,0.879032,21,0.795699,20.94838779,94,0.835198,95,0.795833,94.89414454,74,73.94575675
172,0.01,22,0.846409,23,0.781485,22.71482041,95,0.81185,96,0.750763,95.19398563,73,72.47916522
173,0.01,19,0.804444,20,0.769068,19.12562189,94,0.843717,95,0.798539,94.96766125,75,75.84203936
174,0.01,16,0.822079,17,0.763975,16.37999105,93,0.814365,94,0.768166,93.31093747,77,76.93094642
175,0.01,23,0.825697,24,0.780868,23.57322269,0,0,0,0,100,100,100
176,0.01,18,0.839145,19,0.771543,18.57905092,83,0.845805,84,0.775776,83.65408616,65,65.07503525
177,0.01,22,0.816826,23,0.77562,22.40833859,91,0.842629,92,0.789417,91.80111629,69,69.3927777
178,0.01,17,0.808442,18,0.721366,17.09694979,84,0.813053,85,0.740217,84.17921083,67,67.08226104
179,0.01,20,0.818565,21,0.759585,20.31476772,97,0.844671,98,0.772676,97.62047364,77,77.30570593
180,0.01,17,0.828125,18,0.771612,17.4976731,87,0.809908,88,0.768595,87.23982766,70,69.74215456
181,0.01,23,0.817654,24,0.797149,23.86096074,0,0,0,0,100,100,100
182,0.01,23,0.81535,24,0.788764,23.57737155,97,0.844086,98,0.778714,97.67438659,74,74.09701504
183,0.01,22,0.835602,23,0.751229,22.42195963,96,0.808808,97,0.766593,96.20864622,74,73.78668658
184,0.01,16,0.835722,17,0.774755,16.58592353,90,0.837488,91,0.787135,90.7445038,74,74.15858027
185,0.01,25,0.844649,26,0.770419,25.60149535,97,0.801843,98,0.75,97.03554964,72,71.43405429
186,0.01,22,0.811702,23,0.759923,22.22599896,86,0.87463,87,0.798087,86.97500751,64,64.74900856
187,0.01,22,0.818939,23,0.776688,22.44824975,0,0,0,0,100,100,100
188,0.01,17,0.848235,18,0.768182,17.60253832,85,0.824211,86,0.747552,85.31582723,68,67.71328892
189,0.01,18,0.865564,19,0.78942,18.86105274,90,0.816629,91,0.725309,90.18209593,72,71.32104318
190,0.01,23,0.844027,24,0.774123,23.6298209,86,0.828125,87,0.769639,86.48088431,63,62.85106342
191,0.01,18,0.831992,19,0.780488,18.62115564,84,0.806484,85,0.734483,84.0900543,66,65.46889867
192,0.01,24,0.87473,25,0.790622,24.8885005,82,0.817287,83,0.763996,82.32438873,58,57.43588823
193,0.01,20,0.809313,21,0.745605,20.14618258,0,0,0,0,100,100,100
194,0.01,20,0.850763,21,0.798156,20.96494763,0,0,0,0,100,100,100
195,0.01,25,0.811966,26,0.776087,25.33350985,89,0.804124,90,0.749425,89.07539443,64,63.74188458
196,0.01,17,0.81857,18,0.773645,17.41335559,89,0.8174,90,0.747241,89.2480081,72,71.8346525
197,0.01,20,0.80379,21,0.727374,20.04959694,87,0.816479,88,0.78066,87.4600631,67,67.41046615
198,0.01,24,0.805474,25,0.739657,24.08317,89,0.831633,90,0.764569,89.47168376,65,65.38851376
199,0.01,25,0.814932,26,0.786818,25.53112328,94,0.838105,95,0.773784,94.59241927,69,69.06129599
0,0.015,14,0.826474,15,0.742035,14.31352811,58,0.883351,59,0.798107,58.97779316,44,44.66426505
1,0.015,14,0.805319,15,0.748558,14.09370871,63,0.828729,64,0.767092,63.46609991,49,49.3723912
2,0.015,10,0.843398,11,0.764463,10.54979413,60,0.851153,61,0.748963,60.50056757,50,49.95077344
3,0.015,12,0.846756,13,0.791822,12.85113045,59,0.845291,60,0.727578,59.38475784,47,46.5336274
4,0.015,15,0.838847,16,0.795405,15.89422679,66,0.810624,67,0.770065,66.2619394,51,50.36771261
5,0.015,13,0.810989,14,0.734273,13.14324261,55,0.848241,56,0.739862,55.44511391,42,42.3018713
6,0.015,13,0.851781,14,0.794311,13.90100922,60,0.835386,61,0.781879,60.66133403,47,46.76032481
7,0.015,13,0.844221,14,0.77951,13.68336141,56,0.815061,57,0.790426,56.61136594,43,42.92800454
8,0.015,12,0.85141,13,0.779796,12.71787639,63,0.822598,64,0.782418,63.56241911,51,50.84454272
9,0.015,13,0.810929,14,0.76598,13.24314223,54,0.805503,55,0.740449,54.08459126,41,40.84144903
10,0.015,14,0.819721,15,0.75764,14.31766563,59,0.824561,60,0.758889,59.37399501,45,45.05632938
11,0.015,11,0.88253,12,0.799802,11.99760661,53,0.82131,54,0.783659,53.56598762,42,41.56838101
12,0.015,13,0.802913,14,0.736559,13.0439009,58,0.830472,59,0.764458,58.46159905,45,45.41769816
13,0.015,15,0.814365,16,0.719432,15.15131724,61,0.848884,62,0.780021,61.70987323,46,46.55855598
14,0.015,13,0.814703,14,0.743707,13.20709617,56,0.813053,57,0.750816,56.20973055,43,43.00263437
15,0.015,14,0.851613,15,0.785037,14.77524934,56,0.814475,57,0.761006,56.27071761,42,41.49546827
16,0.015,12,0.833673,13,0.775844,12.5822857,62,0.851974,63,0.783696,62.76121152,50,50.17892581
17,0.015,14,0.827957,15,0.774257,14.52061453,58,0.814315,59,0.774364,58.35831393,44,43.83769941
18,0.015,13,0.809901,14,0.75,13.16528939,62,0.841981,63,0.787913,62.77644818,49,49.61115878
19,0.015,13,0.831612,14,0.799774,13.99290156,62,0.803859,63,0.757303,62.08288942,49,48.08998786
20,0.015,13,0.864476,14,0.782991,13.7912622,55,0.844969,56,0.79721,55.94158169,42,42.1503195
21,0.015,13,0.850823,14,0.76044,13.56230707,55,0.805112,56,0.751068,55.09458959,42,41.53228252
22,0.015,14,0.817629,15,0.752856,14.27216587,58,0.855057,59,0.78304,58.76450005,44,44.49233418
23,0.015,15,0.833665,16,0.793179,15.83152201,59,0.802,60,0.763842,59.05241365,44,43.22089164
24,0.015,13,0.830377,14,0.759398,13.42797165,58,0.837185,59,0.784314,58.70331562,45,45.27534396
25,0.015,14,0.81257,15,0.745121,14.18636303,70,0.855835,71,0.790374,70.85295061,56,56.66658758
26,0.015,14,0.837811,15,0.724846,14.33471429,58,0.804827,59,0.788483,58.29533774,44,43.96062345
27,0.015,12,0.8125,13,0.758763,12.2326144,59,0.819058,60,0.796976,59.86305588,47,47.63044148
28,0.015,14,0.84474,15,0.741935,14.43519284,50,0.861692,51,0.783937,50.79341521,36,36.35822237
29,0.015,15,0.840047,16,0.797945,15.95118997,60,0.802998,61,0.779736,60.12887972,45,44.17768975
30,0.015,12,0.832808,13,0.776931,12.58714677,61,0.820928,62,0.729075,61.22784231,49,48.64069554
31,0.015,14,0.859228,15,0.793717,14.90409244,49,0.839106,50,0.790541,49.8052301,35,34.90113766
32,0.015,14,0.826652,15,0.777083,14.53767476,54,0.813212,55,0.745743,54.19582327,40,39.65814851
33,0.015,15,0.825346,16,0.756659,15.36900724,60,0.813835,61,0.750269,60.2176478,45,44.84864056
34,0.015,11,0.822268,12,0.754478,11.32848503,63,0.803046,64,0.773649,63.10361602,52,51.77513099
35,0.015,12,0.82243,13,0.750591,12.31222595,56,0.837187,57,0.770349,56.55637512,44,44.24414917
36,0.015,13,0.83714,14,0.76699,13.52943692,57,0.810732,58,0.776,57.30899459,44,43.77955767
37,0.015,16,0.826044,17,0.763695,16.4177132,61,0.81854,62,0.756895,61.30075432,45,44.88304112
38,0.015,15,0.803204,16,0.755605,15.06731234,56,0.815972,57,0.766902,56.32549419,41,41.25818185
39,0.015,15,0.81257,16,0.756728,15.22509939,66,0.802495,67,0.718502,66.02970486,51,50.80460547
40,0.015,16,0.862179,17,0.791623,16.88127161,63,0.828421,64,0.782366,63.61710998,47,46.73583836
41,0.015,12,0.822105,13,0.714286,12.20501952,60,0.817216,61,0.774336,60.40149254,48,48.19647301
42,0.015,11,0.850957,12,0.781742,11.73621325,55,0.832689,56,0.792735,55.81816589,44,44.08195264
43,0.015,16,0.814444,17,0.731573,16.17429499,62,0.865957,63,0.784314,62.80787085,46,46.63357586
44,0.015,13,0.800414,14,0.720619,13.0051883,62,0.823824,63,0.775468,62.4926793,49,49.487491
45,0.015,13,0.808765,14,0.798539,13.85712889,65,0.83315,66,0.763858,65.47841021,52,51.62128132
46,0.015,14,0.813126,15,0.758865,14.24190487,64,0.831849,65,0.765432,64.47953084,50,50.23762598
47,0.015,11,0.836102,12,0.798002,11.94755906,55,0.825112,56,0.781084,55.57036431,44,43.62280526
48,0.015,17,0.834356,18,0.79937,17.9819928,62,0.812834,63,0.767269,62.28166356,45,44.29967076
49,0.015,12,0.85445,13,0.79005,12.84549689,60,0.829405,61,0.774663,60.53715611,48,47.69165922
50,0.015,17,0.851812,18,0.793996,17.89615331,70,0.832222,71,0.765775,70.48492784,53,52.58877452
51,0.015,16,0.82766,17,0.755191,16.38168044,59,0.810645,60,0.768737,59.25400878,43,42.87232834
52,0.015,13,0.828326,14,0.788501,13.71126177,55,0.801042,56,0.747126,55.01932636,42,41.30806459
53,0.015,16,0.829465,17,0.791667,16.7795386,69,0.858908,70,0.779519,69.74201716,53,52.96247856
54,0.015,16,0.80973,17,0.737542,16.13478695,67,0.83002,68,0.767261,67.47833777,51,51.34355082
55,0.015,11,0.823529,12,0.750557,11.32243874,64,0.825025,65,0.785714,64.63659027,53,53.31415152
56,0.015,13,0.804721,14,0.697286,13.04394285,63,0.82088,64,0.765208,63.37505389,50,50.33111104
57,0.015,14,0.846395,15,0.777886,14.67721029,59,0.826316,60,0.786922,59.66802051,45,44.99081022
58,0.015,12,0.850834,13,0.781089,12.72885512,59,0.835913,60,0.776074,59.60016043,47,46.87130532
59,0.015,17,0.805902,18,0.745882,17.09833389,64,0.806228,65,0.734411,64.08672041,47,46.98838653
60,0.015,13,0.821649,14,0.742105,13.27216383,58,0.82809,59,0.795676,58.86660085,45,45.59443702
61,0.015,12,0.845251,13,0.764021,12.55707251,59,0.839545,60,0.79668,59.92254753,47,47.36547502
62,0.015,12,0.840391,13,0.793175,12.85545154,65,0.858751,66,0.778742,65.73430489,53,52.87885335
63,0.015,12,0.827482,13,0.763845,12.43185568,60,0.814059,61,0.76431,60.28259865,48,47.85074296
64,0.015,13,0.816495,14,0.776201,13.40936616,60,0.80199,61,0.774841,60.0732992,47,46.66393304
65,0.015,13,0.847166,14,0.791715,13.85058881,54,0.832402,55,0.785795,54.69521746,41,40.84462865
