Number,GROWTH,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Actual_Timed_Gens
7,2.5,12,0,13,1011,12.98911968,22,940,23,1018,22.76923077,9.780111086
7,2.5,13,0,14,1095,13.91324201,21,842,22,1001,21.99371069,8.080468683
7,2.5,10,0,11,1010,10.99009901,24,951,25,1023,24.68055556,13.69045655
7,2.5,15,0,16,1040,15.96153846,23,907,24,1001,23.9893617,8.027823241
7,2.5,11,0,12,1020,11.98039216,25,960,26,1040,25.5,13.51960784
7,2.5,10,0,11,1026,10.97465887,21,854,22,1039,21.78918919,10.81453032
7,2.5,11,0,12,1120,11.89285714,23,980,24,1047,23.29850746,11.40565032
7,2.5,12,0,13,1029,12.9718173,24,997,25,1022,24.12,11.1481827
7,2.5,13,0,14,1093,13.91491308,26,1000,27,1044,26,12.08508692
7,2.5,13,0,14,1022,13.97847358,20,955,21,1055,20.45,6.471526419
7,2.5,14,0,15,1031,14.9699321,24,994,25,1042,24.125,9.155067895
7,2.5,10,0,11,1002,10.99800399,20,964,21,1004,20.9,9.901996008
7,2.5,14,0,15,1035,14.96618357,22,961,23,1006,22.86666667,7.900483092
7,2.5,10,0,11,1012,10.98814229,21,967,22,1073,21.31132075,10.32317846
7,2.5,12,0,13,1012,12.98814229,19,904,20,1031,19.75590551,6.767763219
7,2.5,13,0,14,1074,13.9310987,24,995,25,1001,24.83333333,10.90223464
7,2.5,9,0,10,1016,9.984251969,24,982,25,1020,24.47368421,14.48943224
8,2.5,18,0,19,1032,18.96899225,22,950,23,1051,22.4950495,3.526057257
8,2.5,10,0,11,1006,10.99403579,21,994,22,1019,21.24,10.24596421
8,2.5,10,0,11,1028,10.97276265,26,990,27,1034,26.22727273,15.25451008
8,2.5,13,0,14,1021,13.97943193,26,935,27,1004,26.94202899,12.96259706
8,2.5,12,0,13,1029,12.9718173,36,989,37,1049,36.18333333,23.21151603
8,2.5,10,0,11,1014,10.98619329,22,919,23,1017,22.82653061,11.84033732
8,2.5,11,0,12,1017,11.98328417,25,972,26,1039,25.41791045,13.43462628
8,2.5,17,0,18,1010,17.99009901,21,980,22,1004,21.83333333,3.843234323
8,2.5,10,0,11,1016,10.98425197,24,961,25,1004,24.90697674,13.92272478
8,2.5,16,0,17,1077,16.92850511,23,953,24,1043,23.52222222,6.593717115
8,2.5,10,0,11,1034,10.96711799,22,931,23,1013,22.84146341,11.87434543
8,2.5,14,0,15,1055,14.9478673,25,963,26,1052,25.41573034,10.46786304
8,2.5,13,0,14,1094,13.91407678,23,980,24,1034,23.37037037,9.456293588
8,2.5,11,0,12,1004,11.99601594,22,966,23,1003,22.91891892,10.92290298
8,2.5,12,0,13,1077,12.92850511,32,937,33,1047,32.57272727,19.64422217
8,2.5,13,0,14,1089,13.91827365,22,993,23,1028,22.2,8.281726354
8,2.5,11,0,12,1003,11.99700897,22,958,23,1001,22.97674419,10.97973521
8,2.5,11,0,12,1059,11.94428706,23,944,24,1073,23.43410853,11.48982146
8,2.5,15,0,16,1026,15.97465887,23,992,24,1022,23.26666667,7.292007797
8,2.5,10,0,11,1014,10.98619329,21,937,22,1002,21.96923077,10.98303748
9,2.5,20,0,21,1073,20.93196645,22,974,23,1028,22.48148148,1.549515032
9,2.5,11,0,12,1067,11.93720712,21,939,22,1015,21.80263158,9.865424456
9,2.5,11,0,12,1010,11.99009901,21,996,22,1038,21.0952381,9.105139085
9,2.5,9,0,10,1013,9.987166831,24,991,25,1033,24.21428571,14.22711888
9,2.5,10,0,11,1003,10.99700897,22,990,23,1016,22.38461538,11.38760641
9,2.5,13,0,14,1014,13.98619329,21,1000,22,1053,21,7.013806706
9,2.5,17,0,18,1003,17.99700897,21,930,22,1003,21.95890411,3.961895137
9,2.5,11,0,12,1030,11.97087379,24,987,25,1042,24.23636364,12.26548985
9,2.5,13,0,14,1015,13.98522167,22,997,23,1008,22.27272727,8.287505598
9,2.5,12,0,13,1019,12.98135427,25,998,26,1037,25.05128205,12.06992778
9,2.5,11,0,12,1028,11.97276265,25,948,26,1001,25.98113208,14.00836943
9,2.5,12,0,13,1066,12.9380863,21,988,22,1013,21.48,8.541913696
9,2.5,10,0,11,1006,10.99403579,23,963,24,1010,23.78723404,12.79319826
9,2.5,11,0,12,1021,11.97943193,22,968,23,1030,22.51612903,10.5366971
9,2.5,10,0,11,1009,10.99108028,21,962,22,1021,21.6440678,10.65298752
9,2.5,17,0,18,1042,17.9596929,21,902,22,1033,21.7480916,3.788398705
9,2.5,12,0,13,1017,12.98328417,20,919,21,1021,20.79411765,7.810833478
9,2.5,11,0,12,1032,11.96899225,22,951,23,1035,22.58333333,10.61434109
9,2.5,9,0,10,1032,9.968992248,27,963,28,1081,27.31355932,17.34456707
9,2.5,13,0,14,1022,13.97847358,24,930,25,1069,24.50359712,10.52512354
0,3,11,0,12,1071,11.93370682,22,940,23,1023,22.72289157,10.78918475
0,3,13,0,14,1011,13.98911968,19,924,20,1016,19.82608696,5.836967273
0,3,9,0,10,1035,9.966183575,18,904,19,1035,18.73282443,8.766640853
0,3,9,0,10,1035,9.966183575,27,981,28,1034,27.35849057,17.39230699
0,3,11,0,12,1087,11.9199632,20,941,21,1062,20.48760331,8.567640104
0,3,12,0,13,1032,12.96899225,20,965,21,1022,20.61403509,7.64504284
0,3,10,0,11,1005,10.99502488,20,918,21,1010,20.89130435,9.896279472
0,3,10,0,11,1039,10.96246391,20,931,21,1002,20.97183099,10.00936708
0,3,10,0,11,1031,10.9699321,21,943,22,1032,21.64044944,10.67051733
0,3,10,0,11,1006,10.99403579,23,980,24,1029,23.40816327,12.41412748
0,3,11,0,12,1050,11.95238095,25,995,26,1053,25.0862069,13.13382594
0,3,10,0,11,1042,10.9596929,21,990,22,1009,21.52631579,10.56662289
0,3,9,0,10,1003,9.997008973,18,889,19,1002,18.98230088,8.985291912
0,3,9,0,10,1004,9.996015936,20,942,21,1024,20.70731707,10.71130114
0,3,11,0,12,1016,11.98425197,21,986,22,1009,21.60869565,9.624443684
0,3,10,0,11,1037,10.96432015,19,870,20,1020,19.86666667,8.902346512
0,3,11,0,12,1051,11.95147479,20,980,21,1004,20.83333333,8.881858547
0,3,9,0,10,1012,9.988142292,21,989,22,1027,21.28947368,11.30133139
0,3,9,0,10,1008,9.992063492,18,953,19,1006,18.88679245,8.894728961
0,3,10,0,11,1003,10.99700897,19,970,20,1007,19.81081081,8.813801838
1,3,11,0,12,1056,11.9469697,20,980,21,1039,20.33898305,8.392013354
1,3,10,0,11,1016,10.98425197,20,967,21,1003,20.91666667,9.932414698
1,3,13,0,14,1011,13.98911968,28,974,29,1001,28.96296296,14.97384328
1,3,9,0,10,1022,9.978473581,19,913,20,1016,19.84466019,9.866186613
1,3,12,0,13,1032,12.96899225,20,992,21,1006,20.57142857,7.602436323
1,3,9,0,10,1024,9.9765625,20,971,21,1042,20.4084507,10.4318882
1,3,10,0,11,1010,10.99009901,19,993,20,1003,19.7,8.70990099
1,3,11,0,12,1069,11.9354537,23,976,24,1026,23.48,11.5445463
1,3,10,0,11,1057,10.94607379,21,1000,22,1014,21,10.05392621
1,3,9,0,10,1008,9.992063492,20,997,21,1061,20.046875,10.05481151
1,3,9,0,10,1014,9.986193294,19,978,20,1047,19.31884058,9.332647286
1,3,13,0,14,1095,13.91324201,20,998,21,1083,20.02352941,6.110287403
1,3,12,0,13,1070,12.93457944,19,877,20,1004,19.96850394,7.033924498
1,3,9,0,10,1045,9.956937799,23,938,24,1023,23.72941176,13.77247397
1,3,15,0,16,1027,15.97370983,21,965,22,1041,21.46052632,5.486816481
1,3,9,0,10,1011,9.989119683,21,991,22,1014,21.39130435,11.40218466
1,3,13,0,14,1060,13.94339623,19,958,20,1019,19.68852459,5.745128364
1,3,10,0,11,1017,10.98328417,22,946,23,1006,22.9,11.91671583
1,3,11,0,12,1008,11.99206349,22,998,23,1015,22.11764706,10.12558357
1,3,9,0,10,1027,9.973709834,23,927,24,1013,23.84883721,13.87512737
2,3,12,0,13,1008,12.99206349,21,946,22,1028,21.65853659,8.666473093
2,3,11,0,12,1005,11.99502488,19,985,20,1027,19.35714286,7.362117982
2,3,12,0,13,1094,12.91407678,20,921,21,1077,20.50641026,7.592333474
2,3,10,0,11,1015,10.98522167,19,929,20,1016,19.81609195,8.830870279
2,3,9,0,10,1016,9.984251969,20,941,21,1021,20.7375,10.75324803
2,3,9,0,10,1001,9.999000999,20,943,21,1038,20.6,10.600999
2,3,14,0,15,1002,14.99800399,22,941,23,1030,22.66292135,7.664917356
2,3,12,0,13,1001,12.999001,21,982,22,1021,21.46153846,8.462537463
2,3,10,0,11,1063,10.94073377,19,907,20,1028,19.76859504,8.827861269
2,3,10,0,11,1049,10.95328885,19,950,20,1042,19.54347826,8.590189414
2,3,13,0,14,1007,13.99304866,21,988,22,1003,21.8,7.806951341
2,3,12,0,13,1092,12.91575092,24,973,25,1012,24.69230769,11.77655678
2,3,10,0,11,1040,10.96153846,23,924,24,1035,23.68468468,12.72314622
2,3,9,0,10,1003,9.997008973,20,894,21,1054,20.6625,10.66549103
2,3,10,0,11,1064,10.93984962,19,922,20,1017,19.82105263,8.881203008
2,3,9,0,10,1013,9.987166831,19,979,20,1015,19.58333333,9.596166502
2,3,10,0,11,1023,10.97751711,19,913,20,1005,19.94565217,8.968135067
2,3,9,0,10,1002,9.998003992,20,998,21,1072,20.02702703,10.02902304
2,3,9,0,10,1014,9.986193294,19,980,20,1038,19.34482759,9.358634292
2,3,8,0,9,1017,8.983284169,23,934,24,1073,23.47482014,14.49153597
3,3,9,0,10,1066,9.938086304,21,969,22,1048,21.39240506,11.45431876
3,3,11,0,12,1046,11.95602294,20,967,21,1047,20.4125,8.456477055
3,3,9,0,10,1004,9.996015936,22,967,23,1035,22.48529412,12.48927818
3,3,11,0,12,1032,11.96899225,19,999,20,1011,19.08333333,7.114341085
3,3,9,0,10,1042,9.959692898,22,998,23,1109,22.01801802,12.05832512
3,3,10,0,11,1001,10.999001,20,948,21,1032,20.61904762,9.62004662
3,3,10,0,11,1024,10.9765625,22,957,23,1013,22.76785714,11.79129464
3,3,13,0,14,1034,13.96711799,20,923,21,1037,20.6754386,6.708320608
3,3,9,0,10,1026,9.974658869,19,952,20,1016,19.75,9.775341131
3,3,10,0,11,1026,10.97465887,21,978,22,1011,21.66666667,10.6920078
3,3,11,0,12,1119,11.89365505,30,981,31,1006,30.76,18.86634495
3,3,17,0,18,1042,17.9596929,21,985,22,1071,21.1744186,3.214725706
3,3,12,0,13,1077,12.92850511,20,938,21,1001,20.98412698,8.055621877
3,3,10,0,11,1036,10.96525097,20,934,21,1018,20.78571429,9.82046332
3,3,12,0,13,1014,12.98619329,19,974,20,1050,19.34210526,6.355911969
3,3,11,0,12,1035,11.96618357,21,989,22,1024,21.31428571,9.348102139
3,3,9,0,10,1018,9.982318271,19,986,20,1044,19.24137931,9.259061039
3,3,12,0,13,1041,12.96061479,19,932,20,1003,19.95774648,6.997131685
3,3,13,0,14,1043,13.95877277,23,943,24,1013,23.81428571,9.855512943
3,3,10,0,11,1035,10.96618357,18,949,19,1002,18.96226415,7.996080576
4,3,10,0,11,1012,10.98814229,20,964,21,1061,20.37113402,9.382991728
4,3,20,0,21,1035,20.96618357,23,980,24,1025,23.44444444,2.47826087
4,3,12,0,13,1034,12.96711799,19,970,20,1038,19.44117647,6.474058482
4,3,11,0,12,1049,11.95328885,21,992,22,1084,21.08695652,9.133667675
4,3,18,0,19,1044,18.95785441,20,969,21,1003,20.91176471,1.9539103
4,3,12,0,13,1012,12.98814229,22,1000,23,1006,22,9.011857708
4,3,10,0,11,1002,10.99800399,21,993,22,1049,21.125,10.12699601
4,3,10,0,11,1003,10.99700897,19,980,20,1064,19.23809524,8.241086265
4,3,11,0,12,1049,11.95328885,21,958,22,1050,21.45652174,9.503232893
4,3,10,0,11,1032,10.96899225,20,974,21,1018,20.59090909,9.621916843
4,3,10,0,11,1049,10.95328885,19,933,20,1007,19.90540541,8.952116559
4,3,10,0,11,1023,10.97751711,22,996,23,1049,22.0754717,11.09795459
4,3,10,0,11,1014,10.98619329,18,859,19,1004,18.97241379,7.986220499
4,3,9,0,10,1019,9.981354269,24,918,25,1005,24.94252874,14.96117447
4,3,10,0,11,1016,10.98425197,22,940,23,1004,22.9375,11.95324803
4,3,12,0,13,1010,12.99009901,20,902,21,1010,20.90740741,7.917308398
4,3,9,0,10,1009,9.991080278,18,910,19,1026,18.77586207,8.784781791
4,3,8,0,9,1012,8.988142292,19,931,20,1045,19.60526316,10.61712087
4,3,9,0,10,1012,9.988142292,22,1000,23,1037,22,12.01185771
4,3,12,0,13,1003,12.99700897,19,957,20,1045,19.48863636,6.491627391
5,3,9,0,10,1012,9.988142292,20,981,21,1007,20.73076923,10.74262694
5,3,10,0,11,1056,10.9469697,20,997,21,1055,20.05172414,9.104754441
5,3,15,0,16,1016,15.98425197,23,974,24,1044,23.37142857,7.387176603
5,3,8,0,9,1011,8.989119683,20,938,21,1001,20.98412698,11.9950073
5,3,11,0,12,1062,11.94161959,19,861,20,1031,19.81764706,7.876027473
5,3,13,0,14,1020,13.98039216,25,997,26,1076,25.03797468,11.05758253
5,3,13,0,14,1048,13.95419847,21,998,22,1008,21.2,7.245801527
5,3,10,0,11,1012,10.98814229,20,990,21,1013,20.43478261,9.446640316
5,3,13,0,14,1090,13.91743119,19,979,20,1039,19.35,5.432568807
5,3,9,0,10,1031,9.969932105,19,868,20,1003,19.97777778,10.00784567
5,3,10,0,11,1029,10.9718173,20,948,21,1077,20.40310078,9.431283477
5,3,9,0,10,1019,9.981354269,20,942,21,1007,20.89230769,10.91095342
5,3,10,0,11,1020,10.98039216,20,922,21,1025,20.75728155,9.776889397
5,3,9,0,10,1008,9.992063492,21,936,22,1001,21.98461538,11.99255189
5,3,12,0,13,1017,12.98328417,26,968,27,1007,26.82051282,13.83722865
5,3,11,0,12,1035,11.96618357,22,930,23,1020,22.77777778,10.8115942
5,3,10,0,11,1045,10.9569378,20,984,21,1040,20.28571429,9.328776487
5,3,10,0,11,1030,10.97087379,22,995,23,1042,22.10638298,11.13550919
5,3,13,0,14,1027,13.97370983,21,988,22,1033,21.26666667,7.292956832
5,3,9,0,10,1025,9.975609756,20,880,21,1014,20.89552239,10.91991263
6,3,8,0,9,1021,8.979431929,22,993,23,1032,22.17948718,13.20005525
6,3,10,0,11,1015,10.98522167,22,927,23,1019,22.79347826,11.80825659
6,3,10,0,11,1055,10.9478673,20,969,21,1028,20.52542373,9.57755643
6,3,10,0,11,1014,10.98619329,22,890,23,1004,22.96491228,11.97871899
6,3,9,0,10,1042,9.959692898,20,961,21,1039,20.5,10.5403071
6,3,9,0,10,1031,9.969932105,23,993,24,1067,23.09459459,13.12466249
6,3,11,0,12,1049,11.95328885,18,921,19,1072,18.52317881,6.569889961
6,3,11,0,12,1059,11.94428706,22,948,23,1016,22.76470588,10.82041882
6,3,10,0,11,1019,10.98135427,21,936,22,1010,21.86486486,10.8835106
6,3,14,0,15,1039,14.96246391,20,951,21,1047,20.51041667,5.547952759
6,3,12,0,13,1074,12.9310987,25,985,26,1002,25.88235294,12.95125424
6,3,10,0,11,1015,10.98522167,20,930,21,1020,20.77777778,9.792556103
6,3,10,0,11,1018,10.98231827,20,985,21,1015,20.5,9.517681729
6,3,10,0,11,1012,10.98814229,19,902,20,1012,19.89090909,8.902766798
6,3,12,0,13,1019,12.98135427,26,941,27,1006,26.90769231,13.92633804
6,3,13,0,14,1039,13.96246391,20,974,21,1023,20.53061224,6.568148337
6,3,12,0,13,1022,12.97847358,19,838,20,1022,19.88043478,6.901961201
6,3,11,0,12,1023,11.97751711,19,981,20,1048,19.28358209,7.306064983
6,3,11,0,12,1026,11.97465887,25,939,26,1051,25.54464286,13.56998399
6,3,10,0,11,1048,10.95419847,22,969,23,1015,22.67391304,11.71971457
7,3,10,0,11,1042,10.9596929,21,980,22,1042,21.32258065,10.36288775
7,3,9,0,10,1023,9.977517107,20,981,21,1055,20.25675676,10.27923965
7,3,10,0,11,1009,10.99108028,27,981,28,1073,27.20652174,16.21544146
7,3,10,0,11,1009,10.99108028,19,941,20,1025,19.70238095,8.711300675
7,3,10,0,11,1005,10.99502488,18,877,19,1068,18.64397906,7.648954182
7,3,14,0,15,1018,14.98231827,20,923,21,1009,20.89534884,5.913030566
7,3,9,0,10,1013,9.987166831,19,985,20,1004,19.78947368,9.802306853
7,3,9,0,10,1017,9.983284169,19,953,20,1011,19.81034483,9.827060658
7,3,9,0,10,1028,9.972762646,19,995,20,1005,19.5,9.527237354
7,3,9,0,10,1036,9.965250965,29,971,30,1057,29.3372093,19.37195834
7,3,10,0,11,1037,10.96432015,19,994,20,1010,19.375,8.410679846
7,3,13,0,14,1067,13.93720712,20,976,21,1007,20.77419355,6.836986426
7,3,9,0,10,1032,9.968992248,23,953,24,1011,23.81034483,13.84135258
7,3,9,0,10,1010,9.99009901,20,955,21,1004,20.91836735,10.92826834
7,3,11,0,12,1025,11.97560976,21,976,22,1031,21.43636364,9.46075388
7,3,10,0,11,1107,10.90334237,25,993,26,1038,25.15555556,14.25221319
7,3,12,0,13,1012,12.98814229,19,931,20,1003,19.95833333,6.970191041
7,3,12,0,13,1019,12.98135427,22,937,23,1013,22.82894737,9.8475931
7,3,8,0,9,1005,8.995024876,23,946,24,1011,23.83076923,14.83574436
7,3,10,0,11,1043,10.95877277,21,954,22,1037,21.55421687,10.5954441
8,3,10,0,11,1017,10.98328417,20,962,21,1001,20.97435897,9.991074805
8,3,11,0,12,1038,11.96339114,20,942,21,1029,20.66666667,8.70327553
8,3,10,0,11,1013,10.98716683,19,891,20,1007,19.93965517,8.952488341
8,3,14,0,15,1014,14.98619329,21,991,22,1023,21.28125,6.295056706
8,3,10,0,11,1001,10.999001,21,965,22,1013,21.72916667,10.73016567
8,3,10,0,11,1034,10.96711799,17,817,18,1007,17.96315789,6.996039906
8,3,11,0,12,1018,11.98231827,19,972,20,1036,19.4375,7.455181729
8,3,10,0,11,1012,10.98814229,25,971,26,1015,25.65909091,14.67094862
8,3,12,0,13,1030,12.97087379,19,999,20,1001,19.5,6.529126214
8,3,11,0,12,1018,11.98231827,22,993,23,1016,22.30434783,10.32202955
8,3,9,0,10,1014,9.986193294,22,950,23,1012,22.80645161,12.82025832
8,3,9,0,10,1037,9.964320154,20,957,21,1022,20.66153846,10.69721831
8,3,9,0,10,1031,9.969932105,24,970,25,1018,24.625,14.6550679
8,3,9,0,10,1013,9.987166831,21,965,22,1026,21.57377049,11.58660366
8,3,11,0,12,1024,11.9765625,19,880,20,1016,19.88235294,7.905790441
8,3,12,0,13,1050,12.95238095,22,986,23,1009,22.60869565,9.6563147
8,3,11,0,12,1002,11.99800399,20,994,21,1019,20.24,8.241996008
8,3,15,0,16,1045,15.9569378,23,943,24,1035,23.61956522,7.662627418
8,3,9,0,10,1068,9.936329588,22,999,23,1025,22.03846154,12.10213195
8,3,9,0,10,1010,9.99009901,21,940,22,1026,21.69767442,11.70757541
9,3,10,0,11,1007,10.99304866,18,826,19,1018,18.90625,7.913201341
9,3,10,0,11,1041,10.96061479,21,949,22,1006,21.89473684,10.93412205
9,3,11,0,12,1039,11.96246391,20,955,21,1072,20.38461538,8.422151477
9,3,10,0,11,1008,10.99206349,25,916,26,1007,25.92307692,14.93101343
9,3,9,0,10,1016,9.984251969,19,889,20,1003,19.97368421,9.989432242
9,3,9,0,10,1054,9.948766603,21,963,22,1048,21.43529412,11.48652751
9,3,10,0,11,1005,10.99502488,21,994,22,1008,21.42857143,10.43354655
9,3,11,0,12,1038,11.96339114,20,972,21,1011,20.71794872,8.754557581
9,3,10,0,11,1009,10.99108028,22,972,23,1026,22.51851852,11.52743824
9,3,14,0,15,1016,14.98425197,19,984,20,1064,19.2,4.215748031
9,3,10,0,11,1013,10.98716683,22,996,23,1078,22.04878049,11.06161366
9,3,11,0,12,1003,11.99700897,20,884,21,1015,20.88549618,8.88848721
9,3,11,0,12,1016,11.98425197,19,907,20,1014,19.86915888,7.88490691
9,3,12,0,13,1082,12.92421442,22,972,23,1024,22.53846154,9.614247121
9,3,12,0,13,1040,12.96153846,22,933,23,1005,22.93055556,9.969017094
9,3,11,0,12,1048,11.95419847,20,970,21,1020,20.6,8.645801527
9,3,9,0,10,1003,9.997008973,19,871,20,1002,19.98473282,9.987723851
9,3,9,0,10,1021,9.979431929,20,919,21,1011,20.88043478,10.90100285
9,3,11,0,12,1047,11.95510984,20,972,21,1024,20.53846154,8.583351701
9,3,16,0,17,1038,16.96339114,19,883,20,1024,19.82978723,2.866396097
0,3.5,8,0,9,1046,8.956022945,18,951,19,1014,18.77777778,9.821754833
0,3.5,14,0,15,1014,14.98619329,21,997,22,1048,21.05882353,6.072630236
0,3.5,8,0,9,1018,8.982318271,18,945,19,1007,18.88709677,9.904778503
0,3.5,9,0,10,1003,9.997008973,17,872,18,1014,17.90140845,7.904399478
0,3.5,8,0,9,1007,8.993048659,18,902,19,1079,18.55367232,9.560623657
0,3.5,9,0,10,1015,9.985221675,19,982,20,1011,19.62068966,9.63546798
0,3.5,10,0,11,1020,10.98039216,19,991,20,1008,19.52941176,8.549019608
0,3.5,8,0,9,1040,8.961538462,22,954,23,1011,22.80701754,13.84547908
0,3.5,9,0,10,1030,9.970873786,19,973,20,1016,19.62790698,9.65703319
0,3.5,10,0,11,1009,10.99108028,19,968,20,1001,19.96969697,8.978616692
0,3.5,10,0,11,1116,10.89605735,21,966,22,1009,21.79069767,10.89464033
0,3.5,10,0,11,1022,10.97847358,21,992,22,1035,21.18604651,10.20757293
0,3.5,9,0,10,1013,9.987166831,24,988,25,1004,24.75,14.76283317
0,3.5,8,0,9,1023,8.977517107,19,990,20,1028,19.26315789,10.28564079
0,3.5,11,0,12,1002,11.99800399,21,987,22,1014,21.48148148,9.483477489
0,3.5,10,0,11,1048,10.95419847,19,950,20,1028,19.64102564,8.686827168
0,3.5,9,0,10,1016,9.984251969,21,971,22,1084,21.25663717,11.2723852
0,3.5,10,0,11,1015,10.98522167,20,980,21,1036,20.35714286,9.371921182
0,3.5,8,0,9,1032,8.968992248,20,983,21,1054,20.23943662,11.27044437
0,3.5,11,0,12,1019,11.98135427,20,971,21,1068,20.29896907,8.317614803
1,3.5,10,0,11,1009,10.99108028,19,969,20,1068,19.31313131,8.322051036
1,3.5,8,0,9,1070,8.934579439,19,941,20,1020,19.74683544,10.812256
1,3.5,7,0,8,1048,7.954198473,17,880,18,1047,17.71856287,9.764364401
1,3.5,9,0,10,1056,9.946969697,24,978,25,1039,24.36065574,14.41368604
1,3.5,9,0,10,1026,9.974658869,18,992,19,1090,18.08163265,8.106973784
1,3.5,8,0,9,1007,8.993048659,18,996,19,1067,18.05633803,9.063289369
1,3.5,8,0,9,1016,8.984251969,20,986,21,1013,20.51851852,11.53426655
1,3.5,9,0,10,1002,9.998003992,17,868,18,1008,17.94285714,7.944853151
1,3.5,16,0,17,1055,16.9478673,19,964,20,1002,19.94736842,2.999501122
1,3.5,10,0,11,1062,10.94161959,22,983,23,1037,22.31481481,11.37319523
1,3.5,10,0,11,1027,10.97370983,20,998,21,1019,20.0952381,9.121528261
1,3.5,10,0,11,1023,10.97751711,18,990,19,1055,18.15384615,7.176329047
1,3.5,11,0,12,1045,11.9569378,21,993,22,1023,21.23333333,9.276395534
1,3.5,10,0,11,1014,10.98619329,19,965,20,1034,19.50724638,8.521053083
1,3.5,9,0,10,1069,9.935453695,19,884,20,1035,19.76821192,9.832758225
1,3.5,10,0,11,1044,10.95785441,17,926,18,1030,17.71153846,6.753684055
1,3.5,8,0,9,1005,8.995024876,19,987,20,1055,19.19117647,10.19615159
1,3.5,14,0,15,1002,14.99800399,17,908,18,1017,17.8440367,2.846032705
1,3.5,10,0,11,1003,10.99700897,18,965,19,1023,18.60344828,7.606439303
1,3.5,8,0,9,1002,8.998003992,18,941,19,1017,18.77631579,9.778311797
2,3.5,10,0,11,1024,10.9765625,24,944,25,1012,24.82352941,13.84696691
2,3.5,10,0,11,1027,10.97370983,20,999,21,1033,20.02941176,9.05570193
2,3.5,8,0,9,1026,8.974658869,19,936,20,1022,19.74418605,10.76952718
2,3.5,9,0,10,1021,9.979431929,18,936,19,1016,18.8,8.820568071
2,3.5,11,0,12,1017,11.98328417,19,980,20,1036,19.35714286,7.373858688
2,3.5,10,0,11,1013,10.98716683,22,992,23,1007,22.53333333,11.5461665
2,3.5,9,0,10,1010,9.99009901,17,981,18,1021,17.475,7.48490099
2,3.5,9,0,10,1050,9.952380952,17,847,18,1015,17.91071429,7.958333333
2,3.5,8,0,9,1040,8.961538462,20,952,21,1034,20.58536585,11.62382739
2,3.5,9,0,10,1011,9.989119683,18,990,19,1063,18.1369863,8.147866618
2,3.5,11,0,12,1005,11.99502488,18,949,19,1027,18.65384615,6.658821278
2,3.5,7,0,8,1002,7.998003992,18,987,19,1061,18.17567568,10.17767168
2,3.5,9,0,10,1084,9.922509225,17,838,18,1081,17.66666667,7.744157442
2,3.5,8,0,9,1033,8.968054211,20,964,21,1016,20.69230769,11.72425348
2,3.5,11,0,12,1009,11.99108028,18,980,19,1003,18.86956522,6.87848494
2,3.5,9,0,10,1021,9.979431929,17,923,18,1040,17.65811966,7.678687729
2,3.5,8,0,9,1055,8.947867299,18,964,19,1063,18.36363636,9.415769065
2,3.5,12,0,13,1024,12.9765625,20,986,21,1042,20.25,7.2734375
2,3.5,9,0,10,1003,9.997008973,18,995,19,1075,18.0625,8.065491027
2,3.5,11,0,12,1045,11.9569378,18,939,19,1036,18.62886598,6.67192818
3,3.5,10,0,11,1075,10.93023256,24,944,25,1007,24.88888889,13.95865633
3,3.5,8,0,9,1010,8.99009901,20,992,21,1031,20.20512821,11.2150292
3,3.5,11,0,12,1021,11.97943193,19,946,20,1006,19.9,7.920568071
3,3.5,13,0,14,1031,13.9699321,17,970,18,1026,17.53571429,3.565782181
3,3.5,12,0,13,1011,12.98911968,19,969,20,1094,19.248,6.258880317
